elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.2456,-0.4473,-0.9058,-0.061,2.136,1.77,-153.814,13.931,29.762
40,-0.2466,-0.4541,-0.9004,-0.488,-7.935,2.258,-153.836,14.112,29.795
59,-0.2451,-0.4395,-0.9087,-2.014,-7.263,1.709,-153.836,14.255,29.839
110,-0.2495,-0.439,-0.9009,-2.319,-7.202,3.357,-153.918,14.31,29.822
129,-0.2432,-0.4697,-0.9009,0.793,-4.395,1.648,-153.88,14.337,29.817
149,-0.2603,-0.4722,-0.9082,1.038,-1.404,0.671,-153.896,14.387,29.817
219,-0.2544,-0.4316,-0.9004,-4.578,-0.305,-5.981,-154.078,14.211,30.174
249,-0.2598,-0.4048,-0.897,-0.793,1.892,-2.869,-154.177,14.189,30.306
259,-0.2598,-0.4048,-0.897,-0.061,5.127,-2.625,-154.182,14.134,30.306
278,-0.2524,-0.4526,-0.9077,-0.916,4.395,-1.892,-154.193,14.03,30.306
299,-0.2446,-0.4521,-0.9048,-1.282,3.54,-1.77,-154.215,13.942,30.306
318,-0.2437,-0.459,-0.9067,-2.747,1.343,-1.709,-154.243,13.898,30.322
348,-0.2383,-0.4253,-0.9048,-4.639,-3.235,-2.136,-154.297,13.925,30.399
358,-0.2515,-0.4097,-0.8906,-4.517,-6.592,-1.587,-154.341,13.98,30.443
369,-0.2515,-0.4097,-0.8906,-2.93,-4.028,-1.648,-154.358,14.002,30.476
409,-0.2505,-0.4419,-0.9092,-3.052,-2.686,-1.343,-154.402,14.128,30.597
448,-0.2676,-0.3711,-0.8818,-0.671,1.099,-0.488,-154.473,14.216,30.668
458,-0.2676,-0.3711,-0.8818,0.0,1.282,-1.343,-154.468,14.194,30.674
468,-0.2554,-0.4243,-0.8984,-1.526,-0.977,-1.038,-154.484,14.2,30.69
478,-0.2554,-0.4243,-0.8984,-0.793,-1.648,-0.793,-154.484,14.211,30.701
518,-0.2559,-0.4473,-0.9053,1.465,0.671,-0.061,-154.468,14.266,30.723
567,-0.2549,-0.4199,-0.9033,-0.977,4.639,-2.991,-154.479,14.189,30.773
577,-0.2466,-0.4316,-0.9087,-0.977,4.639,-2.991,-154.49,14.117,30.778
588,-0.2466,-0.4316,-0.9087,-0.977,4.639,-2.991,-154.495,14.079,30.789
607,-0.2549,-0.418,-0.9014,-1.099,-0.061,-1.587,-154.512,14.046,30.817
628,-0.2544,-0.4243,-0.9038,-1.465,1.77,-2.441,-154.545,14.013,30.839
677,-0.2334,-0.4478,-0.9102,-1.831,7.019,-5.737,-154.578,13.651,30.965
697,-0.2485,-0.4316,-0.8979,-1.831,7.019,-5.737,-154.589,13.596,31.009
717,-0.248,-0.416,-0.9053,-1.831,7.019,-5.737,-154.583,13.634,30.998
737,-0.2344,-0.4263,-0.9097,1.16,-0.793,2.686,-154.561,13.645,30.959
767,-0.2402,-0.4277,-0.9194,-0.671,-3.662,3.174,-154.6,13.749,30.91
786,-0.2505,-0.4263,-0.9082,-0.305,-0.671,2.197,-154.616,13.788,30.872
797,-0.2461,-0.4248,-0.9077,0.549,1.892,0.427,-154.616,13.777,30.861
807,-0.2476,-0.4297,-0.9067,0.549,1.892,0.427,-154.611,13.722,30.844
826,-0.2412,-0.4346,-0.9058,0.549,1.892,0.427,-154.583,13.541,30.811
896,-0.2256,-0.4248,-0.9141,1.099,6.348,-2.441,-154.517,13.03,30.751
906,-0.2256,-0.4248,-0.9141,1.099,6.348,-2.441,-154.506,12.953,30.756
916,-0.2202,-0.4463,-0.9131,1.099,6.348,-2.441,-154.506,12.892,30.767
956,-0.2217,-0.4414,-0.9165,-2.808,-0.488,-1.16,-154.578,12.794,30.822
1006,-0.2529,-0.4775,-0.9189,-0.244,-9.277,4.211,-154.666,13.195,30.872
1016,-0.2339,-0.4072,-0.9062,-3.174,-7.935,4.15,-154.709,13.282,30.866
1026,-0.2446,-0.4175,-0.916,-3.174,-7.935,4.15,-154.72,13.37,30.855
1045,-0.2344,-0.4185,-0.9126,-0.916,-4.761,3.601,-154.731,13.502,30.828
1066,-0.2412,-0.4443,-0.9194,1.16,-5.676,4.211,-154.709,13.629,30.795
1075,-0.2412,-0.4443,-0.9194,1.16,-5.676,4.211,-154.72,13.711,30.789
