elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.3184,-0.2754,-0.9478,0.183,-0.488,1.099,-163.521,17.446,-2.856
9,-0.3184,-0.2754,-0.9478,0.183,-0.488,1.099,-163.521,17.457,-2.856
19,-0.3125,-0.2803,-0.9478,0.366,-0.916,0.366,-163.515,17.468,-2.862
39,-0.3091,-0.2793,-0.9526,-0.732,1.099,0.122,-163.526,17.463,-2.867
49,-0.3091,-0.2793,-0.9531,-0.732,1.099,0.122,-163.537,17.446,-2.867
59,-0.3086,-0.2778,-0.9561,-0.671,0.427,0.0,-163.548,17.441,-2.873
69,-0.3091,-0.2764,-0.9565,-0.671,0.427,0.0,-163.553,17.441,-2.867
89,-0.312,-0.2778,-0.9551,0.122,-0.854,-0.732,-163.553,17.457,-2.851
99,-0.3096,-0.2793,-0.9556,0.305,0.183,-0.916,-163.553,17.452,-2.84
109,-0.3096,-0.2793,-0.9556,0.366,0.916,-0.977,-163.548,17.435,-2.834
139,-0.2964,-0.2866,-0.9546,0.61,0.122,-0.366,-163.537,17.386,-2.818
149,-0.2959,-0.2905,-0.9526,0.732,-0.183,0.0,-163.521,17.38,-2.818
158,-0.2959,-0.2905,-0.9526,0.732,-0.183,0.0,-163.515,17.375,-2.823
179,-0.2974,-0.292,-0.9502,0.732,-0.183,0.0,-163.515,17.375,-2.834
198,-0.2979,-0.2886,-0.9531,-0.549,-0.366,1.648,-163.526,17.375,-2.862
208,-0.3013,-0.2856,-0.9536,-0.488,-0.732,1.953,-163.537,17.38,-2.884
219,-0.3013,-0.2856,-0.9536,-0.305,-0.977,2.075,-163.542,17.391,-2.9
248,-0.3115,-0.2803,-0.9521,-0.366,-0.793,2.014,-163.57,17.43,-2.955
259,-0.3115,-0.2803,-0.9526,-0.977,-0.366,1.77,-163.586,17.435,-2.972
268,-0.3125,-0.2817,-0.9512,-0.977,-0.366,1.77,-163.597,17.441,-2.988
308,-0.3101,-0.2813,-0.9536,-0.549,0.305,0.854,-163.636,17.441,-3.038
318,-0.3057,-0.2832,-0.9512,-0.549,0.305,0.854,-163.641,17.435,-3.043
328,-0.3057,-0.2832,-0.9512,-0.549,0.305,0.854,-163.652,17.43,-3.054
358,-0.3091,-0.2788,-0.9609,-0.854,0.305,1.526,-163.691,17.413,-3.098
368,-0.3091,-0.2788,-0.9609,-0.305,-0.244,1.831,-163.702,17.424,-3.12
377,-0.3091,-0.2788,-0.9609,-0.305,-0.244,1.831,-163.713,17.435,-3.137
408,-0.3125,-0.2695,-0.9531,0.305,-0.366,1.526,-163.735,17.457,-3.175
417,-0.3125,-0.2695,-0.9531,0.305,-0.366,1.526,-163.735,17.463,-3.181
428,-0.3101,-0.272,-0.9521,0.305,-0.366,1.526,-163.746,17.457,-3.186
438,-0.3081,-0.2754,-0.9531,0.305,-0.366,1.526,-163.746,17.452,-3.181
457,-0.3071,-0.2754,-0.9531,-0.488,-0.061,-0.549,-163.757,17.441,-3.17
469,-0.3086,-0.2778,-0.9575,-0.366,-0.244,-0.427,-163.757,17.441,-3.17
478,-0.3086,-0.2778,-0.9575,0.0,-0.183,-0.366,-163.757,17.435,-3.164
507,-0.3071,-0.2808,-0.9585,0.671,0.0,0.0,-163.735,17.424,-3.159
518,-0.3052,-0.2847,-0.9556,0.793,-0.122,0.122,-163.724,17.424,-3.159
527,-0.3052,-0.2847,-0.9556,0.793,-0.122,0.122,-163.718,17.424,-3.159
537,-0.3047,-0.2813,-0.9536,0.488,-0.732,0.427,-163.713,17.43,-3.164
567,-0.3066,-0.2778,-0.9487,0.61,-0.305,0.793,-163.702,17.446,-3.175
577,-0.3071,-0.2734,-0.9507,0.854,-0.244,0.549,-163.696,17.446,-3.181
587,-0.3101,-0.2725,-0.9497,0.854,-0.244,0.549,-163.691,17.452,-3.181
617,-0.3081,-0.2813,-0.9556,0.427,0.671,-0.732,-163.669,17.435,-3.17
627,-0.3081,-0.2813,-0.9556,0.122,0.732,-0.671,-163.669,17.424,-3.164
667,-0.3032,-0.2808,-0.9575,-0.122,0.549,-0.183,-163.674,17.38,-3.153
676,-0.3032,-0.2808,-0.9575,-0.122,0.549,-0.183,-163.669,17.369,-3.153
697,-0.3091,-0.2822,-0.9526,-0.122,0.549,-0.183,-163.663,17.375,-3.142
716,-0.3086,-0.2842,-0.9512,0.305,-0.427,-0.366,-163.652,17.38,-3.131
727,-0.3081,-0.2847,-0.9497,0.061,-0.244,-0.244,-163.647,17.38,-3.131
737,-0.3081,-0.2847,-0.9497,-0.427,0.061,0.0,-163.647,17.38,-3.131
747,-0.3096,-0.2847,-0.9546,-0.427,0.061,0.0,-163.652,17.375,-3.131
777,-0.311,-0.2788,-0.9614,-0.671,0.488,-0.183,-163.68,17.353,-3.137
786,-0.311,-0.2788,-0.9614,-0.671,0.488,-0.183,-163.68,17.353,-3.137
817,-0.3066,-0.2813,-0.9502,-0.061,-1.221,0.366,-163.674,17.369,-3.131
826,-0.3066,-0.2813,-0.9502,-0.488,-1.221,0.61,-163.68,17.386,-3.137
836,-0.3081,-0.2744,-0.9492,-0.732,-0.732,0.732,-163.691,17.391,-3.142
846,-0.3101,-0.2681,-0.9492,-0.732,-0.732,0.732,-163.707,17.391,-3.148
876,-0.3101,-0.2632,-0.9575,-0.732,2.258,-1.16,-163.757,17.342,-3.148
886,-0.3101,-0.2632,-0.9575,-0.427,2.319,-1.831,-163.762,17.314,-3.137
926,-0.3018,-0.2935,-0.9619,0.61,1.526,-1.526,-163.729,17.21,-3.082
935,-0.3018,-0.2935,-0.9619,0.61,1.526,-1.526,-163.702,17.194,-3.071
946,-0.2993,-0.3022,-0.9561,1.282,0.0,-0.549,-163.674,17.183,-3.065
956,-0.2993,-0.3062,-0.9497,1.282,0.0,-0.549,-163.652,17.188,-3.065
