elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.3164,-0.375,-0.9043,0.366,0.793,0.183,-157.582,17.847,22.709
10,-0.3203,-0.3726,-0.9072,0.366,0.793,0.183,-157.582,17.847,22.703
30,-0.3223,-0.3716,-0.9097,0.366,0.793,0.183,-157.588,17.847,22.703
50,-0.3252,-0.3721,-0.9111,-0.305,0.244,-0.305,-157.593,17.847,22.703
90,-0.3267,-0.3735,-0.9136,-0.305,0.977,-0.854,-157.61,17.836,22.714
110,-0.3276,-0.375,-0.9141,-0.427,0.793,-0.977,-157.621,17.82,22.725
120,-0.3252,-0.373,-0.9136,-0.427,0.793,-0.977,-157.621,17.814,22.736
139,-0.3257,-0.376,-0.9126,0.488,0.488,-1.16,-157.61,17.803,22.753
160,-0.3232,-0.3779,-0.9131,-0.366,1.099,-1.404,-157.604,17.776,22.769
169,-0.3232,-0.3779,-0.9131,-0.488,-0.305,-1.038,-157.61,17.776,22.78
200,-0.3149,-0.3789,-0.9141,-0.366,0.488,-1.282,-157.604,17.748,22.813
209,-0.3149,-0.3789,-0.9141,-0.244,0.305,-1.221,-157.604,17.737,22.824
219,-0.312,-0.3765,-0.9131,-0.244,0.305,-1.221,-157.599,17.726,22.835
229,-0.3135,-0.3765,-0.9126,-0.244,0.305,-1.221,-157.588,17.715,22.841
269,-0.3086,-0.3828,-0.9087,-0.244,0.854,-0.671,-157.577,17.661,22.863
289,-0.3042,-0.3853,-0.9092,-0.061,0.549,-0.183,-157.566,17.628,22.863
319,-0.3057,-0.3853,-0.9106,0.427,0.549,0.427,-157.549,17.606,22.852
339,-0.3086,-0.3804,-0.9121,0.427,0.366,0.61,-157.538,17.595,22.835
358,-0.3086,-0.3813,-0.9136,0.854,0.366,0.854,-157.527,17.589,22.813
369,-0.3096,-0.3804,-0.9141,0.854,0.366,0.916,-157.522,17.589,22.802
379,-0.3096,-0.3804,-0.9141,0.977,0.305,0.916,-157.511,17.589,22.791
389,-0.313,-0.3799,-0.9131,0.977,0.305,0.916,-157.5,17.589,22.786
398,-0.3125,-0.3779,-0.9111,0.977,0.305,0.916,-157.495,17.589,22.775
428,-0.3149,-0.3774,-0.9131,1.221,0.0,0.916,-157.467,17.6,22.747
468,-0.3208,-0.375,-0.915,0.854,0.122,0.854,-157.451,17.622,22.709
478,-0.3208,-0.375,-0.915,0.854,0.122,0.854,-157.445,17.628,22.703
489,-0.3223,-0.374,-0.9136,0.854,0.122,0.854,-157.445,17.633,22.692
508,-0.3223,-0.374,-0.916,0.854,0.122,0.854,-157.44,17.644,22.681
528,-0.3218,-0.3735,-0.9131,0.549,0.244,0.244,-157.44,17.65,22.676
538,-0.3218,-0.3735,-0.9131,0.488,0.244,0.183,-157.44,17.655,22.67
578,-0.3203,-0.375,-0.9141,0.366,0.244,0.122,-157.434,17.655,22.67
588,-0.3203,-0.375,-0.9141,0.366,0.244,0.122,-157.44,17.655,22.67
598,-0.3203,-0.375,-0.9141,0.366,0.244,0.122,-157.44,17.655,22.67
618,-0.3179,-0.3765,-0.9126,0.366,0.244,0.122,-157.434,17.644,22.676
628,-0.3188,-0.3779,-0.9126,0.0,0.427,-0.732,-157.434,17.644,22.681
638,-0.3188,-0.3779,-0.9126,0.0,0.427,-0.732,-157.434,17.639,22.687
678,-0.312,-0.3809,-0.9116,-0.061,0.366,-0.854,-157.423,17.611,22.714
687,-0.312,-0.3809,-0.9116,-0.061,0.366,-0.854,-157.423,17.6,22.72
708,-0.3115,-0.3794,-0.9146,-0.061,0.366,-0.854,-157.407,17.584,22.736
727,-0.3086,-0.3809,-0.9131,-0.122,0.366,-0.793,-157.407,17.567,22.747
748,-0.3105,-0.3838,-0.9155,-0.427,-0.183,-0.427,-157.407,17.567,22.758
777,-0.3096,-0.3828,-0.9121,-0.122,-0.366,-0.061,-157.396,17.551,22.769
797,-0.3115,-0.3818,-0.9131,0.183,0.122,-0.122,-157.39,17.545,22.769
837,-0.3164,-0.3823,-0.9121,0.427,0.061,0.305,-157.379,17.54,22.764
847,-0.3154,-0.3813,-0.9116,0.549,0.122,0.427,-157.374,17.545,22.758
857,-0.3154,-0.3813,-0.9116,0.549,0.0,0.488,-157.368,17.545,22.753
897,-0.3154,-0.3804,-0.9087,0.427,-0.244,0.488,-157.357,17.567,22.736
946,-0.3164,-0.3823,-0.9077,0.61,-0.061,0.671,-157.33,17.589,22.709
956,-0.3135,-0.3818,-0.9087,0.61,-0.061,0.671,-157.324,17.595,22.703
967,-0.3135,-0.3809,-0.9092,0.61,-0.061,0.671,-157.324,17.595,22.692
986,-0.3149,-0.3823,-0.9097,0.549,0.183,0.977,-157.313,17.6,22.67
1007,-0.314,-0.3799,-0.9116,0.549,0.061,0.977,-157.308,17.606,22.654
1026,-0.314,-0.3809,-0.9136,0.427,-0.061,0.916,-157.308,17.617,22.637
1056,-0.3179,-0.3804,-0.9111,0.305,0.0,0.732,-157.302,17.628,22.615
1076,-0.3174,-0.3799,-0.9106,0.244,0.122,0.488,-157.302,17.633,22.604
1106,-0.3188,-0.3799,-0.9092,0.244,-0.061,0.244,-157.302,17.65,22.593
1116,-0.3188,-0.3799,-0.9092,0.183,0.0,0.183,-157.297,17.65,22.593
1136,-0.3184,-0.3813,-0.9092,0.183,0.0,0.183,-157.297,17.661,22.593
1146,-0.3193,-0.3804,-0.9106,-0.061,-0.305,0.183,-157.302,17.666,22.593
