elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.1040,1.0444,-0.1230,-23.682,15.503,2.319,90.247,-5.158,117.015
10,0.0845,0.9902,-0.0732,-21.973,2.502,2.075,90.066,-5.175,117.043
20,0.0811,1.0146,0.0205,-27.100,-15.320,0.183,89.802,-5.169,116.889
30,0.0957,1.0879,0.1196,-32.288,-31.555,0.122,89.451,-5.175,116.570
40,0.1074,1.1685,0.1934,-30.029,-39.917,2.014,89.099,-5.197,116.169
50,0.1001,1.1943,0.2192,-19.836,-32.166,4.150,88.835,-5.235,115.851
60,0.0576,1.1143,0.1680,-7.751,-5.920,3.296,88.693,-5.246,115.790
70,0.0273,0.9956,0.0767,-1.892,27.710,-2.319,88.616,-5.180,116.065
80,0.0552,0.9248,0.0117,-6.165,56.396,-7.751,88.511,-5.076,116.631
90,0.1172,0.9233,-0.0195,-14.832,68.298,-9.827,88.330,-4.982,117.318
100,0.1626,0.9756,0.0000,-19.348,57.800,-9.766,88.105,-4.911,117.894
110,0.1694,1.0225,0.0391,-15.320,32.349,-6.714,87.924,-4.878,118.213
120,0.1221,1.0278,0.0747,-3.967,6.226,-1.892,87.858,-4.878,118.273
130,0.0894,1.0405,0.0996,10.437,-11.841,1.831,87.940,-4.900,118.158
140,0.0767,1.0605,0.0913,23.743,-16.296,5.432,88.160,-4.955,117.999
150,0.0718,1.0210,0.0366,31.128,-2.075,8.118,88.467,-5.026,117.977
160,0.0605,0.9048,-0.0400,28.198,22.156,5.066,88.770,-5.054,118.202
170,0.0664,0.8418,-0.1001,11.719,46.570,-3.296,88.923,-5.010,118.669
180,0.1270,0.9102,-0.0986,-11.780,61.890,-11.047,88.824,-4.916,119.290
190,0.1880,1.0156,-0.0474,-27.222,58.105,-13.672,88.544,-4.823,119.866
200,0.1846,1.0586,0.0098,-25.818,37.048,-9.155,88.270,-4.774,120.240
210,0.0791,0.9741,0.0557,-8.728,10.132,-0.916,88.160,-4.763,120.339
220,0.0044,0.9053,0.0752,11.475,-8.972,6.104,88.248,-4.779,120.251
230,0.0298,0.9277,0.0796,23.560,-16.418,13.000,88.462,-4.883,120.092
240,0.0864,0.9844,0.0557,28.381,-13.489,19.775,88.737,-5.087,119.960
250,0.1338,1.0215,0.0015,28.259,1.343,22.766,89.028,-5.334,119.976
260,0.1509,1.0039,-0.0640,22.766,20.203,17.822,89.280,-5.537,120.185
271,0.1694,1.0142,-0.0693,8.911,33.203,6.287,89.385,-5.636,120.520
280,0.1260,0.9756,-0.0728,-4.578,34.790,-4.578,89.352,-5.603,120.866
290,0.0566,0.9033,-0.0781,-12.817,26.855,-10.620,89.258,-5.477,121.135
300,0.0449,0.9419,-0.0513,-16.296,13.916,-9.460,89.121,-5.350,121.273
310,0.0464,1.0112,-0.0151,-9.766,-0.977,0.244,89.044,-5.328,121.267
320,0.0718,1.0747,0.0186,4.944,-14.343,11.658,89.105,-5.433,121.124
330,0.1108,1.1396,0.0649,19.226,-23.499,19.287,89.291,-5.625,120.888
340,0.1064,1.1006,0.0791,29.358,-21.667,20.752,89.572,-5.834,120.674
350,0.0649,1.0181,0.0581,30.396,-7.751,14.771,89.852,-5.960,120.597
360,0.0596,0.9922,0.0483,20.264,10.132,5.432,90.016,-5.988,120.701
370,0.0518,0.9492,0.0161,7.812,23.743,-2.380,90.055,-5.933,120.938
380,0.0649,0.9390,-0.0312,-3.235,29.419,-9.033,90.011,-5.823,121.234
390,0.0781,0.9727,-0.0542,-10.620,24.841,-12.268,89.912,-5.691,121.487
400,0.0908,1.0405,-0.0391,-9.583,12.695,-9.460,89.830,-5.592,121.613
410,0.0830,1.0703,-0.0073,2.136,-2.380,-2.502,89.857,-5.554,121.586
420,0.0737,1.0762,0.0366,21.423,-15.930,3.662,90.066,-5.576,121.426
430,0.0767,1.0967,0.0854,44.067,-19.043,6.958,90.478,-5.625,121.234
440,0.0723,1.0488,0.0518,66.162,-4.639,6.409,91.104,-5.674,121.190
