elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.0269,0.8589,-0.5688,-4.395,-5.554,-2.502,122.261,-2.516,116.658
10,0.0430,0.8560,-0.5615,-4.517,-7.507,-2.991,122.228,-2.450,116.609
20,0.0635,0.8589,-0.5562,-5.005,-10.925,-3.845,122.190,-2.373,116.537
30,0.0674,0.8628,-0.5435,-6.348,-15.381,-4.456,122.130,-2.269,116.428
40,0.0605,0.8599,-0.5327,-7.996,-19.470,-5.066,122.053,-2.131,116.290
50,0.0459,0.8550,-0.5244,-10.132,-22.217,-6.226,121.954,-1.967,116.136
60,0.0386,0.8560,-0.5107,-13.306,-23.743,-7.751,121.816,-1.780,115.977
70,0.0479,0.8608,-0.5010,-17.029,-24.414,-9.155,121.635,-1.588,115.818
80,0.0562,0.8608,-0.4932,-20.752,-24.780,-10.071,121.415,-1.390,115.659
90,0.0566,0.8555,-0.4917,-23.621,-24.841,-10.315,121.174,-1.192,115.499
100,0.0439,0.8369,-0.4927,-26.367,-23.926,-10.681,120.905,-0.994,115.351
110,0.0098,0.8081,-0.4961,-30.945,-22.095,-11.597,120.608,-0.780,115.219
120,-0.0254,0.7866,-0.4961,-38.696,-19.226,-13.123,120.245,-0.549,115.120
130,-0.0435,0.7666,-0.5000,-49.622,-15.930,-15.442,119.784,-0.302,115.060
140,-0.0581,0.7856,-0.4932,-64.209,-12.817,-18.188,119.169,-0.044,115.043
150,-0.0659,0.8516,-0.4795,-78.857,-9.644,-19.958,118.389,0.209,115.054
160,-0.0620,0.9238,-0.4683,-87.219,-5.798,-20.020,117.515,0.439,115.098
170,-0.0513,0.9780,-0.4678,-87.708,-1.526,-18.433,116.625,0.632,115.170
180,-0.0459,1.0059,-0.4727,-81.116,2.686,-15.686,115.807,0.780,115.263
190,-0.0420,1.0078,-0.4839,-72.937,5.798,-12.329,115.087,0.879,115.373
200,-0.0386,0.9902,-0.4927,-67.078,7.202,-9.399,114.439,0.939,115.477
210,-0.0312,0.9731,-0.4893,-65.674,5.554,-7.996,113.813,1.000,115.560
220,-0.0176,1.0039,-0.4678,-70.129,1.648,-7.996,113.132,1.060,115.609
230,-0.0171,1.0107,-0.4497,-74.524,-3.540,-8.179,112.401,1.148,115.604
240,-0.0381,0.9722,-0.4360,-74.829,-9.155,-9.155,111.676,1.274,115.554
250,-0.0713,0.9043,-0.4316,-72.571,-13.550,-12.756,110.995,1.472,115.477
260,-0.1021,0.8457,-0.4292,-73.486,-16.968,-18.250,110.325,1.747,115.384
270,-0.0977,0.8696,-0.4009,-79.529,-20.203,-22.522,109.578,2.065,115.274
280,-0.0610,0.9824,-0.3452,-85.754,-24.170,-22.278,108.721,2.368,115.120
290,-0.0308,1.1021,-0.2959,-82.336,-29.480,-16.541,107.858,2.609,114.895
300,-0.0039,1.1465,-0.2461,-65.002,-35.767,-7.874,107.144,2.769,114.576
310,-0.0151,1.0791,-0.2412,-37.903,-41.260,-1.648,106.705,2.884,114.186
320,-0.0435,0.9902,-0.2700,-15.320,-45.898,0.305,106.518,3.005,113.747
330,-0.0459,0.9072,-0.2900,-6.897,-49.927,-0.183,106.436,3.148,113.269
340,-0.0205,0.8750,-0.3003,-13.611,-53.162,-0.488,106.298,3.279,112.758
350,0.0044,0.8882,-0.2842,-30.762,-56.396,-0.671,105.980,3.406,112.220
360,0.0044,0.9702,-0.2236,-45.288,-60.364,-1.221,105.463,3.549,111.638
371,-0.0308,1.0303,-0.1523,-45.532,-64.575,-1.709,104.903,3.713,111.022
380,-0.0708,1.0234,-0.1108,-30.212,-68.481,-2.625,104.474,3.917,110.363
390,-0.0981,0.9839,-0.1055,-9.216,-70.435,-3.418,104.255,4.142,109.688
400,-0.1143,0.9067,-0.1416,10.132,-67.627,-3.052,104.255,4.367,109.039
410,-0.1167,0.8486,-0.1997,22.827,-58.777,-1.282,104.431,4.554,108.474
420,-0.1128,0.8271,-0.2515,24.841,-44.800,2.747,104.667,4.664,108.029
430,-0.0977,0.8535,-0.2773,17.761,-29.297,8.362,104.848,4.675,107.726
440,-0.0762,0.9219,-0.2749,7.324,-15.259,15.259,104.925,4.565,107.540
450,-0.0679,1.0190,-0.2422,0.183,-5.859,22.339,104.903,4.362,107.424
460,-0.0640,1.1113,-0.2100,0.000,-0.793,28.015,104.854,4.081,107.342
470,-0.0615,1.0977,-0.2148,6.958,0.916,30.884,104.881,3.774,107.271
480,-0.0713,1.0195,-0.2568,14.038,1.221,27.954,105.007,3.505,107.210
490,-0.0718,0.9282,-0.3232,13.245,2.747,19.836,105.178,3.312,107.188
500,-0.0557,0.8589,-0.4067,0.732,6.714,9.949,105.287,3.203,107.227
510,-0.0361,0.8535,-0.4609,-21.667,12.634,1.831,105.211,3.142,107.342
