elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.0078,0.9243,0.0361,-42.419,10.315,-3.418,88.226,-2.604,116.746
10,-0.0200,0.9668,0.0908,-59.509,16.602,-8.484,87.594,-2.477,116.911
20,-0.0483,0.9814,0.1436,-66.711,24.475,-16.907,86.863,-2.247,117.147
30,-0.0513,0.9907,0.1812,-64.087,29.724,-28.809,86.144,-1.895,117.427
40,-0.0679,0.9883,0.1880,-54.321,28.625,-41.016,85.529,-1.412,117.686
50,-0.0488,1.0029,0.1914,-43.396,24.048,-44.617,85.034,-0.912,117.894
60,-0.0371,1.0420,0.1948,-33.264,13.611,-33.447,84.644,-0.544,117.999
70,-0.0303,1.1016,0.2129,-20.691,0.488,-10.193,84.386,-0.417,117.993
80,-0.0059,1.1577,0.2485,-2.625,-7.751,14.038,84.293,-0.560,117.933
90,0.0352,1.2100,0.2852,18.188,-7.080,28.687,84.397,-0.857,117.889
100,0.0557,1.2231,0.2900,35.278,4.578,31.494,84.672,-1.181,117.966
110,0.0532,1.1094,0.2275,45.776,23.315,22.400,85.056,-1.395,118.218
120,0.0361,0.9985,0.1318,39.551,43.213,6.531,85.408,-1.428,118.652
130,0.0156,0.8779,0.0527,17.212,57.617,-5.798,85.578,-1.324,119.224
140,0.0142,0.7725,-0.0581,-7.568,62.744,-12.024,85.578,-1.154,119.839
151,0.0332,0.8491,-0.1094,-31.006,57.861,-11.658,85.375,-1.005,120.410
160,0.0581,1.0122,-0.0806,-43.457,43.518,-2.502,85.029,-0.967,120.839
170,0.0698,1.0396,-0.0420,-31.067,25.940,9.644,84.792,-1.071,121.108
180,0.0654,1.0005,0.0312,-7.629,10.925,16.479,84.749,-1.247,121.229
190,0.0430,0.9814,0.1465,10.986,1.587,17.517,84.820,-1.434,121.262
200,0.0439,0.9971,0.2334,19.958,0.427,16.113,84.941,-1.599,121.284
210,0.0508,0.9673,0.2490,21.362,6.531,14.709,85.056,-1.752,121.360
220,0.0430,0.8799,0.1562,21.301,19.104,11.414,85.210,-1.862,121.558
230,0.0400,0.8257,0.0259,16.296,35.034,6.348,85.391,-1.901,121.915
240,0.0703,0.8457,-0.0674,4.456,46.997,2.136,85.507,-1.917,122.382
250,0.1035,0.8965,-0.1182,-4.272,46.753,1.038,85.573,-1.934,122.849
260,0.1167,0.9585,-0.1206,-4.456,34.546,4.272,85.633,-2.000,123.201
270,0.1147,1.0225,-0.0776,5.493,16.602,9.827,85.765,-2.126,123.371
281,0.0942,1.0156,-0.0151,20.691,-1.038,15.076,86.023,-2.307,123.371
290,0.0859,1.0063,0.0366,32.898,-13.977,17.029,86.375,-2.510,123.245
301,0.0937,1.0874,0.1055,37.964,-18.372,15.686,86.737,-2.703,123.074
310,0.1006,1.1704,0.1304,40.466,-13.916,13.000,87.111,-2.862,122.943
321,0.1006,1.1963,0.0981,42.114,-4.272,8.301,87.512,-2.966,122.904
331,0.0630,1.1294,0.0322,40.894,5.859,1.892,87.924,-2.983,122.959
341,-0.0303,0.9688,-0.0850,33.508,14.282,-6.775,88.319,-2.862,123.102
351,-0.0796,0.8867,-0.1846,18.433,20.386,-16.052,88.627,-2.620,123.300
361,-0.0557,0.9326,-0.2080,0.000,18.311,-19.287,88.759,-2.368,123.481
371,-0.0117,1.0200,-0.1841,-8.850,3.723,-14.893,88.781,-2.186,123.514
381,0.0464,1.0977,-0.1221,-5.920,-19.958,-7.263,88.808,-2.120,123.311
391,0.0601,1.1191,-0.0190,4.395,-44.495,0.916,88.890,-2.148,122.866
401,0.0381,1.1108,0.0771,13.672,-49.500,6.531,89.011,-2.219,122.371
411,0.0410,1.1284,0.1626,14.221,-34.119,7.141,89.094,-2.296,122.036
421,0.0444,1.0859,0.1772,10.254,-10.925,4.944,89.116,-2.346,121.926
431,0.0410,0.9839,0.1196,3.906,14.893,0.671,89.088,-2.351,122.075
441,0.0503,0.9302,0.0708,-12.939,38.452,-4.211,88.912,-2.313,122.459
451,0.0508,0.9229,0.0254,-32.471,52.185,-8.057,88.566,-2.230,122.981
461,0.0625,0.9619,-0.0151,-42.358,50.537,-10.620,88.149,-2.126,123.481
471,0.0645,1.0190,-0.0376,-34.729,33.386,-9.338,87.830,-2.038,123.810
481,0.0918,1.0566,-0.0083,-13.794,8.911,-4.333,87.720,-2.021,123.898
491,0.1206,1.0327,0.0166,10.559,-19.287,0.366,87.847,-2.082,123.706
501,0.0786,0.9595,0.0698,27.466,-45.959,3.845,88.110,-2.159,123.250
511,0.0405,0.9419,0.1523,27.527,-48.584,7.507,88.330,-2.252,122.767
521,0.0371,0.9116,0.1704,16.418,-24.292,9.216,88.412,-2.351,122.525
531,0.0581,0.9644,0.1675,3.540,10.193,6.592,88.363,-2.422,122.629
541,0.0786,0.9897,0.1460,-6.287,44.556,2.686,88.215,-2.461,123.074
551,0.0615,0.9673,0.1011,-9.888,64.453,-1.831,88.044,-2.433,123.723
561,0.0747,1.0200,0.0547,-10.071,63.110,-5.676,87.907,-2.373,124.349
571,0.0703,1.0532,-0.0068,-2.808,41.565,-6.165,87.885,-2.313,124.761
581,0.0659,1.0674,-0.0420,14.343,13.672,-4.822,88.066,-2.269,124.898
591,0.0469,1.0635,-0.0156,35.034,-8.240,-2.869,88.445,-2.247,124.816
601,0.0063,1.0068,0.0464,57.617,-19.775,-2.014,89.011,-2.214,124.618
611,-0.0381,0.9292,0.1533,72.083,-14.709,1.343,89.648,-2.186,124.470
621,-0.0361,0.9023,0.1792,78.308,10.864,5.859,90.313,-2.197,124.579
631,0.0059,0.9790,0.1255,81.299,43.823,9.766,91.022,-2.280,125.019
641,0.0527,1.0073,0.0107,82.092,73.120,12.817,91.791,-2.422,125.744
651,0.0928,1.0063,-0.1479,78.613,90.149,12.329,92.598,-2.604,126.645
661,0.1255,1.0293,-0.2812,66.895,89.294,8.240,93.345,-2.763,127.535
671,0.1289,0.9868,-0.4014,51.514,71.472,3.845,94.010,-2.884,128.243
681,0.1294,0.9658,-0.4712,34.302,44.678,-0.061,94.548,-2.955,128.694
691,0.0972,0.9360,-0.4780,18.921,15.137,-1.526,94.949,-2.977,128.842
701,0.0615,0.8799,-0.4048,5.981,-13.977,-0.549,95.213,-2.966,128.705
711,0.0322,0.9063,-0.2021,-8.118,-39.673,2.747,95.229,-2.950,128.309
721,0.0156,0.9868,0.0317,-20.020,-49.622,8.423,94.988,-2.966,127.804
731,0.0142,1.0601,0.2007,-20.813,-38.940,13.062,94.642,-3.038,127.403
741,0.0386,1.0874,0.2422,-12.939,-13.428,14.648,94.351,-3.164,127.260
751,0.0571,1.0767,0.1885,-5.310,16.541,13.855,94.147,-3.307,127.414
761,0.0698,1.0474,0.0781,-5.005,42.480,10.437,93.988,-3.450,127.831
771,0.0645,0.9966,-0.0747,-10.620,53.955,5.737,93.856,-3.543,128.364
781,0.0635,0.9644,-0.2236,-18.372,50.293,1.160,93.735,-3.587,128.870
