elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.0679,0.5767,-0.8540,-0.916,-1.648,0.061,145.602,3.137,-88.401
10,-0.0635,0.5806,-0.8486,-1.160,-2.380,0.061,145.591,3.159,-88.418
20,-0.0610,0.5796,-0.8442,-1.099,-3.174,-0.061,145.580,3.186,-88.434
30,-0.0566,0.5830,-0.8364,-0.854,-3.967,-0.244,145.563,3.219,-88.456
40,-0.0522,0.5874,-0.8345,-0.732,-4.578,-0.427,145.547,3.257,-88.478
50,-0.0508,0.5889,-0.8330,-0.671,-4.639,-0.732,145.530,3.296,-88.500
60,-0.0498,0.5884,-0.8335,-0.854,-4.150,-1.160,145.514,3.329,-88.511
70,-0.0474,0.5898,-0.8345,-1.160,-3.113,-1.587,145.497,3.356,-88.517
80,-0.0474,0.5908,-0.8315,-1.465,-1.892,-2.075,145.475,3.378,-88.511
90,-0.0464,0.5894,-0.8296,-1.343,-1.038,-2.563,145.453,3.395,-88.495
100,-0.0498,0.5840,-0.8325,-0.610,-0.427,-2.808,145.443,3.406,-88.473
110,-0.0547,0.5796,-0.8364,0.244,0.000,-2.930,145.443,3.422,-88.451
120,-0.0591,0.5732,-0.8384,0.977,0.427,-2.869,145.459,3.433,-88.423
130,-0.0630,0.5645,-0.8398,1.282,0.610,-2.686,145.481,3.444,-88.396
141,-0.0659,0.5615,-0.8418,1.465,0.549,-2.380,145.503,3.455,-88.374
150,-0.0649,0.5566,-0.8442,1.343,0.366,-2.014,145.530,3.466,-88.358
160,-0.0649,0.5522,-0.8452,1.160,0.183,-1.648,145.552,3.477,-88.341
170,-0.0625,0.5522,-0.8457,0.732,0.183,-1.343,145.574,3.483,-88.330
180,-0.0596,0.5493,-0.8457,0.244,0.061,-0.916,145.591,3.488,-88.325
190,-0.0542,0.5508,-0.8428,0.000,-0.305,-0.488,145.602,3.488,-88.319
200,-0.0503,0.5513,-0.8408,0.000,-0.854,-0.061,145.613,3.488,-88.325
210,-0.0483,0.5513,-0.8408,0.122,-1.343,0.488,145.629,3.488,-88.336
220,-0.0522,0.5537,-0.8364,0.244,-1.648,0.977,145.635,3.494,-88.352
230,-0.0547,0.5547,-0.8335,0.488,-1.465,1.465,145.646,3.494,-88.374
240,-0.0562,0.5586,-0.8340,0.610,-0.916,1.892,145.657,3.488,-88.396
250,-0.0596,0.5576,-0.8325,0.916,-0.183,2.197,145.673,3.472,-88.412
260,-0.0596,0.5596,-0.8350,1.221,0.549,2.319,145.690,3.455,-88.429
270,-0.0591,0.5601,-0.8369,1.465,1.099,2.563,145.706,3.433,-88.445
280,-0.0571,0.5630,-0.8384,1.587,1.404,2.869,145.723,3.400,-88.462
290,-0.0547,0.5645,-0.8379,1.648,1.282,3.174,145.745,3.373,-88.478
300,-0.0562,0.5649,-0.8398,1.953,0.916,3.479,145.767,3.340,-88.500
310,-0.0591,0.5698,-0.8447,2.197,0.732,3.723,145.789,3.318,-88.528
320,-0.0596,0.5742,-0.8491,2.197,0.671,3.845,145.811,3.290,-88.555
330,-0.0605,0.5762,-0.8486,2.014,0.488,3.906,145.827,3.263,-88.588
340,-0.0571,0.5791,-0.8486,1.465,0.061,3.845,145.838,3.241,-88.621
350,-0.0615,0.5845,-0.8491,0.671,-0.488,3.662,145.838,3.224,-88.654
360,-0.0605,0.5913,-0.8506,0.061,-0.854,3.357,145.833,3.214,-88.687
370,-0.0605,0.5952,-0.8501,-0.305,-1.038,3.052,145.816,3.208,-88.715
380,-0.0571,0.5952,-0.8472,-0.305,-1.038,2.625,145.805,3.203,-88.742
390,-0.0591,0.5947,-0.8452,-0.061,-1.282,2.136,145.794,3.203,-88.770
400,-0.0620,0.5942,-0.8442,0.000,-1.770,1.648,145.783,3.208,-88.792
410,-0.0620,0.5908,-0.8428,-0.061,-2.258,1.282,145.772,3.224,-88.813
420,-0.0586,0.5928,-0.8398,-0.305,-2.502,1.038,145.761,3.235,-88.835
430,-0.0601,0.5918,-0.8335,-0.366,-2.625,0.732,145.745,3.257,-88.857
440,-0.0620,0.5879,-0.8325,-0.244,-2.502,0.366,145.728,3.279,-88.874
450,-0.0645,0.5854,-0.8296,0.000,-2.136,0.000,145.717,3.296,-88.890
460,-0.0728,0.5806,-0.8267,0.122,-1.526,-0.305,145.712,3.318,-88.896
470,-0.0752,0.5786,-0.8257,0.000,-0.916,-0.549,145.706,3.340,-88.896
480,-0.0767,0.5757,-0.8218,-0.366,-0.549,-0.610,145.695,3.356,-88.890
490,-0.0776,0.5757,-0.8257,-0.610,-0.549,-0.671,145.684,3.378,-88.890
500,-0.0776,0.5767,-0.8276,-0.671,-0.488,-0.732,145.668,3.395,-88.885
510,-0.0767,0.5781,-0.8306,-0.732,-0.366,-0.671,145.657,3.411,-88.885
520,-0.0728,0.5762,-0.8281,-0.488,-0.183,-0.488,145.646,3.422,-88.879
530,-0.0688,0.5762,-0.8306,-0.061,-0.122,-0.488,145.646,3.433,-88.879
540,-0.0688,0.5781,-0.8315,0.183,-0.061,-0.610,145.640,3.439,-88.874
550,-0.0698,0.5796,-0.8345,0.305,0.244,-0.732,145.640,3.444,-88.863
560,-0.0688,0.5786,-0.8369,0.183,0.549,-0.916,145.640,3.450,-88.852
570,-0.0669,0.5781,-0.8330,-0.061,0.854,-1.099,145.635,3.455,-88.841
580,-0.0674,0.5737,-0.8345,-0.183,1.038,-1.282,145.635,3.455,-88.824
590,-0.0654,0.5728,-0.8369,-0.183,1.160,-1.343,145.635,3.455,-88.808
600,-0.0688,0.5718,-0.8408,0.061,1.343,-1.343,145.635,3.455,-88.786
610,-0.0693,0.5674,-0.8467,0.305,1.770,-1.343,145.646,3.455,-88.764
620,-0.0654,0.5640,-0.8477,0.366,1.892,-1.282,145.657,3.450,-88.748
631,-0.0640,0.5635,-0.8506,0.244,1.709,-0.977,145.668,3.439,-88.726
641,-0.0615,0.5664,-0.8506,-0.183,0.977,-0.732,145.673,3.439,-88.715
650,-0.0571,0.5713,-0.8496,-0.610,-0.061,-0.549,145.673,3.439,-88.709
660,-0.0581,0.5752,-0.8481,-0.854,-1.038,-0.549,145.668,3.450,-88.715
670,-0.0596,0.5815,-0.8438,-1.099,-1.587,-0.427,145.651,3.461,-88.720
681,-0.0591,0.5830,-0.8433,-1.099,-1.648,-0.427,145.640,3.477,-88.726
691,-0.0576,0.5825,-0.8403,-1.099,-1.282,-0.549,145.624,3.488,-88.726
701,-0.0601,0.5830,-0.8345,-0.977,-0.854,-0.854,145.607,3.499,-88.726
711,-0.0630,0.5811,-0.8369,-0.916,-0.305,-1.160,145.596,3.510,-88.715
721,-0.0625,0.5796,-0.8359,-1.038,0.244,-1.343,145.585,3.516,-88.704
731,-0.0615,0.5811,-0.8320,-1.099,0.427,-1.404,145.569,3.516,-88.693
741,-0.0620,0.5786,-0.8359,-1.099,0.183,-1.404,145.558,3.521,-88.676
751,-0.0625,0.5801,-0.8354,-0.977,-0.244,-1.404,145.541,3.532,-88.665
761,-0.0649,0.5796,-0.8345,-0.671,-0.488,-1.465,145.536,3.549,-88.660
771,-0.0635,0.5776,-0.8384,-0.427,-0.427,-1.465,145.530,3.560,-88.649
781,-0.0649,0.5732,-0.8408,-0.244,-0.061,-1.465,145.530,3.565,-88.638
791,-0.0620,0.5732,-0.8394,-0.183,0.488,-1.343,145.530,3.571,-88.621
801,-0.0615,0.5723,-0.8379,-0.427,0.732,-1.343,145.530,3.571,-88.610
811,-0.0596,0.5684,-0.8369,-0.549,0.732,-1.282,145.525,3.571,-88.594
821,-0.0596,0.5659,-0.8364,-0.549,0.610,-1.221,145.525,3.571,-88.577
831,-0.0615,0.5693,-0.8364,-0.610,0.671,-1.038,145.525,3.571,-88.566
