elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.2412,0.1821,-0.9692,-1.953,-1.404,0.366,169.200,12.986,-83.210
10,-0.2368,0.1782,-0.9683,-1.587,-1.404,0.366,169.184,13.002,-83.216
20,-0.2363,0.1777,-0.9653,-1.465,-1.587,0.671,169.173,13.024,-83.227
30,-0.2334,0.1729,-0.9668,-1.526,-1.770,0.916,169.162,13.041,-83.238
40,-0.2344,0.1724,-0.9644,-1.831,-1.831,1.282,169.146,13.063,-83.254
50,-0.2329,0.1763,-0.9668,-2.319,-1.587,1.587,169.124,13.074,-83.276
60,-0.2300,0.1836,-0.9692,-2.686,-0.916,1.770,169.096,13.079,-83.293
70,-0.2246,0.1895,-0.9707,-2.319,-0.122,1.892,169.069,13.074,-83.315
80,-0.2222,0.1865,-0.9722,-1.343,0.366,1.770,169.052,13.063,-83.331
90,-0.2202,0.1880,-0.9722,-0.183,0.488,1.587,169.047,13.052,-83.348
100,-0.2217,0.1865,-0.9727,0.305,0.244,1.526,169.047,13.041,-83.359
110,-0.2236,0.1865,-0.9727,0.427,0.122,1.343,169.047,13.035,-83.375
120,-0.2261,0.1826,-0.9712,0.427,0.061,1.099,169.052,13.030,-83.386
130,-0.2275,0.1772,-0.9702,0.610,0.305,0.916,169.063,13.024,-83.392
140,-0.2295,0.1733,-0.9658,0.732,0.488,1.038,169.074,13.019,-83.403
150,-0.2275,0.1714,-0.9648,0.671,0.366,1.221,169.091,13.013,-83.414
160,-0.2285,0.1709,-0.9619,0.366,0.061,1.648,169.096,13.013,-83.430
170,-0.2295,0.1738,-0.9604,-0.244,-0.061,2.258,169.096,13.013,-83.452
180,-0.2329,0.1768,-0.9644,-0.916,0.061,2.686,169.085,13.008,-83.480
190,-0.2388,0.1768,-0.9648,-1.099,0.732,2.747,169.074,13.002,-83.507
200,-0.2441,0.1772,-0.9673,-0.549,1.526,2.625,169.069,12.997,-83.529
210,-0.2427,0.1748,-0.9688,0.488,2.258,2.625,169.074,12.975,-83.551
220,-0.2412,0.1719,-0.9668,1.587,2.686,2.747,169.096,12.953,-83.578
230,-0.2412,0.1694,-0.9644,2.441,2.563,2.930,169.124,12.931,-83.600
240,-0.2407,0.1699,-0.9585,3.052,2.380,3.357,169.156,12.909,-83.628
250,-0.2368,0.1709,-0.9536,2.991,2.319,4.089,169.184,12.887,-83.666
260,-0.2358,0.1763,-0.9521,2.380,2.380,4.700,169.200,12.865,-83.710
270,-0.2383,0.1851,-0.9497,2.136,2.563,4.883,169.211,12.843,-83.754
280,-0.2397,0.1860,-0.9502,2.380,3.174,4.883,169.222,12.810,-83.798
290,-0.2393,0.1963,-0.9512,2.686,3.967,4.639,169.228,12.777,-83.837
300,-0.2397,0.2021,-0.9502,3.479,4.944,4.272,169.244,12.728,-83.870
310,-0.2368,0.2026,-0.9497,4.700,5.798,3.418,169.272,12.678,-83.892
320,-0.2314,0.1997,-0.9497,5.981,6.775,2.441,169.316,12.612,-83.903
330,-0.2236,0.1968,-0.9541,6.714,7.629,1.770,169.376,12.541,-83.908
340,-0.2129,0.1914,-0.9580,7.202,7.996,1.160,169.442,12.458,-83.903
350,-0.2104,0.1846,-0.9707,7.812,8.118,0.610,169.519,12.371,-83.897
360,-0.2119,0.1748,-0.9810,8.423,8.484,0.183,169.607,12.288,-83.881
370,-0.2051,0.1709,-0.9878,8.423,8.972,0.427,169.700,12.189,-83.870
380,-0.1948,0.1670,-0.9922,8.667,9.277,0.671,169.794,12.085,-83.859
390,-0.1943,0.1611,-0.9956,9.216,9.033,0.610,169.898,11.986,-83.848
400,-0.1987,0.1514,-1.0000,9.155,8.301,0.732,170.002,11.893,-83.842
410,-0.1978,0.1475,-1.0073,7.996,7.080,1.282,170.101,11.816,-83.842
420,-0.2012,0.1479,-1.0083,6.226,5.920,2.197,170.173,11.750,-83.853
430,-0.2017,0.1494,-1.0112,5.066,5.371,2.747,170.233,11.684,-83.870
440,-0.1968,0.1494,-1.0054,4.578,4.883,3.052,170.288,11.624,-83.892
450,-0.1997,0.1401,-1.0024,4.944,4.761,3.113,170.354,11.569,-83.919
460,-0.2017,0.1333,-1.0015,5.554,4.822,3.235,170.420,11.514,-83.941
470,-0.1997,0.1265,-1.0044,6.104,4.883,3.723,170.502,11.453,-83.969
480,-0.1929,0.1177,-1.0049,6.531,4.761,4.456,170.585,11.393,-84.007
490,-0.1899,0.1089,-0.9995,6.897,4.333,5.188,170.678,11.338,-84.051
500,-0.1875,0.1143,-1.0000,6.165,3.723,6.287,170.755,11.283,-84.111
510,-0.1855,0.1313,-1.0020,4.700,2.686,7.568,170.804,11.234,-84.183
520,-0.1812,0.1421,-1.0049,3.418,1.709,8.667,170.837,11.195,-84.265
530,-0.1826,0.1514,-1.0068,2.380,0.671,9.277,170.848,11.162,-84.359
540,-0.1870,0.1582,-1.0054,1.404,-0.366,9.216,170.843,11.146,-84.452
550,-0.1919,0.1636,-1.0015,0.366,-0.977,8.850,170.832,11.135,-84.540
560,-0.1987,0.1660,-0.9937,-0.977,-1.587,8.545,170.799,11.140,-84.628
570,-0.2070,0.1724,-0.9863,-2.014,-1.831,8.606,170.755,11.146,-84.721
580,-0.2158,0.1738,-0.9766,-2.197,-2.563,8.850,170.706,11.168,-84.814
590,-0.2251,0.1724,-0.9712,-2.136,-2.991,9.277,170.662,11.201,-84.913
600,-0.2329,0.1724,-0.9712,-2.075,-3.052,9.705,170.612,11.239,-85.012
610,-0.2378,0.1724,-0.9849,-2.380,-2.747,9.949,170.563,11.266,-85.117
620,-0.2432,0.1689,-1.0015,-2.808,-1.465,10.132,170.513,11.288,-85.221
630,-0.2471,0.1641,-1.0151,-3.845,-0.366,10.620,170.458,11.299,-85.331
640,-0.2505,0.1685,-1.0171,-5.127,-0.427,11.414,170.387,11.305,-85.446
650,-0.2544,0.1753,-1.0122,-6.409,-1.831,12.329,170.299,11.327,-85.573
660,-0.2568,0.1802,-1.0044,-7.019,-4.333,13.123,170.195,11.376,-85.710
670,-0.2554,0.1816,-0.9937,-7.080,-6.714,13.550,170.090,11.448,-85.858
680,-0.2495,0.1943,-0.9878,-7.019,-7.751,13.611,169.980,11.525,-86.012
690,-0.2432,0.2109,-0.9785,-7.385,-8.362,13.367,169.854,11.607,-86.160
700,-0.2349,0.2187,-0.9634,-6.958,-8.667,12.573,169.733,11.684,-86.303
710,-0.2290,0.2246,-0.9497,-5.554,-8.667,10.986,169.623,11.766,-86.429
720,-0.2246,0.2246,-0.9414,-4.089,-8.179,9.216,169.530,11.843,-86.534
730,-0.2207,0.2256,-0.9341,-2.747,-7.263,7.629,169.453,11.909,-86.627
740,-0.2119,0.2266,-0.9292,-0.854,-6.042,6.165,169.398,11.964,-86.699
750,-0.2046,0.2197,-0.9272,2.136,-4.517,4.578,169.382,12.003,-86.754
760,-0.2012,0.2095,-0.9287,5.371,-2.258,2.747,169.404,12.019,-86.786
770,-0.1992,0.1938,-0.9297,7.385,0.427,1.221,169.464,12.008,-86.797
780,-0.1953,0.1831,-0.9336,7.935,2.441,0.671,169.536,11.981,-86.797
790,-0.1899,0.1826,-0.9302,6.897,3.296,1.221,169.596,11.937,-86.803
800,-0.1885,0.1895,-0.9282,5.005,3.418,2.197,169.634,11.893,-86.819
810,-0.1885,0.1987,-0.9375,3.418,3.601,2.747,169.645,11.849,-86.841
820,-0.1904,0.2095,-0.9478,3.174,4.578,2.563,169.651,11.788,-86.858
830,-0.1890,0.2144,-0.9556,4.639,6.409,1.526,169.673,11.717,-86.863
840,-0.1914,0.2036,-0.9688,7.019,8.728,0.061,169.733,11.624,-86.847
850,-0.1953,0.1919,-0.9795,8.606,10.620,-0.977,169.816,11.519,-86.819
860,-0.1929,0.1826,-0.9917,8.545,11.230,-1.099,169.904,11.404,-86.786
870,-0.1899,0.1724,-1.0088,7.996,10.315,-0.854,169.991,11.294,-86.759
880,-0.1904,0.1626,-1.0254,6.836,8.484,-0.732,170.074,11.206,-86.737
891,-0.1929,0.1597,-1.0381,5.432,6.897,-0.793,170.140,11.129,-86.715
900,-0.1938,0.1582,-1.0439,4.211,5.493,-0.610,170.200,11.069,-86.704
910,-0.1914,0.1528,-1.0444,3.845,3.784,-0.427,170.255,11.025,-86.693
920,-0.1919,0.1509,-1.0449,3.845,1.770,-0.305,170.310,11.003,-86.682
930,-0.1904,0.1528,-1.0391,3.235,-0.305,0.427,170.354,10.997,-86.688
940,-0.1914,0.1538,-1.0259,3.052,-2.319,1.404,170.392,11.014,-86.710
950,-0.1919,0.1582,-1.0107,3.113,-3.845,2.380,170.425,11.041,-86.737
960,-0.1924,0.1650,-1.0000,2.869,-5.066,3.235,170.447,11.085,-86.781
970,-0.1904,0.1724,-0.9844,2.747,-5.676,3.784,170.458,11.129,-86.825
980,-0.1929,0.1782,-0.9785,2.441,-5.615,3.967,170.469,11.179,-86.874
990,-0.1914,0.1812,-0.9692,1.587,-5.554,3.662,170.464,11.223,-86.924
1000,-0.1924,0.1841,-0.9639,0.854,-5.127,2.991,170.453,11.266,-86.962
1010,-0.1943,0.1885,-0.9526,0.793,-4.272,2.075,170.436,11.305,-86.990
1020,-0.2002,0.1846,-0.9443,1.648,-3.113,0.977,170.436,11.338,-87.006
1030,-0.2021,0.1802,-0.9341,2.563,-2.380,0.122,170.447,11.365,-87.012
1040,-0.2021,0.1763,-0.9243,3.357,-1.892,-0.427,170.469,11.393,-87.006
1050,-0.2061,0.1675,-0.9189,4.028,-1.404,-0.793,170.502,11.420,-87.001
1060,-0.2227,0.1665,-0.9199,4.150,-0.549,-1.404,170.535,11.448,-86.990
1070,-0.2295,0.1680,-0.9194,4.211,1.587,-1.465,170.574,11.459,-86.973
1080,-0.2266,0.1685,-0.9292,4.883,4.578,-1.160,170.618,11.437,-86.951
1090,-0.2251,0.1621,-0.9443,6.592,7.874,-1.160,170.684,11.376,-86.929
1100,-0.2158,0.1519,-0.9604,8.850,10.620,-1.648,170.782,11.288,-86.896
1110,-0.2056,0.1421,-0.9775,10.315,11.780,-1.892,170.898,11.179,-86.858
1120,-0.1899,0.1396,-0.9966,10.742,11.169,-1.831,171.024,11.069,-86.819
1130,-0.1826,0.1284,-1.0103,9.827,8.606,-1.770,171.145,10.981,-86.786
1140,-0.1802,0.1250,-1.0205,7.446,5.493,-1.770,171.244,10.920,-86.759
1150,-0.1802,0.1255,-1.0259,4.456,2.747,-2.075,171.310,10.882,-86.737
1160,-0.1826,0.1235,-1.0293,2.258,0.793,-2.869,171.354,10.871,-86.704
1170,-0.1919,0.1128,-1.0352,1.221,-0.122,-3.479,171.398,10.876,-86.671
1180,-0.1929,0.1099,-1.0386,0.671,-0.366,-3.723,171.436,10.876,-86.633
1190,-0.1938,0.1050,-1.0405,0.305,-1.038,-3.296,171.475,10.887,-86.605
1200,-0.1943,0.1050,-1.0342,-0.427,-2.563,-2.075,171.502,10.915,-86.583
1210,-0.1909,0.1064,-1.0244,-1.465,-5.615,-0.427,171.513,10.964,-86.589
1220,-0.1924,0.1157,-1.0161,-2.563,-9.277,0.977,171.502,11.052,-86.611
1230,-0.1987,0.1284,-1.0054,-3.662,-12.329,1.709,171.469,11.173,-86.649
1240,-0.2026,0.1440,-1.0010,-4.456,-14.343,2.014,171.420,11.310,-86.693
1250,-0.2104,0.1528,-0.9883,-4.395,-15.259,1.892,171.365,11.464,-86.732
1260,-0.2144,0.1562,-0.9824,-4.089,-15.198,1.709,171.315,11.618,-86.776
1270,-0.2192,0.1562,-0.9824,-3.967,-14.648,0.977,171.266,11.766,-86.808
1280,-0.2212,0.1582,-0.9800,-3.662,-13.794,0.183,171.222,11.909,-86.830
1290,-0.2241,0.1587,-0.9761,-3.052,-12.939,-0.183,171.183,12.047,-86.847
1300,-0.2334,0.1553,-0.9746,-2.014,-12.085,-0.061,171.156,12.173,-86.869
1310,-0.2456,0.1450,-0.9834,-0.977,-10.986,0.000,171.145,12.299,-86.885
1320,-0.2568,0.1401,-0.9883,-0.549,-9.155,0.000,171.145,12.409,-86.896
1330,-0.2588,0.1382,-0.9873,-0.793,-6.592,0.610,171.145,12.497,-86.913
1340,-0.2578,0.1372,-0.9771,-1.038,-4.333,1.587,171.140,12.557,-86.935
1350,-0.2529,0.1367,-0.9688,-1.221,-3.174,2.502,171.129,12.601,-86.968
1360,-0.2520,0.1396,-0.9634,-1.404,-3.235,3.052,171.112,12.651,-87.006
1370,-0.2529,0.1445,-0.9600,-1.709,-3.601,3.357,171.090,12.700,-87.045
1380,-0.2456,0.1484,-0.9619,-1.526,-3.357,3.479,171.068,12.744,-87.083
1391,-0.2407,0.1543,-0.9644,-0.916,-2.014,3.357,171.046,12.766,-87.122
1400,-0.2358,0.1582,-0.9648,0.061,-0.183,3.113,171.035,12.772,-87.155
1410,-0.2271,0.1597,-0.9644,1.221,1.465,2.991,171.041,12.755,-87.182
1420,-0.2202,0.1597,-0.9624,2.014,2.625,2.991,171.046,12.728,-87.209
1430,-0.2148,0.1592,-0.9561,2.075,3.479,3.174,171.057,12.684,-87.231
1440,-0.2119,0.1587,-0.9551,1.770,4.395,3.296,171.063,12.634,-87.259
1450,-0.2109,0.1592,-0.9556,1.404,5.798,3.174,171.068,12.568,-87.281
1460,-0.2100,0.1616,-0.9478,1.404,7.568,2.869,171.074,12.486,-87.297
1470,-0.2056,0.1621,-0.9502,1.892,9.583,2.502,171.079,12.387,-87.308
1480,-0.2012,0.1572,-0.9536,2.747,11.719,2.014,171.101,12.261,-87.314
1490,-0.1982,0.1553,-0.9561,3.418,12.878,1.404,171.134,12.123,-87.308
1500,-0.1938,0.1533,-0.9590,3.967,12.695,0.732,171.172,11.992,-87.292
1510,-0.1919,0.1504,-0.9639,4.028,11.475,0.000,171.216,11.871,-87.275
1520,-0.1938,0.1499,-0.9707,3.906,9.949,-0.549,171.260,11.766,-87.253
1530,-0.1987,0.1436,-0.9844,3.967,8.789,-1.343,171.310,11.678,-87.226
1540,-0.2017,0.1377,-0.9917,4.089,8.240,-1.892,171.365,11.596,-87.193
1550,-0.2041,0.1338,-0.9951,4.578,7.690,-2.136,171.425,11.525,-87.160
1560,-0.2007,0.1265,-0.9917,5.371,6.897,-2.136,171.497,11.459,-87.127
1570,-0.1963,0.1177,-0.9897,5.554,5.920,-1.892,171.579,11.398,-87.100
1580,-0.1934,0.1089,-0.9868,5.249,4.822,-1.648,171.656,11.354,-87.078
1590,-0.1987,0.1001,-0.9854,4.944,4.211,-1.282,171.733,11.310,-87.061
1600,-0.2007,0.1011,-0.9878,3.845,3.723,-0.244,171.799,11.277,-87.050
1610,-0.2041,0.1094,-0.9785,2.747,2.869,1.160,171.843,11.250,-87.056
1620,-0.2090,0.1187,-0.9761,2.197,2.258,2.136,171.870,11.234,-87.078
1630,-0.2100,0.1294,-0.9771,2.075,2.014,2.380,171.892,11.217,-87.100
1640,-0.2109,0.1392,-0.9775,2.380,2.380,2.258,171.914,11.201,-87.116
1650,-0.2036,0.1440,-0.9775,2.625,2.869,2.136,171.931,11.173,-87.133
1660,-0.1973,0.1509,-0.9790,2.686,3.723,1.892,171.947,11.135,-87.149
1670,-0.1934,0.1548,-0.9780,2.563,4.089,1.648,171.964,11.091,-87.160
1680,-0.1904,0.1606,-0.9819,2.380,4.150,1.404,171.974,11.047,-87.166
1690,-0.1914,0.1616,-0.9839,2.625,4.456,1.099,171.985,11.003,-87.171
1700,-0.1909,0.1597,-0.9893,3.052,4.944,0.793,172.002,10.948,-87.171
1710,-0.1875,0.1587,-0.9912,3.845,5.432,0.549,172.029,10.893,-87.171
1720,-0.1904,0.1523,-1.0015,5.066,5.737,0.488,172.073,10.833,-87.166
1730,-0.1880,0.1475,-1.0151,5.737,5.737,0.671,172.128,10.772,-87.166
1740,-0.1851,0.1470,-1.0273,5.737,5.127,0.977,172.183,10.712,-87.171
1750,-0.1792,0.1465,-1.0361,5.737,4.211,0.977,172.238,10.662,-87.171
1760,-0.1802,0.1450,-1.0425,5.859,3.235,0.854,172.293,10.618,-87.177
1770,-0.1807,0.1411,-1.0474,5.737,2.014,0.732,172.348,10.585,-87.182
1780,-0.1763,0.1367,-1.0454,5.188,0.671,0.793,172.397,10.569,-87.188
1790,-0.1729,0.1289,-1.0391,3.967,-0.977,1.038,172.441,10.563,-87.198
