elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.7324,-0.0278,-0.7051,5.371,3.357,-1.282,-179.489,-46.027,142.866
10,0.7344,-0.0347,-0.7061,4.944,3.174,-1.892,-179.434,-46.060,142.894
20,0.7373,-0.0425,-0.7100,4.578,2.808,-2.319,-179.385,-46.088,142.927
30,0.7363,-0.0503,-0.7129,4.456,2.441,-2.502,-179.330,-46.110,142.965
40,0.7358,-0.0566,-0.7129,4.333,1.953,-2.441,-179.275,-46.126,142.998
50,0.7334,-0.0610,-0.7129,4.150,1.282,-2.441,-179.214,-46.137,143.031
60,0.7300,-0.0654,-0.7075,3.967,0.671,-2.441,-179.160,-46.137,143.069
70,0.7275,-0.0688,-0.7070,3.540,0.061,-2.380,-179.099,-46.137,143.102
80,0.7271,-0.0713,-0.7041,3.052,-0.244,-2.258,-179.044,-46.132,143.135
90,0.7285,-0.0752,-0.6997,2.502,-0.366,-2.136,-178.989,-46.126,143.168
100,0.7310,-0.0811,-0.7012,1.953,-0.244,-1.892,-178.934,-46.121,143.196
110,0.7305,-0.0806,-0.6992,1.587,-0.061,-1.526,-178.879,-46.121,143.218
120,0.7324,-0.0801,-0.6992,1.526,0.183,-0.977,-178.819,-46.121,143.229
130,0.7310,-0.0767,-0.6978,1.587,0.366,-0.244,-178.753,-46.126,143.234
140,0.7295,-0.0732,-0.6958,1.831,0.488,0.610,-178.682,-46.132,143.223
150,0.7280,-0.0708,-0.6968,2.014,0.610,1.404,-178.605,-46.137,143.201
160,0.7280,-0.0684,-0.6987,2.075,0.488,2.014,-178.522,-46.143,143.174
170,0.7300,-0.0684,-0.7017,1.953,0.305,2.319,-178.434,-46.143,143.141
180,0.7339,-0.0684,-0.7031,1.526,0.244,2.258,-178.358,-46.143,143.108
190,0.7354,-0.0688,-0.7017,0.671,0.244,2.014,-178.292,-46.148,143.080
200,0.7329,-0.0640,-0.7012,-0.366,0.122,1.770,-178.242,-46.148,143.053
210,0.7319,-0.0610,-0.7031,-1.099,-0.061,1.526,-178.204,-46.143,143.031
220,0.7300,-0.0527,-0.7021,-1.465,-0.366,1.404,-178.182,-46.143,143.009
230,0.7246,-0.0503,-0.6987,-1.221,-0.549,1.465,-178.154,-46.132,142.993
240,0.7241,-0.0464,-0.6958,-0.610,-0.732,1.587,-178.121,-46.126,142.965
250,0.7246,-0.0435,-0.6943,0.061,-0.793,1.770,-178.088,-46.115,142.943
261,0.7236,-0.0420,-0.6953,0.732,-0.793,1.770,-178.050,-46.110,142.916
270,0.7246,-0.0405,-0.6938,1.099,-0.610,1.648,-178.006,-46.104,142.894
280,0.7266,-0.0430,-0.6943,1.160,-0.305,1.282,-177.968,-46.099,142.877
290,0.7275,-0.0449,-0.6973,0.977,0.122,0.732,-177.935,-46.104,142.866
