elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.7290,0.0498,-0.7046,0.427,0.122,1.038,175.391,-45.972,145.020
10,0.7329,0.0498,-0.7041,0.366,0.244,0.916,175.408,-45.978,145.009
20,0.7319,0.0469,-0.7031,0.061,0.061,0.793,175.424,-45.978,144.998
30,0.7344,0.0498,-0.7031,-0.427,-0.183,0.793,175.435,-45.978,144.987
40,0.7314,0.0498,-0.7056,-0.793,-0.488,0.854,175.441,-45.978,144.976
50,0.7329,0.0483,-0.7021,-1.038,-0.732,0.977,175.446,-45.972,144.959
60,0.7319,0.0483,-0.7021,-1.160,-1.038,1.160,175.457,-45.961,144.943
70,0.7300,0.0488,-0.7007,-1.221,-1.282,1.404,175.463,-45.956,144.921
80,0.7271,0.0503,-0.6997,-1.160,-1.526,1.770,175.474,-45.939,144.893
90,0.7256,0.0522,-0.6938,-0.916,-1.526,2.136,175.490,-45.928,144.860
100,0.7261,0.0566,-0.6963,-0.610,-1.343,2.441,175.512,-45.923,144.822
110,0.7266,0.0596,-0.6963,-0.122,-1.038,2.563,175.534,-45.912,144.783
120,0.7266,0.0630,-0.6992,0.244,-0.732,2.502,175.556,-45.912,144.750
130,0.7251,0.0640,-0.6992,0.427,-0.427,2.258,175.573,-45.906,144.717
140,0.7266,0.0620,-0.7007,0.427,-0.183,1.892,175.589,-45.906,144.690
150,0.7300,0.0635,-0.7017,0.244,-0.061,1.404,175.600,-45.906,144.668
160,0.7290,0.0635,-0.7031,-0.122,-0.061,0.916,175.600,-45.906,144.657
170,0.7305,0.0630,-0.7041,-0.427,-0.122,0.488,175.594,-45.906,144.646
180,0.7285,0.0610,-0.7017,-0.732,-0.244,0.061,175.583,-45.906,144.646
190,0.7275,0.0596,-0.7012,-0.916,-0.488,-0.244,175.567,-45.901,144.651
200,0.7261,0.0576,-0.6997,-0.977,-0.610,-0.305,175.551,-45.895,144.651
210,0.7256,0.0557,-0.6992,-0.916,-0.732,-0.305,175.540,-45.890,144.657
220,0.7241,0.0522,-0.6982,-0.610,-0.671,-0.244,175.534,-45.884,144.662
230,0.7285,0.0503,-0.6992,-0.305,-0.549,-0.061,175.534,-45.879,144.662
240,0.7266,0.0513,-0.7021,0.061,-0.305,0.122,175.540,-45.879,144.657
251,0.7275,0.0488,-0.6987,0.244,0.000,0.305,175.551,-45.879,144.651
260,0.7290,0.0503,-0.7002,0.366,0.183,0.549,175.562,-45.884,144.646
270,0.7300,0.0488,-0.7031,0.549,0.488,0.732,175.578,-45.890,144.635
280,0.7305,0.0503,-0.7036,0.671,0.549,0.793,175.594,-45.901,144.624
290,0.7324,0.0508,-0.7046,0.671,0.549,0.671,175.611,-45.906,144.619
300,0.7300,0.0527,-0.7070,0.427,0.366,0.549,175.622,-45.912,144.608
310,0.7280,0.0532,-0.7065,0.122,0.122,0.488,175.627,-45.912,144.602
320,0.7275,0.0557,-0.7061,-0.183,-0.183,0.366,175.627,-45.906,144.597
