elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.7173,-0.0620,-0.7119,-0.244,-0.061,-0.244,-175.710,-44.901,120.048
10,0.7139,-0.0615,-0.7148,-0.244,-0.122,-0.305,-175.710,-44.901,120.053
20,0.7139,-0.0605,-0.7119,-0.427,-0.244,-0.244,-175.710,-44.901,120.059
30,0.7134,-0.0610,-0.7104,-0.610,-0.244,-0.183,-175.715,-44.901,120.059
40,0.7129,-0.0576,-0.7119,-0.610,-0.183,-0.061,-175.715,-44.901,120.059
50,0.7104,-0.0601,-0.7124,-0.488,-0.061,0.061,-175.715,-44.896,120.059
60,0.7129,-0.0625,-0.7139,-0.244,0.000,0.122,-175.710,-44.896,120.059
70,0.7139,-0.0630,-0.7139,-0.061,0.061,0.122,-175.699,-44.896,120.059
80,0.7129,-0.0615,-0.7148,-0.244,0.061,0.061,-175.699,-44.896,120.059
90,0.7144,-0.0615,-0.7144,-0.488,0.000,0.061,-175.693,-44.896,120.053
100,0.7168,-0.0625,-0.7134,-0.793,-0.122,0.122,-175.693,-44.896,120.053
110,0.7148,-0.0625,-0.7134,-1.038,-0.305,0.244,-175.693,-44.896,120.053
120,0.7129,-0.0635,-0.7109,-1.160,-0.427,0.305,-175.699,-44.890,120.048
130,0.7100,-0.0649,-0.7109,-1.221,-0.488,0.305,-175.699,-44.885,120.048
140,0.7095,-0.0649,-0.7158,-1.587,-0.366,0.244,-175.704,-44.879,120.048
150,0.7129,-0.0659,-0.7139,-1.831,-0.183,0.427,-175.704,-44.879,120.048
160,0.7134,-0.0654,-0.7153,-2.014,-0.122,0.549,-175.710,-44.874,120.048
170,0.7139,-0.0630,-0.7124,-2.014,-0.183,0.793,-175.715,-44.874,120.048
180,0.7148,-0.0586,-0.7153,-1.831,-0.122,1.038,-175.721,-44.874,120.031
190,0.7163,-0.0557,-0.7144,-1.282,-0.122,1.343,-175.715,-44.868,120.015
200,0.7173,-0.0562,-0.7163,-0.549,-0.183,1.587,-175.704,-44.868,119.993
210,0.7153,-0.0571,-0.7163,0.122,-0.183,1.648,-175.688,-44.863,119.971
220,0.7134,-0.0562,-0.7153,0.549,-0.244,1.526,-175.666,-44.863,119.949
230,0.7104,-0.0527,-0.7144,0.671,-0.427,1.160,-175.649,-44.857,119.932
240,0.7114,-0.0488,-0.7134,0.427,-0.488,0.793,-175.638,-44.852,119.921
250,0.7104,-0.0488,-0.7114,0.183,-0.305,0.427,-175.638,-44.846,119.916
260,0.7100,-0.0469,-0.7124,0.000,-0.183,0.000,-175.644,-44.846,119.916
