elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.6914,0.1484,-0.7266,0.488,0.122,0.732,168.646,-43.072,146.536
10,0.6919,0.1494,-0.7280,0.183,0.183,0.671,168.651,-43.077,146.536
20,0.6953,0.1494,-0.7246,-0.061,0.122,0.549,168.657,-43.077,146.536
30,0.6943,0.1499,-0.7261,-0.061,0.000,0.488,168.657,-43.083,146.536
40,0.6953,0.1494,-0.7251,0.000,-0.244,0.366,168.657,-43.077,146.536
50,0.6943,0.1479,-0.7217,0.061,-0.427,0.366,168.657,-43.077,146.536
61,0.6958,0.1475,-0.7231,0.061,-0.671,0.427,168.662,-43.077,146.536
70,0.6934,0.1465,-0.7187,0.122,-0.549,0.305,168.662,-43.072,146.536
80,0.6934,0.1450,-0.7192,0.244,-0.427,0.366,168.673,-43.072,146.536
90,0.6934,0.1460,-0.7231,0.305,-0.244,0.366,168.679,-43.072,146.536
100,0.6943,0.1450,-0.7212,0.183,0.000,0.366,168.679,-43.077,146.536
110,0.6948,0.1450,-0.7231,0.000,0.183,0.366,168.684,-43.083,146.536
120,0.6953,0.1475,-0.7236,-0.183,0.244,0.305,168.684,-43.088,146.536
130,0.6943,0.1479,-0.7236,-0.305,0.244,0.244,168.679,-43.088,146.536
140,0.6934,0.1484,-0.7231,-0.366,0.122,0.244,168.673,-43.094,146.536
150,0.6919,0.1475,-0.7236,-0.244,-0.061,0.305,168.673,-43.094,146.536
160,0.6909,0.1499,-0.7246,-0.183,-0.244,0.366,168.673,-43.094,146.536
170,0.6909,0.1514,-0.7241,-0.061,-0.305,0.427,168.668,-43.088,146.536
180,0.6895,0.1509,-0.7241,-0.122,-0.305,0.305,168.668,-43.088,146.536
190,0.6909,0.1489,-0.7241,-0.122,-0.183,0.183,168.668,-43.083,146.536
200,0.6914,0.1499,-0.7256,-0.244,0.000,0.061,168.662,-43.083,146.536
210,0.6914,0.1514,-0.7231,-0.305,0.122,-0.122,168.651,-43.083,146.536
220,0.6919,0.1514,-0.7227,-0.305,0.122,-0.244,168.640,-43.088,146.536
230,0.6914,0.1514,-0.7251,0.000,0.183,-0.244,168.635,-43.088,146.536
240,0.6914,0.1499,-0.7251,0.244,0.122,-0.244,168.629,-43.088,146.536
250,0.6938,0.1475,-0.7246,0.427,0.122,-0.305,168.629,-43.088,146.536
260,0.6934,0.1470,-0.7280,0.427,0.000,-0.305,168.629,-43.088,146.536
270,0.6934,0.1455,-0.7256,0.366,-0.061,-0.305,168.635,-43.088,146.536
280,0.6924,0.1431,-0.7256,0.122,-0.061,-0.305,168.635,-43.088,146.536
290,0.6934,0.1436,-0.7266,0.000,-0.061,-0.305,168.635,-43.088,146.536
300,0.6938,0.1460,-0.7251,-0.122,-0.122,-0.183,168.629,-43.088,146.536
310,0.6914,0.1460,-0.7241,-0.061,-0.183,-0.061,168.629,-43.083,146.536
320,0.6909,0.1465,-0.7246,0.122,-0.183,0.122,168.629,-43.083,146.536
330,0.6948,0.1465,-0.7236,0.305,-0.122,0.244,168.635,-43.083,146.536
340,0.6938,0.1450,-0.7256,0.549,0.000,0.305,168.646,-43.083,146.536
350,0.6934,0.1436,-0.7280,0.488,0.061,0.366,168.657,-43.088,146.536
360,0.6934,0.1465,-0.7256,0.305,0.061,0.183,168.657,-43.088,146.536
370,0.6938,0.1440,-0.7261,0.000,0.061,0.122,168.662,-43.088,146.536
380,0.6973,0.1450,-0.7256,-0.366,0.061,0.061,168.657,-43.094,146.536
390,0.6938,0.1455,-0.7231,-0.549,-0.061,0.000,168.651,-43.094,146.536
400,0.6948,0.1450,-0.7246,-0.610,-0.244,0.122,168.646,-43.094,146.536
410,0.6948,0.1475,-0.7246,-0.427,-0.427,0.183,168.646,-43.088,146.536
420,0.6958,0.1494,-0.7231,-0.183,-0.488,0.305,168.646,-43.088,146.536
430,0.6919,0.1523,-0.7227,0.183,-0.427,0.427,168.646,-43.088,146.536
440,0.6904,0.1499,-0.7236,0.366,-0.305,0.427,168.651,-43.083,146.536
450,0.6914,0.1470,-0.7246,0.366,0.000,0.305,168.651,-43.083,146.536
460,0.6919,0.1470,-0.7236,0.244,0.244,0.183,168.657,-43.088,146.536
470,0.6914,0.1484,-0.7261,0.000,0.427,0.000,168.651,-43.088,146.536
