elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.6968,0.2891,-0.6738,0.061,0.305,-0.366,156.714,-43.709,-55.640
10,0.6929,0.2886,-0.6743,0.183,0.366,-0.366,156.714,-43.709,-55.640
20,0.6934,0.2900,-0.6748,0.305,0.366,-0.366,156.714,-43.709,-55.640
30,0.6948,0.2905,-0.6743,0.427,0.244,-0.305,156.714,-43.709,-55.640
40,0.6978,0.2891,-0.6724,0.427,0.183,-0.244,156.714,-43.709,-55.640
51,0.6968,0.2876,-0.6738,0.244,0.183,-0.305,156.714,-43.704,-55.640
60,0.6978,0.2871,-0.6743,0.122,0.183,-0.427,156.714,-43.704,-55.640
70,0.6992,0.2837,-0.6714,-0.122,0.305,-0.549,156.714,-43.709,-55.640
80,0.6978,0.2861,-0.6738,-0.366,0.305,-0.671,156.703,-43.704,-55.640
90,0.6987,0.2856,-0.6733,-0.549,0.305,-0.549,156.698,-43.709,-55.640
100,0.6978,0.2886,-0.6763,-0.488,0.305,-0.366,156.687,-43.704,-55.640
110,0.6963,0.2876,-0.6763,-0.244,0.305,-0.183,156.687,-43.704,-55.640
120,0.6982,0.2886,-0.6753,0.122,0.366,-0.122,156.687,-43.709,-55.640
130,0.6982,0.2871,-0.6768,0.488,0.305,-0.061,156.693,-43.709,-55.640
140,0.6968,0.2856,-0.6758,0.671,0.122,-0.061,156.703,-43.709,-55.640
150,0.7002,0.2852,-0.6763,0.488,-0.061,-0.183,156.709,-43.704,-55.640
160,0.7002,0.2861,-0.6733,0.061,-0.183,-0.122,156.714,-43.704,-55.640
170,0.6978,0.2866,-0.6743,-0.305,-0.122,-0.122,156.714,-43.704,-55.640
180,0.6978,0.2866,-0.6699,-0.366,-0.061,-0.061,156.709,-43.704,-55.640
190,0.6968,0.2861,-0.6694,-0.122,0.122,0.000,156.709,-43.704,-55.640
200,0.6958,0.2861,-0.6665,0.122,0.244,0.061,156.709,-43.704,-55.640
210,0.6968,0.2866,-0.6714,0.305,0.305,0.061,156.714,-43.709,-55.640
220,0.6958,0.2876,-0.6689,0.366,0.366,0.061,156.720,-43.715,-55.640
230,0.6953,0.2886,-0.6714,0.244,0.244,0.122,156.720,-43.715,-55.640
240,0.6943,0.2900,-0.6704,0.061,0.244,0.122,156.720,-43.715,-55.640
250,0.6948,0.2891,-0.6714,0.061,0.305,0.061,156.720,-43.715,-55.640
260,0.6943,0.2915,-0.6719,0.122,0.488,0.061,156.720,-43.720,-55.640
270,0.6978,0.2920,-0.6724,0.244,0.732,0.000,156.714,-43.726,-55.640
280,0.6963,0.2891,-0.6724,0.305,0.977,-0.061,156.714,-43.731,-55.640
290,0.6973,0.2910,-0.6729,0.183,1.038,-0.122,156.709,-43.742,-55.640
300,0.6963,0.2910,-0.6709,0.000,0.854,-0.183,156.703,-43.748,-55.640
310,0.6963,0.2915,-0.6719,-0.122,0.610,-0.244,156.698,-43.748,-55.640
320,0.6963,0.2910,-0.6729,-0.244,0.427,-0.305,156.687,-43.748,-55.640
330,0.6963,0.2896,-0.6704,-0.061,0.366,-0.305,156.687,-43.748,-55.640
340,0.6968,0.2905,-0.6714,0.244,0.488,-0.305,156.682,-43.753,-55.640
350,0.6987,0.2915,-0.6704,0.488,0.732,-0.183,156.682,-43.759,-55.640
360,0.6987,0.2891,-0.6724,0.732,1.038,-0.122,156.682,-43.764,-55.640
370,0.6978,0.2861,-0.6748,0.854,1.221,-0.183,156.687,-43.775,-55.640
380,0.6997,0.2861,-0.6763,0.671,1.099,-0.244,156.693,-43.781,-55.640
390,0.7007,0.2861,-0.6733,0.366,0.854,-0.366,156.693,-43.786,-55.640
400,0.7002,0.2852,-0.6743,0.000,0.488,-0.427,156.693,-43.792,-55.640
410,0.6987,0.2866,-0.6694,-0.244,0.183,-0.366,156.687,-43.792,-55.640
420,0.7002,0.2881,-0.6714,-0.122,0.122,-0.244,156.682,-43.792,-55.640
430,0.6992,0.2866,-0.6729,0.122,0.244,-0.122,156.687,-43.792,-55.640
440,0.6963,0.2871,-0.6714,0.488,0.488,0.000,156.687,-43.797,-55.640
450,0.6943,0.2852,-0.6724,0.671,0.671,0.122,156.698,-43.797,-55.640
460,0.6963,0.2866,-0.6704,0.732,0.854,0.183,156.703,-43.808,-55.640
470,0.6968,0.2856,-0.6719,0.671,0.977,0.122,156.709,-43.813,-55.640
480,0.6987,0.2891,-0.6743,0.549,0.916,0.183,156.714,-43.824,-55.640
490,0.6997,0.2886,-0.6768,0.488,0.732,0.244,156.720,-43.824,-55.640
500,0.7026,0.2891,-0.6738,0.488,0.610,0.244,156.725,-43.835,-55.640
510,0.7021,0.2920,-0.6714,0.427,0.549,0.244,156.731,-43.841,-55.640
520,0.7021,0.2959,-0.6680,0.305,0.366,0.244,156.725,-43.841,-55.640
530,0.7017,0.2964,-0.6670,0.305,0.061,0.122,156.725,-43.846,-55.640
540,0.6987,0.2959,-0.6626,0.244,-0.061,-0.122,156.720,-43.846,-55.640
551,0.6982,0.2935,-0.6631,0.183,0.061,-0.549,156.709,-43.846,-55.640
560,0.6978,0.2905,-0.6660,0.000,0.488,-0.977,156.693,-43.846,-55.640
570,0.6978,0.2852,-0.6675,-0.244,1.160,-1.282,156.682,-43.852,-55.618
580,0.6982,0.2837,-0.6675,-0.610,1.770,-1.465,156.654,-43.863,-55.591
590,0.6982,0.2842,-0.6699,-0.854,2.197,-1.465,156.632,-43.874,-55.558
600,0.6992,0.2827,-0.6714,-0.793,2.380,-1.282,156.610,-43.890,-55.530
610,0.7002,0.2827,-0.6733,-0.488,2.197,-0.977,156.594,-43.907,-55.503
620,0.6997,0.2808,-0.6768,0.122,1.831,-0.610,156.588,-43.918,-55.486
630,0.6992,0.2822,-0.6812,0.854,1.404,-0.244,156.599,-43.929,-55.475
640,0.7002,0.2817,-0.6807,1.465,1.099,0.061,156.621,-43.934,-55.470
650,0.7017,0.2812,-0.6812,1.709,0.854,0.183,156.643,-43.940,-55.470
660,0.7012,0.2793,-0.6807,1.526,0.610,0.183,156.671,-43.940,-55.470
670,0.7017,0.2803,-0.6812,0.916,0.305,0.122,156.687,-43.940,-55.470
680,0.7021,0.2832,-0.6777,0.244,0.061,0.122,156.698,-43.940,-55.470
690,0.7007,0.2856,-0.6753,-0.244,-0.305,0.122,156.703,-43.934,-55.470
700,0.7021,0.2891,-0.6748,-0.427,-0.427,0.183,156.703,-43.929,-55.475
710,0.7021,0.2905,-0.6714,-0.305,-0.488,0.183,156.698,-43.923,-55.481
720,0.7021,0.2891,-0.6699,-0.061,-0.488,0.183,156.703,-43.923,-55.486
730,0.7007,0.2905,-0.6694,0.244,-0.488,0.122,156.709,-43.918,-55.492
740,0.7012,0.2891,-0.6689,0.305,-0.488,0.061,156.709,-43.912,-55.492
750,0.7017,0.2876,-0.6685,0.244,-0.549,0.000,156.714,-43.907,-55.497
760,0.7007,0.2861,-0.6670,0.000,-0.366,-0.183,156.714,-43.907,-55.497
770,0.6992,0.2866,-0.6660,-0.305,-0.061,-0.305,156.709,-43.907,-55.492
780,0.6987,0.2847,-0.6670,-0.610,0.366,-0.427,156.703,-43.907,-55.486
790,0.6982,0.2852,-0.6714,-0.793,0.793,-0.427,156.687,-43.912,-55.475
800,0.6978,0.2861,-0.6733,-0.793,0.977,-0.366,156.676,-43.918,-55.464
810,0.7002,0.2861,-0.6733,-0.671,0.977,-0.305,156.665,-43.923,-55.459
820,0.7002,0.2861,-0.6768,-0.427,0.671,-0.183,156.665,-43.923,-55.453
830,0.6982,0.2842,-0.6768,-0.122,0.305,0.000,156.665,-43.923,-55.448
840,0.6982,0.2842,-0.6768,0.061,-0.061,0.122,156.676,-43.918,-55.453
850,0.6973,0.2871,-0.6748,0.122,-0.244,0.305,156.682,-43.918,-55.459
860,0.6982,0.2871,-0.6738,0.122,-0.366,0.366,156.687,-43.912,-55.464
870,0.7012,0.2871,-0.6709,0.122,-0.305,0.366,156.698,-43.907,-55.470
880,0.7017,0.2886,-0.6694,0.122,-0.183,0.366,156.703,-43.907,-55.475
890,0.7017,0.2905,-0.6704,0.061,0.000,0.244,156.703,-43.907,-55.481
900,0.7017,0.2900,-0.6689,0.000,0.122,0.122,156.703,-43.912,-55.481
910,0.6997,0.2891,-0.6685,-0.183,0.244,-0.061,156.698,-43.912,-55.475
920,0.7007,0.2886,-0.6685,-0.305,0.183,-0.183,156.693,-43.912,-55.475
930,0.7002,0.2900,-0.6689,-0.488,0.000,-0.305,156.682,-43.912,-55.470
940,0.6997,0.2900,-0.6675,-0.549,-0.183,-0.305,156.676,-43.907,-55.464
950,0.6992,0.2900,-0.6650,-0.427,-0.244,-0.183,156.665,-43.907,-55.464
