elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.6973,0.2729,-0.6685,0.427,-0.549,-0.244,157.857,-43.984,-55.486
10,0.6987,0.2715,-0.6689,0.305,-0.183,-0.305,157.857,-43.978,-55.486
20,0.6982,0.2715,-0.6699,0.000,0.122,-0.305,157.852,-43.978,-55.486
30,0.6992,0.2710,-0.6685,-0.122,0.305,-0.244,157.852,-43.984,-55.486
40,0.7002,0.2754,-0.6699,-0.122,0.488,-0.122,157.846,-43.989,-55.486
50,0.7002,0.2764,-0.6714,0.183,0.732,0.122,157.841,-43.995,-55.486
60,0.7012,0.2783,-0.6719,0.732,0.793,0.305,157.846,-44.006,-55.486
70,0.7021,0.2769,-0.6743,1.099,0.793,0.427,157.857,-44.011,-55.486
80,0.7046,0.2720,-0.6777,1.282,0.916,0.427,157.874,-44.022,-55.486
90,0.7051,0.2705,-0.6787,1.160,1.038,0.244,157.885,-44.033,-55.486
100,0.7046,0.2725,-0.6802,0.549,1.038,0.061,157.890,-44.039,-55.486
110,0.7051,0.2700,-0.6807,-0.122,0.854,-0.122,157.890,-44.044,-55.486
120,0.7041,0.2729,-0.6807,-0.549,0.488,-0.244,157.885,-44.050,-55.486
130,0.7056,0.2749,-0.6821,-0.671,0.061,-0.122,157.879,-44.044,-55.486
140,0.7036,0.2754,-0.6753,-0.366,-0.244,0.000,157.874,-44.044,-55.486
150,0.7012,0.2778,-0.6763,0.183,-0.427,0.244,157.879,-44.039,-55.486
160,0.6987,0.2754,-0.6763,0.732,-0.488,0.427,157.890,-44.033,-55.486
170,0.6953,0.2734,-0.6772,1.038,-0.488,0.488,157.906,-44.028,-55.486
180,0.6958,0.2729,-0.6758,0.916,-0.244,0.244,157.917,-44.022,-55.486
190,0.6982,0.2715,-0.6768,0.366,-0.122,-0.061,157.923,-44.017,-55.486
200,0.6992,0.2729,-0.6733,-0.183,-0.061,-0.244,157.923,-44.017,-55.486
