elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.7495,0.2856,-0.6177,1.099,0.916,0.305,154.737,-47.988,-66.149
10,0.7480,0.2871,-0.6187,0.732,0.916,0.122,154.742,-47.994,-66.143
20,0.7529,0.2886,-0.6211,0.366,0.671,0.061,154.748,-47.994,-66.138
30,0.7544,0.2876,-0.6226,0.183,0.427,0.061,154.753,-47.999,-66.138
40,0.7539,0.2881,-0.6211,0.183,0.122,0.061,154.759,-47.994,-66.138
50,0.7539,0.2861,-0.6191,0.244,-0.244,0.061,154.764,-47.994,-66.138
60,0.7520,0.2847,-0.6177,0.305,-0.488,0.000,154.775,-47.988,-66.143
70,0.7495,0.2842,-0.6157,0.061,-0.732,-0.061,154.786,-47.977,-66.149
80,0.7476,0.2847,-0.6152,-0.244,-0.916,-0.061,154.792,-47.972,-66.154
90,0.7446,0.2847,-0.6157,-0.549,-0.916,-0.122,154.792,-47.955,-66.154
100,0.7456,0.2856,-0.6128,-0.793,-0.793,-0.183,154.786,-47.950,-66.160
110,0.7427,0.2847,-0.6118,-0.916,-0.549,-0.183,154.781,-47.939,-66.160
120,0.7412,0.2842,-0.6099,-0.916,-0.244,-0.244,154.775,-47.933,-66.160
130,0.7407,0.2842,-0.6113,-0.977,0.122,-0.183,154.764,-47.933,-66.154
140,0.7407,0.2852,-0.6118,-0.916,0.427,-0.061,154.753,-47.933,-66.149
150,0.7417,0.2876,-0.6118,-0.793,0.793,0.183,154.748,-47.939,-66.149
160,0.7441,0.2891,-0.6128,-0.488,1.160,0.366,154.737,-47.950,-66.149
170,0.7466,0.2910,-0.6167,0.122,1.526,0.427,154.737,-47.961,-66.143
180,0.7485,0.2939,-0.6187,0.549,1.831,0.427,154.737,-47.977,-66.138
190,0.7505,0.2925,-0.6255,0.854,2.014,0.366,154.742,-47.988,-66.127
201,0.7549,0.2915,-0.6289,0.854,1.770,0.183,154.748,-47.999,-66.121
210,0.7549,0.2905,-0.6245,0.244,1.221,-0.244,154.748,-48.005,-66.110
220,0.7539,0.2900,-0.6235,-0.305,0.427,-0.610,154.737,-48.005,-66.099
230,0.7529,0.2900,-0.6177,-0.916,-0.427,-0.916,154.720,-47.994,-66.088
240,0.7520,0.2900,-0.6133,-1.343,-1.099,-1.099,154.704,-47.983,-66.083
250,0.7505,0.2866,-0.6104,-1.526,-1.404,-1.160,154.682,-47.966,-66.072
260,0.7476,0.2847,-0.6074,-1.465,-1.404,-1.099,154.666,-47.950,-66.066
270,0.7471,0.2842,-0.6060,-1.099,-1.038,-0.854,154.655,-47.939,-66.061
280,0.7441,0.2842,-0.6064,-0.732,-0.366,-0.549,154.644,-47.933,-66.055
290,0.7437,0.2837,-0.6064,-0.305,0.427,-0.244,154.644,-47.933,-66.050
300,0.7422,0.2832,-0.6079,0.061,1.282,0.000,154.638,-47.944,-66.044
310,0.7441,0.2852,-0.6108,0.305,1.892,0.183,154.638,-47.961,-66.033
320,0.7437,0.2856,-0.6147,0.427,2.197,0.244,154.638,-47.983,-66.022
330,0.7471,0.2861,-0.6167,0.366,2.136,0.183,154.638,-47.999,-66.011
340,0.7500,0.2871,-0.6182,0.122,1.831,0.244,154.638,-48.016,-66.006
350,0.7490,0.2891,-0.6157,-0.122,1.404,0.244,154.638,-48.027,-66.000
360,0.7510,0.2891,-0.6157,-0.305,0.854,0.305,154.633,-48.032,-65.995
370,0.7534,0.2920,-0.6172,-0.305,0.366,0.366,154.633,-48.032,-66.000
380,0.7524,0.2910,-0.6123,-0.122,0.122,0.366,154.633,-48.038,-66.006
390,0.7510,0.2905,-0.6143,0.000,0.122,0.366,154.638,-48.038,-66.006
400,0.7510,0.2881,-0.6167,0.000,0.305,0.244,154.644,-48.038,-66.011
410,0.7515,0.2876,-0.6182,-0.122,0.549,0.122,154.644,-48.043,-66.006
420,0.7510,0.2847,-0.6177,-0.244,0.793,0.000,154.644,-48.049,-66.000
430,0.7515,0.2866,-0.6177,-0.610,0.977,-0.183,154.638,-48.054,-65.995
440,0.7524,0.2856,-0.6201,-0.916,0.916,-0.305,154.627,-48.060,-65.984
450,0.7500,0.2856,-0.6172,-1.099,0.732,-0.305,154.616,-48.060,-65.973
460,0.7524,0.2866,-0.6206,-1.099,0.366,-0.244,154.605,-48.060,-65.967
470,0.7490,0.2856,-0.6157,-0.854,0.122,-0.122,154.600,-48.060,-65.967
480,0.7510,0.2852,-0.6182,-0.549,-0.061,0.061,154.600,-48.054,-65.967
490,0.7485,0.2832,-0.6187,-0.305,-0.122,0.183,154.611,-48.054,-65.973
500,0.7471,0.2832,-0.6152,-0.244,-0.061,0.244,154.616,-48.049,-65.973
510,0.7480,0.2832,-0.6157,-0.183,-0.122,0.427,154.627,-48.049,-65.978
520,0.7485,0.2842,-0.6177,-0.244,-0.122,0.549,154.638,-48.049,-65.989
530,0.7485,0.2847,-0.6147,-0.183,-0.061,0.488,154.644,-48.049,-65.995
540,0.7505,0.2847,-0.6138,-0.305,-0.061,0.488,154.649,-48.049,-66.006
550,0.7485,0.2866,-0.6128,-0.427,-0.061,0.427,154.655,-48.049,-66.011
560,0.7476,0.2905,-0.6138,-0.671,-0.122,0.488,154.655,-48.043,-66.017
570,0.7461,0.2905,-0.6128,-0.732,-0.244,0.549,154.655,-48.043,-66.028
580,0.7476,0.2930,-0.6113,-0.610,-0.183,0.610,154.649,-48.043,-66.033
590,0.7485,0.2944,-0.6084,-0.244,-0.122,0.610,154.649,-48.043,-66.044
