elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.7051,0.2700,-0.6714,-0.671,-0.610,-0.366,158.313,-44.253,-55.184
10,0.7036,0.2681,-0.6670,-0.732,-0.366,-0.549,158.302,-44.247,-55.184
20,0.7007,0.2642,-0.6689,-0.732,-0.061,-0.610,158.291,-44.247,-55.184
30,0.7007,0.2627,-0.6665,-0.732,0.183,-0.549,158.280,-44.247,-55.184
40,0.6987,0.2622,-0.6689,-0.671,0.305,-0.427,158.269,-44.247,-55.184
50,0.7012,0.2661,-0.6689,-0.366,0.427,-0.183,158.264,-44.253,-55.184
60,0.7012,0.2671,-0.6689,0.183,0.427,0.061,158.264,-44.253,-55.184
70,0.7046,0.2676,-0.6724,0.854,0.549,0.244,158.275,-44.258,-55.184
80,0.7041,0.2651,-0.6733,1.221,0.671,0.305,158.286,-44.269,-55.184
90,0.7036,0.2642,-0.6729,1.282,0.854,0.183,158.302,-44.275,-55.184
100,0.7031,0.2646,-0.6758,0.977,1.038,0.061,158.313,-44.286,-55.184
110,0.7026,0.2656,-0.6782,0.427,1.038,-0.122,158.313,-44.291,-55.184
120,0.7046,0.2681,-0.6758,-0.183,0.916,-0.244,158.307,-44.297,-55.184
130,0.7051,0.2686,-0.6763,-0.427,0.671,-0.183,158.297,-44.297,-55.184
140,0.7075,0.2695,-0.6748,-0.305,0.488,-0.122,158.291,-44.302,-55.184
150,0.7085,0.2681,-0.6729,0.183,0.427,-0.061,158.291,-44.308,-55.184
160,0.7070,0.2686,-0.6738,0.671,0.366,-0.061,158.297,-44.308,-55.184
170,0.7061,0.2632,-0.6753,0.854,0.366,-0.061,158.307,-44.313,-55.184
180,0.7061,0.2622,-0.6729,0.671,0.427,-0.183,158.313,-44.319,-55.184
190,0.7065,0.2646,-0.6768,0.122,0.427,-0.366,158.313,-44.319,-55.184
200,0.7051,0.2637,-0.6748,-0.488,0.427,-0.488,158.307,-44.319,-55.184
210,0.7036,0.2646,-0.6753,-0.793,0.366,-0.488,158.297,-44.319,-55.184
220,0.7041,0.2656,-0.6753,-0.793,0.366,-0.427,158.286,-44.319,-55.184
230,0.7056,0.2656,-0.6729,-0.488,0.183,-0.244,158.280,-44.319,-55.184
240,0.7056,0.2646,-0.6738,-0.061,0.061,-0.061,158.280,-44.319,-55.184
250,0.7061,0.2656,-0.6758,0.366,0.122,0.183,158.286,-44.319,-55.184
260,0.7070,0.2656,-0.6763,0.488,0.183,0.244,158.297,-44.324,-55.184
270,0.7061,0.2656,-0.6748,0.488,0.244,0.244,158.307,-44.324,-55.184
280,0.7070,0.2656,-0.6768,0.244,0.183,0.244,158.313,-44.324,-55.184
290,0.7056,0.2656,-0.6738,-0.061,0.183,0.061,158.313,-44.324,-55.184
300,0.7056,0.2686,-0.6704,-0.305,0.122,-0.061,158.307,-44.330,-55.184
310,0.7061,0.2686,-0.6689,-0.427,0.061,-0.061,158.302,-44.330,-55.184
320,0.7056,0.2676,-0.6699,-0.427,0.061,-0.061,158.297,-44.330,-55.184
330,0.7046,0.2671,-0.6719,-0.305,0.000,-0.061,158.291,-44.330,-55.184
340,0.7041,0.2695,-0.6704,-0.183,0.061,0.000,158.286,-44.330,-55.184
350,0.7056,0.2705,-0.6689,0.000,0.122,0.000,158.286,-44.330,-55.184
360,0.7046,0.2695,-0.6680,0.244,0.183,0.000,158.286,-44.335,-55.184
370,0.7056,0.2681,-0.6694,0.427,0.427,0.000,158.286,-44.335,-55.184
380,0.7070,0.2686,-0.6699,0.549,0.610,-0.061,158.286,-44.346,-55.184
390,0.7070,0.2695,-0.6733,0.488,0.793,-0.122,158.286,-44.352,-55.184
400,0.7065,0.2671,-0.6729,0.366,0.854,-0.183,158.286,-44.357,-55.184
410,0.7070,0.2651,-0.6748,0.183,0.854,-0.244,158.286,-44.363,-55.184
420,0.7070,0.2642,-0.6763,0.000,0.793,-0.305,158.286,-44.368,-55.184
430,0.7065,0.2666,-0.6743,-0.122,0.610,-0.244,158.280,-44.374,-55.184
440,0.7070,0.2661,-0.6753,-0.122,0.427,-0.244,158.275,-44.374,-55.184
450,0.7075,0.2651,-0.6748,-0.061,0.244,-0.183,158.275,-44.374,-55.184
460,0.7070,0.2656,-0.6743,0.061,0.183,-0.061,158.275,-44.374,-55.184
470,0.7085,0.2642,-0.6753,0.122,0.122,-0.061,158.280,-44.374,-55.184
480,0.7070,0.2671,-0.6689,0.122,0.183,0.000,158.280,-44.379,-55.184
490,0.7090,0.2686,-0.6689,0.122,0.183,0.061,158.280,-44.379,-55.184
500,0.7095,0.2656,-0.6743,0.122,0.305,0.122,158.286,-44.385,-55.184
510,0.7075,0.2671,-0.6758,0.244,0.427,0.183,158.286,-44.390,-55.184
520,0.7061,0.2651,-0.6763,0.366,0.427,0.122,158.297,-44.390,-55.184
530,0.7085,0.2632,-0.6748,0.366,0.427,0.122,158.302,-44.396,-55.184
540,0.7085,0.2646,-0.6758,0.305,0.366,0.061,158.307,-44.396,-55.184
550,0.7080,0.2642,-0.6768,0.061,0.183,-0.061,158.307,-44.396,-55.184
560,0.7046,0.2661,-0.6753,-0.183,-0.122,-0.122,158.307,-44.396,-55.184
570,0.7056,0.2676,-0.6714,-0.366,-0.427,-0.122,158.307,-44.390,-55.184
580,0.7056,0.2666,-0.6729,-0.305,-0.610,-0.183,158.302,-44.379,-55.184
590,0.7075,0.2661,-0.6748,-0.244,-0.549,-0.183,158.302,-44.374,-55.184
