elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.6797,0.2412,-0.7173,1.282,1.648,1.343,160.955,-42.012,-80.629
10,0.6782,0.2476,-0.7124,0.793,1.648,1.709,160.972,-42.028,-80.645
20,0.6797,0.2480,-0.7109,0.854,1.404,1.465,160.988,-42.050,-80.656
30,0.6797,0.2480,-0.7085,1.282,1.099,0.916,160.999,-42.061,-80.662
40,0.6807,0.2446,-0.7056,1.953,0.977,0.488,161.021,-42.078,-80.667
50,0.6777,0.2383,-0.7056,2.563,0.732,0.305,161.049,-42.089,-80.667
60,0.6797,0.2324,-0.7046,2.686,0.671,0.427,161.087,-42.100,-80.667
70,0.6802,0.2305,-0.7056,2.319,0.793,0.732,161.120,-42.111,-80.673
80,0.6826,0.2334,-0.7061,1.526,0.916,0.549,161.142,-42.127,-80.678
90,0.6846,0.2334,-0.7056,0.427,0.916,-0.183,161.147,-42.138,-80.673
100,0.6855,0.2329,-0.7061,-0.488,0.671,-0.671,161.142,-42.149,-80.662
110,0.6855,0.2349,-0.7046,-1.282,0.305,-0.854,161.125,-42.155,-80.645
120,0.6826,0.2432,-0.7021,-1.526,0.061,-0.732,161.104,-42.160,-80.640
130,0.6831,0.2412,-0.7085,-1.343,0.061,-0.427,161.087,-42.160,-80.634
140,0.6831,0.2437,-0.7090,-1.343,-0.061,-0.305,161.071,-42.160,-80.629
150,0.6826,0.2471,-0.7100,-1.343,-0.061,-0.366,161.049,-42.160,-80.623
160,0.6836,0.2505,-0.7139,-1.221,-0.183,-0.732,161.027,-42.155,-80.618
170,0.6855,0.2520,-0.7124,-1.038,-0.183,-0.793,161.005,-42.149,-80.607
181,0.6836,0.2559,-0.7178,-0.366,-0.183,-0.793,160.988,-42.144,-80.596
190,0.6816,0.2573,-0.7197,0.549,-0.244,-0.732,160.983,-42.138,-80.590
200,0.6777,0.2583,-0.7183,1.587,-0.366,-0.793,160.988,-42.127,-80.579
210,0.6763,0.2554,-0.7187,2.380,-0.427,-0.854,160.999,-42.111,-80.574
220,0.6743,0.2549,-0.7173,2.930,-0.549,-0.854,161.016,-42.100,-80.563
230,0.6709,0.2539,-0.7134,3.418,-0.549,-0.793,161.038,-42.083,-80.557
240,0.6704,0.2520,-0.7163,3.601,-0.305,-0.671,161.065,-42.072,-80.546
250,0.6680,0.2485,-0.7183,4.089,-0.183,-0.549,161.098,-42.061,-80.541
260,0.6704,0.2480,-0.7148,4.150,-0.305,-0.244,161.136,-42.056,-80.541
270,0.6694,0.2427,-0.7134,4.333,-0.427,-0.122,161.180,-42.045,-80.541
280,0.6665,0.2373,-0.7134,4.517,-0.366,-0.183,161.230,-42.039,-80.541
290,0.6670,0.2324,-0.7100,4.333,-0.061,-0.061,161.279,-42.034,-80.541
300,0.6670,0.2314,-0.7109,3.662,0.488,0.244,161.323,-42.034,-80.541
310,0.6680,0.2383,-0.7148,2.441,1.221,0.793,161.351,-42.045,-80.546
320,0.6699,0.2412,-0.7119,1.770,1.709,0.671,161.373,-42.061,-80.546
330,0.6753,0.2437,-0.7109,1.709,1.770,0.488,161.384,-42.078,-80.546
340,0.6768,0.2388,-0.7100,2.136,1.404,0.244,161.400,-42.089,-80.541
350,0.6772,0.2329,-0.7100,2.380,0.854,0.061,161.428,-42.100,-80.541
360,0.6782,0.2256,-0.7031,2.075,0.793,0.122,161.455,-42.111,-80.535
370,0.6782,0.2227,-0.7046,1.404,0.793,0.061,161.477,-42.127,-80.535
380,0.6821,0.2261,-0.7036,0.244,1.221,-0.122,161.483,-42.144,-80.530
390,0.6841,0.2305,-0.7061,0.122,1.404,-0.366,161.483,-42.160,-80.519
400,0.6851,0.2363,-0.7085,-0.488,1.526,-0.366,161.472,-42.177,-80.508
410,0.6860,0.2393,-0.7114,-0.610,1.892,-0.549,161.455,-42.193,-80.491
420,0.6831,0.2407,-0.7168,-0.488,1.953,-0.732,161.439,-42.209,-80.475
