elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.7227,0.3892,-0.6255,3.662,2.319,-0.305,148.079,44.149,144.575
69,-0.7114,0.3872,-0.6152,0.854,1.587,-1.526,148.343,44.088,144.794
80,-0.7124,0.3857,-0.6265,0.854,1.587,-1.526,148.365,44.077,144.811
99,-0.7173,0.3843,-0.625,0.854,1.587,-1.526,148.398,44.066,144.838
109,-0.7173,0.3843,-0.625,0.427,1.16,-0.671,148.414,44.066,144.855
120,-0.7173,0.3843,-0.625,-0.183,0.732,-0.671,148.425,44.066,144.871
160,-0.7095,0.3833,-0.626,-0.916,0.732,-1.16,148.447,44.072,144.954
169,-0.7095,0.3833,-0.626,-0.916,0.732,-1.16,148.453,44.072,144.97
189,-0.7173,0.3833,-0.626,-0.427,0.916,-0.488,148.464,44.066,144.992
219,-0.7178,0.3813,-0.6289,-0.488,0.916,-0.488,148.48,44.055,145.036
229,-0.7178,0.3813,-0.6289,-0.244,0.671,-0.671,148.486,44.061,145.047
278,-0.7124,0.3823,-0.6284,0.0,0.488,-1.282,148.552,44.083,145.146
299,-0.7124,0.3828,-0.624,0.244,0.793,-0.916,148.574,44.077,145.173
339,-0.7139,0.3823,-0.6265,-0.977,0.488,-0.793,148.59,44.099,145.239
388,-0.7158,0.3843,-0.626,-0.732,0.732,-0.122,148.579,44.088,145.283
448,-0.71,0.3789,-0.626,-0.732,0.0,-0.244,148.596,44.099,145.327
488,-0.7134,0.3867,-0.626,-1.465,0.549,-1.77,148.585,44.121,145.399
497,-0.7134,0.3867,-0.626,-1.465,0.854,-2.075,148.59,44.121,145.426
528,-0.708,0.3823,-0.624,-1.404,0.671,-0.61,148.585,44.121,145.486
537,-0.708,0.3823,-0.624,-1.526,0.427,-0.061,148.574,44.121,145.492
558,-0.6978,0.3848,-0.6226,-1.526,0.427,-0.061,148.519,44.094,145.481
598,-0.6787,0.396,-0.6152,-4.395,-0.427,-2.197,148.332,44.105,145.388
667,-0.7188,0.3867,-0.6509,-0.427,-2.38,7.202,147.881,44.088,144.888
707,-0.7427,0.3955,-0.624,2.563,1.709,3.601,147.843,43.984,144.679
866,-0.71,0.3896,-0.6279,1.77,-0.671,1.343,148.392,43.945,144.866
916,-0.7046,0.3848,-0.6216,-0.366,-1.282,1.77,148.343,43.923,144.761
927,-0.708,0.3813,-0.6265,-0.366,-1.282,1.77,148.326,43.929,144.734
966,-0.7144,0.3848,-0.6245,-0.61,-1.282,1.221,148.228,43.962,144.624
986,-0.7222,0.3896,-0.6284,-0.977,-0.916,1.099,148.184,43.967,144.58
1026,-0.7153,0.3882,-0.6323,0.427,0.366,1.282,148.211,43.918,144.553
1036,-0.7158,0.3877,-0.6221,0.427,0.366,1.282,148.239,43.907,144.553
1076,-0.7275,0.3921,-0.6235,1.953,2.014,-0.732,148.354,43.868,144.63
1125,-0.7178,0.3833,-0.6265,2.075,3.54,-0.549,148.557,43.764,144.778
1146,-0.7061,0.3779,-0.6289,1.282,3.662,-2.258,148.662,43.737,144.888
1226,-0.7061,0.3872,-0.6265,-2.136,1.648,-0.427,148.76,43.693,145.206
1235,-0.7061,0.3872,-0.6265,-2.136,1.648,-0.427,148.738,43.687,145.212
1265,-0.7153,0.3843,-0.6304,-3.113,-0.488,-0.061,148.634,43.709,145.206
1295,-0.7075,0.3799,-0.6396,-2.319,-0.793,-0.183,148.574,43.731,145.195
1335,-0.7065,0.3813,-0.6284,-0.854,0.549,-0.061,148.579,43.709,145.217
1344,-0.7065,0.3813,-0.6284,-0.854,0.549,-0.061,148.568,43.715,145.217
1375,-0.7114,0.3848,-0.6362,-1.038,0.549,-1.282,148.59,43.726,145.278
1384,-0.7114,0.3848,-0.6362,-0.854,1.343,-2.136,148.607,43.726,145.316
1405,-0.6694,0.3794,-0.6406,-0.854,1.343,-2.136,148.678,43.72,145.448
1434,-0.7173,0.3848,-0.6436,-0.061,6.775,0.183,148.766,43.605,145.569
1445,-0.7173,0.3848,-0.6436,0.427,8.24,-0.122,148.81,43.544,145.629
1485,-0.6968,0.3779,-0.6445,0.122,9.644,-2.38,149.09,43.253,146.047
1504,-0.6968,0.3779,-0.6445,1.526,11.658,-2.441,149.277,43.072,146.261
1514,-0.7197,0.3936,-0.6997,1.526,11.658,-2.441,149.414,42.951,146.409
1554,-0.7124,0.3916,-0.7173,8.667,26.55,-12.573,150.397,42.264,147.415
1574,-0.6768,0.3701,-0.6582,17.7,19.47,-11.658,151.1,42.017,147.997
1584,-0.6768,0.3701,-0.6582,16.907,17.517,-9.827,151.408,41.913,148.228
1594,-0.6938,0.3721,-0.6709,13.855,18.311,-9.155,151.688,41.797,148.453
1624,-0.7061,0.3647,-0.7539,10.254,19.897,-7.996,152.391,41.314,149.106
1654,-0.7046,0.3628,-0.7163,9.644,20.325,-7.141,153.402,40.88,149.777
1664,-0.7046,0.3628,-0.7163,27.893,23.437,-8.545,153.842,40.726,150.018
1683,-0.6875,0.3198,-0.7148,33.081,28.259,-8.484,154.825,40.309,150.507
1704,-0.6729,0.3652,-0.7944,30.273,32.166,-6.958,155.797,39.765,151.062
1723,-0.6597,0.3022,-0.7554,30.273,32.166,-6.958,156.676,39.216,151.523
1773,-0.5947,0.3115,-0.5596,6.958,22.217,4.639,157.39,38.315,151.886
1803,-0.6519,0.3047,-0.5679,13.672,-2.38,-2.869,157.714,38.546,151.886
1823,-0.6519,0.3047,-0.5679,8.362,0.916,-4.944,157.923,38.491,152.056
1853,-0.5688,0.3203,-0.7603,-18.494,15.015,-2.686,157.802,38.073,152.43
1883,-0.6738,0.3423,-0.7524,-18.494,15.015,-2.686,157.033,37.617,152.589
1913,-0.6772,0.3486,-0.8081,-36.072,35.4,8.301,156.138,36.722,152.825
1923,-0.6772,0.3486,-0.8081,-34.485,34.485,7.874,155.836,36.398,152.908
1963,-0.6001,0.2886,-0.5908,-1.831,2.686,9.277,155.237,35.991,152.836
1982,-0.603,0.3208,-0.6821,1.953,1.404,10.803,155.165,35.909,152.628
1993,-0.606,0.3423,-0.7383,1.953,1.404,10.803,155.193,35.722,152.584
2022,-0.5991,0.4551,-0.875,-5.798,39.124,8.972,155.099,34.547,152.864
2032,-0.5928,0.4727,-0.8931,-5.798,39.124,8.972,154.852,34.058,153.1
2052,-0.5303,0.4482,-0.9463,-69.214,40.955,0.854,153.798,33.162,153.495
