elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.3052,-0.5166,-0.7793,9.949,22.461,4.578,-145.948,-20.045,158.873
20,0.3521,-0.5127,-0.7778,9.277,22.034,-3.723,-145.712,-20.413,158.665
29,0.3521,-0.5127,-0.7778,9.277,24.902,-3.784,-145.607,-20.671,158.544
40,0.4072,-0.4648,-0.7656,8.911,25.635,-0.549,-145.497,-20.918,158.395
69,0.3745,-0.5273,-0.7495,10.986,25.574,5.676,-145.031,-21.5,157.874
80,0.3911,-0.5498,-0.7617,10.986,25.574,5.676,-144.811,-21.687,157.648
90,0.3643,-0.5459,-0.7549,12.085,23.987,8.118,-144.608,-21.83,157.429
109,0.3145,-0.5635,-0.7451,12.085,23.987,8.118,-144.338,-21.962,157.099
130,0.2881,-0.5747,-0.7402,0.549,7.874,1.221,-144.212,-21.978,156.94
149,0.2686,-0.542,-0.7256,-0.732,0.793,-2.991,-144.207,-21.934,156.934
189,0.2656,-0.5132,-0.7212,-0.549,-7.202,-13.733,-144.432,-21.819,157.495
199,0.2959,-0.5195,-0.7607,4.578,-10.437,-18.188,-144.481,-21.797,157.72
219,0.3315,-0.5029,-0.7656,3.601,-14.221,-21.362,-144.646,-21.797,158.247
229,0.3315,-0.5029,-0.7656,3.845,-16.663,-21.484,-144.739,-21.786,158.538
239,0.3706,-0.4932,-0.7324,3.845,-16.663,-21.484,-144.811,-21.769,158.829
259,0.3833,-0.4976,-0.7246,3.845,-16.663,-21.484,-144.838,-21.786,159.313
279,0.458,-0.5464,-0.7813,36.865,-5.31,-13.0,-144.492,-21.824,159.73
288,0.458,-0.5464,-0.7813,36.865,-5.31,-13.0,-144.119,-22.055,159.708
299,0.5166,-0.5977,-0.7529,8.85,-2.014,-11.719,-144.047,-22.165,159.824
349,0.3926,-0.6172,-0.8267,-9.949,-23.56,-8.179,-144.871,-21.621,161.032
368,0.397,-0.5991,-0.8437,-20.386,-22.644,-15.564,-145.58,-21.456,161.631
389,0.5098,-0.5938,-0.957,-18.738,5.249,-19.348,-146.124,-21.714,161.982
408,0.5405,-0.603,-0.9868,-17.7,-3.845,-16.968,-146.75,-21.923,162.372
448,0.5508,-0.5952,-0.9087,-10.864,14.954,0.305,-146.948,-22.434,161.96
478,0.4512,-0.6162,-0.8198,-10.864,14.954,0.305,-145.92,-22.753,160.543
488,0.4512,-0.6162,-0.8198,-10.864,14.954,0.305,-145.508,-22.819,160.01
498,0.4512,-0.6162,-0.8198,12.817,29.663,32.776,-145.173,-22.857,159.532
518,0.3716,-0.6011,-0.8252,5.737,26.306,26.306,-144.723,-22.917,158.719
538,0.3828,-0.561,-0.8711,4.028,24.536,25.391,-144.377,-22.978,157.928
549,0.356,-0.5186,-0.897,4.028,24.536,25.391,-144.218,-22.994,157.522
