elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.1543,0.4116,-0.9712,19.287,-14.16,-0.671,156.066,8.674,130.446
40,-0.1992,0.3511,-1.084,-25.146,-3.784,1.709,155.479,8.575,130.441
51,-0.1992,0.3511,-1.084,-9.338,-8.301,-1.221,155.391,8.652,130.413
100,-0.1768,0.4004,-0.9492,6.653,-9.766,-4.883,155.967,9.207,130.441
110,-0.1782,0.3887,-0.9619,6.653,-9.766,-4.883,156.044,9.322,130.457
140,-0.1724,0.4131,-0.9775,0.549,-6.592,-3.784,156.11,9.575,130.501
150,-0.1724,0.4131,-0.9775,0.793,-5.859,-2.258,156.132,9.641,130.496
169,-0.1899,0.4111,-0.9878,0.244,-5.31,-1.892,156.16,9.761,130.485
190,-0.1929,0.4028,-0.9839,2.014,-3.662,-5.249,156.22,9.882,130.529
209,-0.1929,0.4028,-0.9839,4.7,-1.77,-7.446,156.363,9.987,130.644
219,-0.1807,0.3804,-0.9644,4.7,-1.77,-7.446,156.473,10.031,130.715
259,-0.1748,0.3613,-0.9648,7.874,-3.418,-5.859,157.0,10.245,130.924
299,-0.1562,0.3774,-0.9614,3.357,-0.488,-4.089,157.286,10.3,131.072
309,-0.1562,0.3774,-0.9614,2.38,0.305,-3.784,157.324,10.294,131.105
329,-0.1548,0.3682,-0.9419,0.427,1.282,-2.991,157.346,10.245,131.171
369,-0.1523,0.3672,-0.9341,-10.376,7.08,0.0,157.121,9.981,131.276
388,-0.1606,0.3921,-0.9331,-9.766,7.141,-0.061,156.94,9.833,131.336
418,-0.1621,0.3965,-0.9541,-3.418,5.432,-0.854,156.797,9.651,131.424
468,-0.1792,0.4097,-0.979,3.052,1.587,-3.418,156.923,9.564,131.578
479,-0.1792,0.4097,-0.979,0.427,1.953,-4.395,156.945,9.58,131.622
488,-0.209,0.3823,-0.9438,0.427,1.953,-4.395,156.929,9.602,131.682
498,-0.2114,0.3892,-0.9312,-8.24,2.258,-6.47,156.863,9.63,131.754
519,-0.188,0.4165,-0.9209,-18.005,3.174,-6.409,156.555,9.651,131.896
538,-0.1548,0.4395,-0.9497,-18.433,5.676,-6.47,156.182,9.602,132.056
548,-0.1548,0.4395,-0.9497,-18.433,5.676,-6.47,156.017,9.531,132.149
588,-0.1294,0.4302,-0.9878,-10.986,11.963,-5.737,155.643,9.146,132.528
628,-0.1685,0.4028,-0.9844,-1.587,13.489,-3.723,155.544,8.767,132.946
637,-0.1685,0.4028,-0.9844,-1.587,13.489,-3.723,155.599,8.652,133.022
687,-0.1406,0.3804,-0.9399,12.329,10.01,1.465,156.198,8.113,133.22
767,-0.1226,0.3813,-0.8955,-6.287,14.893,4.15,156.127,7.048,133.363
797,-0.1245,0.397,-0.9067,-16.724,13.855,1.831,155.671,6.658,133.473
807,-0.1167,0.4136,-0.9385,-16.724,13.855,1.831,155.517,6.548,133.506
827,-0.1138,0.4141,-0.9453,-15.198,8.423,1.526,155.237,6.367,133.555
837,-0.1138,0.4141,-0.9453,-13.062,6.958,1.77,155.127,6.306,133.566
847,-0.1138,0.4141,-0.9453,-10.986,5.92,2.563,155.028,6.246,133.572
907,-0.127,0.4282,-0.9565,5.737,-0.488,0.244,155.006,6.125,133.528
917,-0.1343,0.4131,-0.9551,5.737,-0.488,0.244,155.105,6.152,133.517
957,-0.1206,0.4038,-0.9492,21.545,-6.287,-0.061,155.858,6.356,133.429
997,-0.127,0.4087,-0.9414,19.226,-8.24,-1.099,156.731,6.647,133.341
1006,-0.127,0.4087,-0.9414,14.648,-8.057,-0.793,156.868,6.724,133.314
1016,-0.1162,0.4395,-0.9546,9.766,-7.507,-1.282,156.945,6.795,133.297
1026,-0.1152,0.4663,-0.9697,9.766,-7.507,-1.282,156.989,6.855,133.292
1066,-0.1123,0.4849,-0.9976,20.142,-1.831,-3.662,157.489,7.009,133.319
1126,-0.0942,0.2871,-0.8467,107.971,-15.686,-31.372,161.169,7.311,134.05
1136,-0.3799,0.0586,-0.8193,107.971,-15.686,-31.372,162.4,7.74,134.242
1155,-0.1875,0.1509,-0.7866,34.424,-18.311,-13.367,163.586,8.328,134.429
1176,-0.1665,0.2153,-0.958,21.667,-18.677,5.005,163.993,8.734,134.313
1265,-0.2891,0.0186,-0.6631,-69.092,-9.277,-5.005,162.834,11.245,133.16
1285,-0.4341,0.6816,-0.9224,-78.735,-7.263,0.671,161.169,11.525,132.957
1305,0.1353,0.4883,-1.0811,-78.735,-7.263,0.671,160.285,11.739,132.462
1375,-0.5674,0.3262,-0.9009,20.142,-28.687,0.0,157.687,14.084,132.067
1385,-0.5674,0.3262,-0.9009,59.937,-21.912,27.161,158.242,14.112,131.726
1395,-0.5674,0.3262,-0.9009,33.752,-25.696,25.879,158.522,14.101,131.38
1435,-0.1777,0.5747,-1.1514,56.946,-48.584,-5.92,158.632,15.309,130.413
1465,-0.3804,0.1758,-0.7954,23.926,-0.916,-10.498,159.549,15.826,130.605
1494,-0.1855,0.5801,-1.2144,12.695,-13.794,-5.249,159.027,15.765,130.688
1505,-0.1855,0.5801,-1.2144,55.847,-32.471,-15.991,159.516,16.013,130.721
1614,-0.1021,0.5,-1.0073,-52.185,-4.028,7.08,158.346,15.557,130.963
1654,-0.2866,0.3643,-0.8506,38.635,-24.963,14.16,158.95,15.864,130.15
1694,-0.2939,0.2891,-0.7549,-14.526,6.287,-10.986,158.752,15.568,130.737
1714,-0.2617,0.4727,-1.0503,46.265,-17.822,-5.859,159.269,15.732,130.765
1724,-0.2876,0.4966,-0.9766,46.265,-17.822,-5.859,159.944,16.095,130.836
1764,-0.2559,0.1943,-0.8511,-59.875,-45.044,-35.706,160.455,19.05,131.825
1783,-0.4326,0.2896,-0.8022,-124.023,5.066,-5.676,158.357,19.44,132.045
1793,-0.4326,0.2896,-0.8022,-125.793,11.902,4.761,157.115,19.336,132.045
1804,-0.4326,0.2896,-0.8022,-109.985,2.319,5.493,156.006,19.276,132.001
1823,-0.1733,0.4458,-1.0371,-82.214,-24.719,5.005,154.144,19.479,131.748
1853,-0.3955,0.5713,-0.8437,-65.918,-21.179,5.493,151.622,20.012,131.545
1873,-0.3789,0.3608,-0.7856,-42.664,-15.869,8.667,151.018,20.154,131.182
1913,-0.3423,0.2764,-0.8672,58.044,-34.729,22.278,152.737,20.49,129.831
1922,-0.3423,0.2764,-0.8672,58.044,-34.729,22.278,152.952,20.632,129.578
2013,-0.5,0.2134,-0.708,-24.414,-13.794,-10.437,150.117,22.538,130.095
2023,-0.4976,0.3008,-0.8125,-24.414,-13.794,-10.437,150.397,22.879,130.029
2043,-0.3706,0.6377,-1.062,-24.414,-13.794,-10.437,151.699,23.73,129.705
2063,-0.3452,0.6899,-1.0786,92.468,-73.73,-45.959,153.485,25.302,129.694
2072,-0.3452,0.6899,-1.0786,92.468,-73.73,-45.959,154.177,25.834,129.875
2082,-0.3472,0.5859,-0.7964,92.468,-73.73,-45.959,154.528,26.186,130.078
2103,-0.4854,0.3623,-0.6152,-8.667,-9.338,-20.508,153.886,26.384,130.336
2122,-0.6304,0.2017,-0.7012,-8.667,-9.338,-20.508,152.809,25.834,130.276
2132,-0.6304,0.2017,-0.7012,28.259,43.64,19.043,153.166,25.477,130.309
2152,-0.6304,0.2017,-0.7012,28.259,43.64,19.043,155.204,25.115,130.078
2172,-0.6304,0.2017,-0.7012,117.31,-48.035,-6.897,157.714,25.598,129.792
2181,-0.6304,0.2017,-0.7012,92.712,-64.575,-16.296,158.555,26.164,129.688
2242,-0.4551,0.1455,-0.7109,-35.583,11.169,17.822,157.758,26.406,129.287
2282,-0.543,0.2275,-0.8286,36.743,-30.945,0.61,157.687,26.763,128.425
2301,-0.3018,0.5132,-0.9727,8.301,-19.836,-16.663,158.044,27.142,128.496
2331,-0.3633,0.3877,-0.7139,-93.262,14.465,5.188,156.05,26.977,128.732
2341,-0.5396,0.1904,-0.644,-93.262,14.465,5.188,155.325,26.922,128.716
2351,-0.5396,0.1904,-0.644,-42.358,8.606,5.371,155.028,26.938,128.699
2391,-0.3989,0.0977,-0.5679,54.871,-47.485,-17.029,157.099,27.504,128.677
2431,-0.3701,0.4199,-0.7324,-40.71,-0.305,-7.019,157.159,28.251,128.848
2461,-0.5122,0.1865,-0.6567,-19.958,27.405,20.386,156.143,27.488,128.798
2571,-0.3823,0.5444,-0.6836,-28.87,29.114,8.667,154.698,27.9,128.573
2590,-0.5586,0.2261,-0.8027,-28.87,29.114,8.667,155.385,27.773,128.54
2650,-0.4204,0.5391,-0.6563,-48.401,-0.305,10.62,155.308,28.625,128.007
2670,-0.5732,0.2222,-0.6436,-36.438,29.541,14.526,154.363,28.24,127.925
2680,-0.6064,0.1401,-0.6914,-36.438,29.541,14.526,154.495,28.098,127.952
2710,-0.6074,0.2007,-0.7485,33.997,-21.667,2.563,155.654,28.213,127.76
2720,-0.4146,0.4053,-1.1348,33.997,-21.667,2.563,155.945,28.482,127.672
2760,-0.3545,0.478,-1.0327,-45.898,4.333,5.92,155.16,29.009,127.568
2790,-0.5298,0.1333,-0.7451,-33.264,26.367,8.057,154.512,28.488,127.645
2809,-0.5264,0.1504,-0.73,-33.264,26.367,8.057,155.462,28.389,127.524
2830,-0.4575,0.5044,-1.1118,33.63,-19.043,4.639,155.956,28.724,127.244
