elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.1440,-0.7720,-0.7075,29.419,7.874,-10.925,-137.972,10.421,-46.192
10,-0.0898,-0.8657,-0.6997,14.221,4.883,-16.968,-137.719,10.217,-46.093
20,-0.0854,-0.8101,-0.7036,-8.728,0.122,-15.076,-137.719,10.058,-45.983
30,-0.1411,-0.6562,-0.7153,-25.757,-3.174,-4.089,-137.966,10.036,-45.928
40,-0.2349,-0.4805,-0.7275,-25.146,-2.747,9.705,-138.307,10.173,-45.983
50,-0.2969,-0.3965,-0.7437,-6.775,2.014,17.212,-138.538,10.360,-46.126
60,-0.2900,-0.4448,-0.7559,17.883,8.728,13.794,-138.499,10.464,-46.291
70,-0.2197,-0.6074,-0.7456,36.926,13.672,-0.183,-138.175,10.388,-46.384
80,-0.1260,-0.7544,-0.7314,40.283,13.977,-17.822,-137.725,10.129,-46.340
90,-0.0679,-0.8496,-0.7109,29.541,9.521,-28.931,-137.329,9.805,-46.192
100,-0.0474,-0.8613,-0.7046,9.399,3.967,-28.809,-137.126,9.509,-46.005
110,-0.0864,-0.7573,-0.7100,-10.498,0.000,-18.433,-137.164,9.333,-45.868
120,-0.1665,-0.6118,-0.7222,-19.226,-0.854,-2.747,-137.379,9.327,-45.840
130,-0.2290,-0.5327,-0.7437,-12.878,3.479,9.277,-137.593,9.415,-45.934
141,-0.2437,-0.5103,-0.7651,3.540,9.338,10.864,-137.664,9.470,-46.077
150,-0.1919,-0.6211,-0.7700,20.081,12.817,2.380,-137.516,9.410,-46.181
160,-0.1074,-0.7563,-0.7505,26.367,12.146,-11.780,-137.230,9.207,-46.176
170,-0.0508,-0.8311,-0.7334,19.043,6.592,-21.484,-136.967,8.948,-46.066
180,-0.0381,-0.8716,-0.7158,5.066,0.122,-21.362,-136.813,8.734,-45.906
190,-0.0801,-0.7803,-0.7085,-10.803,-4.578,-13.306,-136.857,8.630,-45.775
200,-0.1636,-0.6226,-0.7153,-18.860,-5.981,0.977,-137.060,8.690,-45.742
210,-0.2422,-0.5024,-0.7217,-11.658,-2.441,13.855,-137.269,8.871,-45.829
220,-0.2822,-0.4365,-0.7354,5.676,3.784,18.005,-137.357,9.058,-45.989
230,-0.2515,-0.5195,-0.7358,25.818,9.644,11.597,-137.197,9.130,-46.143
240,-0.1704,-0.6846,-0.7256,38.635,11.292,-3.601,-136.818,9.031,-46.192
250,-0.0605,-0.9082,-0.6987,34.119,7.935,-19.836,-136.373,8.778,-46.099
260,-0.0205,-0.9292,-0.6699,10.010,-0.793,-28.076,-136.137,8.514,-45.890
270,-0.0771,-0.7520,-0.6743,-17.822,-9.949,-21.667,-136.236,8.394,-45.659
280,-0.1689,-0.6284,-0.6870,-30.579,-11.414,-4.272,-136.538,8.465,-45.549
290,-0.2388,-0.5332,-0.7036,-25.269,-4.883,11.047,-136.857,8.646,-45.599
300,-0.2676,-0.4663,-0.7266,-9.094,3.235,16.602,-137.076,8.817,-45.742
310,-0.2329,-0.5396,-0.7402,10.864,8.484,12.573,-137.060,8.899,-45.895
320,-0.1465,-0.7310,-0.7275,21.851,9.155,-0.549,-136.829,8.817,-45.950
330,-0.0562,-0.8740,-0.7231,16.418,4.639,-16.418,-136.582,8.613,-45.862
340,-0.0142,-0.9229,-0.7041,-0.244,-2.808,-24.841,-136.461,8.388,-45.659
350,-0.0454,-0.8066,-0.6997,-19.226,-9.827,-21.057,-136.566,8.251,-45.439
360,-0.1387,-0.6455,-0.7051,-27.527,-12.207,-5.981,-136.829,8.300,-45.313
370,-0.2314,-0.5137,-0.7139,-18.250,-7.263,10.315,-137.087,8.487,-45.335
380,-0.2925,-0.4067,-0.7275,3.235,1.831,18.433,-137.214,8.707,-45.483
390,-0.2812,-0.4263,-0.7310,30.090,10.681,15.930,-137.071,8.833,-45.676
400,-0.2012,-0.6279,-0.7153,52.002,15.747,3.113,-136.593,8.773,-45.807
410,-0.0820,-0.8525,-0.6929,54.626,14.587,-16.724,-135.972,8.509,-45.786
420,0.0044,-0.9878,-0.6611,36.804,6.775,-32.043,-135.456,8.152,-45.604
430,0.0088,-0.9189,-0.6406,5.188,-4.517,-33.630,-135.264,7.861,-45.330
440,-0.0854,-0.7100,-0.6528,-21.301,-12.878,-19.653,-135.417,7.789,-45.093
450,-0.2612,-0.4878,-0.6914,-14.404,-1.587,16.052,-135.665,8.004,-45.198
460,-0.2622,-0.4771,-0.7114,5.005,8.057,17.151,-135.747,8.157,-45.379
470,-0.1870,-0.6245,-0.7119,22.583,12.939,7.080,-135.571,8.146,-45.522
480,-0.0947,-0.7915,-0.6987,24.841,10.803,-9.949,-135.286,7.971,-45.527
490,-0.0142,-0.9170,-0.6860,12.878,3.845,-24.292,-135.055,7.701,-45.379
500,0.0137,-0.9258,-0.6758,-6.653,-4.517,-28.687,-135.000,7.449,-45.143
510,-0.0439,-0.7681,-0.6758,-25.513,-11.230,-20.630,-135.187,7.333,-44.918
520,-0.1528,-0.6089,-0.6929,-30.457,-11.902,-2.686,-135.511,7.416,-44.813
530,-0.2271,-0.5220,-0.7061,-17.090,-3.418,13.000,-135.769,7.603,-44.879
540,-0.2480,-0.4971,-0.7227,4.211,6.653,17.822,-135.846,7.762,-45.055
555,-0.1973,-0.6128,-0.7280,22.522,13.977,11.841,-135.687,7.784,-45.242
560,-0.0967,-0.8135,-0.7168,29.480,15.259,-3.113,-135.363,7.625,-45.324
570,-0.0068,-0.9409,-0.6934,18.921,10.010,-18.433,-135.077,7.355,-45.264
580,0.0044,-0.8892,-0.6812,-2.197,0.549,-23.865,-135.005,7.108,-45.099
590,-0.0649,-0.7144,-0.6831,-19.897,-5.981,-14.771,-135.170,7.015,-44.951
600,-0.1606,-0.6069,-0.7056,-23.376,-5.310,3.357,-135.439,7.103,-44.934
610,-0.2187,-0.5449,-0.7134,-12.817,2.258,16.174,-135.654,7.262,-45.071
620,-0.2427,-0.4834,-0.7290,2.563,9.277,18.555,-135.764,7.410,-45.269
630,-0.2129,-0.5439,-0.7329,18.127,14.160,12.573,-135.681,7.454,-45.456
641,-0.1328,-0.7329,-0.7217,26.794,14.954,-1.526,-135.417,7.333,-45.555
650,-0.0396,-0.8784,-0.7041,22.095,10.620,-18.188,-135.126,7.081,-45.500
660,-0.0015,-0.8853,-0.6958,4.333,1.221,-26.794,-134.995,6.812,-45.313
670,-0.0332,-0.7891,-0.6953,-14.099,-7.080,-22.156,-135.071,6.658,-45.104
680,-0.1108,-0.6777,-0.7041,-23.193,-9.338,-7.568,-135.297,6.669,-44.984
690,-0.1768,-0.5942,-0.7246,-19.470,-5.249,6.470,-135.544,6.790,-44.995
700,-0.2012,-0.5596,-0.7412,-5.249,0.977,12.329,-135.681,6.921,-45.093
710,-0.1729,-0.6230,-0.7437,10.132,5.676,8.850,-135.637,6.976,-45.192
720,-0.1152,-0.7227,-0.7363,19.775,6.592,-1.953,-135.445,6.910,-45.225
730,-0.0449,-0.8374,-0.7256,20.935,4.150,-13.977,-135.181,6.740,-45.154
740,-0.0132,-0.8599,-0.7065,14.465,-1.465,-19.958,-134.962,6.548,-45.005
750,-0.0405,-0.8071,-0.6953,5.615,-6.653,-16.052,-134.846,6.438,-44.841
760,-0.0967,-0.7222,-0.6851,-0.122,-7.446,-4.395,-134.824,6.449,-44.758
770,-0.1748,-0.6006,-0.6821,0.427,-4.272,7.996,-134.863,6.581,-44.786
780,-0.2305,-0.4912,-0.6797,9.399,0.916,14.954,-134.874,6.768,-44.896
790,-0.2412,-0.4644,-0.6802,25.085,6.348,15.198,-134.753,6.927,-45.049
800,-0.1763,-0.6470,-0.6660,39.246,10.864,6.409,-134.390,6.932,-45.170
810,-0.0684,-0.8657,-0.6440,38.147,10.864,-10.986,-133.934,6.746,-45.176
820,0.0137,-0.9805,-0.6343,17.029,3.113,-26.306,-133.638,6.465,-45.011
830,0.0430,-0.9805,-0.6357,-13.611,-6.775,-30.457,-133.638,6.207,-44.753
840,-0.0063,-0.8589,-0.6528,-40.405,-14.587,-20.752,-133.945,6.097,-44.500
850,-0.1147,-0.6582,-0.6816,-51.270,-14.465,-1.831,-134.462,6.191,-44.385
860,-0.1895,-0.5586,-0.7207,-40.771,-5.859,15.015,-134.951,6.394,-44.445
870,-0.2114,-0.5273,-0.7329,-18.921,4.761,21.179,-135.253,6.581,-44.632
880,-0.1963,-0.5469,-0.7373,5.066,12.390,17.761,-135.308,6.669,-44.846
890,-0.1401,-0.6519,-0.7271,23.621,16.541,7.568,-135.121,6.619,-45.016
900,-0.0635,-0.8101,-0.7017,30.334,15.930,-5.615,-134.786,6.438,-45.093
910,-0.0005,-0.9116,-0.6802,22.583,11.047,-15.442,-134.478,6.191,-45.060
920,0.0156,-0.9170,-0.6646,5.371,4.211,-17.090,-134.330,5.971,-44.973
930,-0.0479,-0.7573,-0.6670,-12.024,-2.380,-8.057,-134.412,5.894,-44.896
940,-0.1597,-0.5850,-0.6758,-17.334,-3.235,8.606,-134.632,6.021,-44.934
