elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.6992,-0.3340,-0.6128,3.113,-3.113,0.061,-152.375,45.104,-110.067
10,-0.7168,-0.3022,-0.6133,1.160,-2.930,0.793,-152.369,45.148,-110.056
20,-0.7422,-0.2583,-0.6191,1.282,-2.136,1.648,-152.413,45.203,-110.067
30,-0.7583,-0.2266,-0.6309,5.066,-0.793,1.953,-152.457,45.253,-110.083
40,-0.7617,-0.2363,-0.6450,11.475,0.732,0.671,-152.424,45.275,-110.099
50,-0.7500,-0.3262,-0.6509,15.686,1.770,-2.747,-152.265,45.253,-110.072
60,-0.7158,-0.4507,-0.6440,11.597,1.648,-7.019,-152.023,45.176,-109.995
70,-0.6904,-0.5063,-0.6367,-5.493,-0.488,-8.545,-151.891,45.093,-109.885
80,-0.6855,-0.4512,-0.6338,-26.489,-3.540,-4.944,-152.023,45.066,-109.803
90,-0.7124,-0.3032,-0.6348,-38.818,-6.714,2.991,-152.424,45.137,-109.792
100,-0.7710,-0.1289,-0.6313,-33.691,-9.155,10.193,-152.968,45.319,-109.863
110,-0.8223,-0.0044,-0.6289,-9.094,-10.681,12.146,-153.386,45.538,-109.946
120,-0.8364,-0.0405,-0.6284,25.513,-10.620,6.714,-153.375,45.736,-109.962
130,-0.8066,-0.2607,-0.6089,54.688,-8.301,-5.981,-152.776,45.835,-109.836
140,-0.7485,-0.4629,-0.5757,63.049,-6.042,-20.752,-151.820,45.786,-109.528
150,-0.6899,-0.6040,-0.5527,45.654,-5.188,-28.503,-150.892,45.643,-109.133
160,-0.6582,-0.6431,-0.5278,15.320,-3.662,-25.757,-150.276,45.478,-108.787
170,-0.6602,-0.5371,-0.5342,-14.832,-1.831,-13.611,-150.145,45.385,-108.605
180,-0.6919,-0.3472,-0.5469,-31.067,-0.122,3.235,-150.452,45.417,-108.644
190,-0.7520,-0.1509,-0.5723,-26.184,2.136,17.090,-151.018,45.544,-108.869
200,-0.7939,-0.0625,-0.6055,-2.747,5.249,21.973,-151.496,45.676,-109.182
210,-0.7988,-0.1523,-0.6172,27.344,9.460,15.686,-151.556,45.725,-109.446
220,-0.7632,-0.3013,-0.6128,48.828,12.512,0.916,-151.166,45.643,-109.539
230,-0.6997,-0.4600,-0.5918,53.650,13.000,-14.526,-150.480,45.434,-109.451
240,-0.6475,-0.5884,-0.5610,38.574,11.902,-23.010,-149.788,45.154,-109.248
250,-0.6274,-0.5234,-0.5557,12.390,9.216,-21.179,-149.398,44.912,-109.056
260,-0.6494,-0.3906,-0.5640,-7.751,6.287,-9.583,-149.381,44.797,-108.984
270,-0.6963,-0.2324,-0.5708,-11.230,5.371,4.456,-149.645,44.808,-109.072
280,-0.7529,-0.1128,-0.5918,1.160,4.944,12.085,-149.952,44.890,-109.259
290,-0.7715,-0.1772,-0.6069,22.278,4.883,9.949,-149.980,44.956,-109.413
