elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.3657,-0.6445,-0.6523,-5.371,-0.427,2.197,-132.352,19.995,-38.210
10,-0.3706,-0.6157,-0.6553,-2.930,-0.244,1.770,-132.429,20.034,-38.221
20,-0.3706,-0.5977,-0.6641,1.526,-0.366,0.854,-132.473,20.067,-38.221
30,-0.3486,-0.6909,-0.6558,7.629,-0.854,-1.343,-132.402,20.067,-38.205
40,-0.3037,-0.8042,-0.6382,6.958,-2.991,-6.470,-132.270,20.001,-38.139
50,-0.2681,-0.8569,-0.6357,-3.357,-6.958,-9.949,-132.204,19.918,-38.013
60,-0.2725,-0.8442,-0.6333,-16.479,-10.986,-7.812,-132.264,19.880,-37.870
70,-0.3096,-0.7427,-0.6450,-26.489,-13.000,-1.343,-132.473,19.929,-37.755
80,-0.3716,-0.6138,-0.6558,-25.452,-11.780,6.897,-132.759,20.083,-37.716
90,-0.4253,-0.5430,-0.6543,-11.292,-7.385,11.841,-132.957,20.286,-37.744
100,-0.4404,-0.5083,-0.6494,8.240,-2.258,10.376,-132.984,20.457,-37.798
110,-0.4243,-0.5479,-0.6353,27.100,1.709,4.089,-132.792,20.533,-37.842
120,-0.3721,-0.6655,-0.6079,39.856,4.272,-5.066,-132.391,20.490,-37.837
130,-0.3081,-0.7915,-0.5786,38.330,3.906,-12.878,-131.929,20.341,-37.776
140,-0.2627,-0.8867,-0.5698,23.376,1.343,-15.808,-131.572,20.149,-37.678
150,-0.2427,-0.9170,-0.5718,1.526,-1.282,-12.756,-131.424,19.990,-37.573
160,-0.2651,-0.8271,-0.5962,-20.142,-3.662,-4.456,-131.545,19.924,-37.513
170,-0.3340,-0.6689,-0.6274,-30.457,-3.967,6.714,-131.869,20.001,-37.529
180,-0.4023,-0.5620,-0.6499,-24.841,-0.977,16.052,-132.226,20.176,-37.634
190,-0.4380,-0.5107,-0.6484,-9.155,2.625,18.799,-132.462,20.374,-37.793
200,-0.4312,-0.5278,-0.6431,7.996,5.005,14.343,-132.517,20.517,-37.936
210,-0.3896,-0.6226,-0.6162,21.118,6.042,5.310,-132.358,20.550,-38.018
220,-0.3276,-0.7417,-0.5830,22.095,4.333,-4.272,-132.100,20.479,-38.024
230,-0.2793,-0.8447,-0.5688,10.010,0.488,-10.315,-131.891,20.347,-37.952
240,-0.2495,-0.8940,-0.5669,-8.301,-2.930,-11.047,-131.847,20.215,-37.853
250,-0.2573,-0.8491,-0.5894,-27.771,-5.432,-5.798,-132.023,20.143,-37.766
260,-0.3140,-0.7153,-0.6235,-38.879,-5.798,3.174,-132.391,20.187,-37.744
270,-0.3696,-0.6152,-0.6572,-34.424,-2.319,11.902,-132.797,20.314,-37.809
281,-0.4136,-0.5562,-0.6714,-18.066,1.648,16.296,-133.094,20.468,-37.941
