elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.2168,-0.3545,-0.8848,3.540,0.671,5.859,-156.874,12.261,-69.648
10,-0.2202,-0.3501,-0.8892,2.502,1.831,5.859,-156.879,12.272,-69.708
20,-0.2212,-0.3496,-0.8960,0.122,2.319,5.676,-156.912,12.283,-69.774
30,-0.2261,-0.3423,-0.9038,-0.793,3.235,4.639,-156.956,12.277,-69.829
40,-0.2363,-0.3369,-0.9067,-0.977,4.211,2.991,-157.000,12.266,-69.873
50,-0.2480,-0.3359,-0.9063,-0.244,4.028,1.099,-157.033,12.255,-69.901
60,-0.2534,-0.3477,-0.9072,1.099,3.967,-0.854,-157.044,12.239,-69.906
70,-0.2549,-0.3560,-0.9043,1.770,3.357,-2.502,-157.039,12.222,-69.901
80,-0.2534,-0.3662,-0.8994,2.502,1.892,-3.723,-157.017,12.217,-69.873
90,-0.2515,-0.3774,-0.8936,2.380,0.000,-4.395,-156.984,12.222,-69.829
100,-0.2515,-0.3882,-0.8872,1.282,-1.526,-4.883,-156.956,12.239,-69.780
110,-0.2480,-0.3926,-0.8843,-0.610,-2.563,-4.944,-156.940,12.266,-69.719
120,-0.2490,-0.4004,-0.8853,-2.747,-3.113,-4.395,-156.945,12.299,-69.664
130,-0.2500,-0.4048,-0.8838,-4.211,-2.991,-3.601,-156.962,12.332,-69.620
140,-0.2534,-0.4038,-0.8877,-5.615,-2.197,-2.502,-156.995,12.365,-69.587
150,-0.2524,-0.4048,-0.8848,-6.348,-0.916,-1.343,-157.039,12.393,-69.571
160,-0.2480,-0.4067,-0.8843,-6.226,0.610,-0.244,-157.083,12.404,-69.571
170,-0.2417,-0.4067,-0.8828,-5.859,2.014,0.854,-157.126,12.404,-69.587
180,-0.2329,-0.4014,-0.8853,-5.310,3.418,2.197,-157.170,12.393,-69.620
190,-0.2305,-0.3975,-0.8892,-4.700,5.066,3.723,-157.214,12.371,-69.681
200,-0.2246,-0.3955,-0.8926,-4.333,6.592,5.371,-157.264,12.332,-69.752
210,-0.2197,-0.3906,-0.8975,-4.150,7.568,6.714,-157.319,12.294,-69.846
220,-0.2134,-0.3872,-0.9053,-3.967,8.057,7.385,-157.374,12.250,-69.950
230,-0.2080,-0.3848,-0.9131,-3.784,7.935,7.568,-157.429,12.200,-70.054
240,-0.2080,-0.3779,-0.9189,-3.479,7.080,7.446,-157.489,12.162,-70.153
250,-0.2075,-0.3765,-0.9219,-2.625,5.859,6.958,-157.533,12.129,-70.241
260,-0.2056,-0.3730,-0.9248,-1.465,4.639,6.409,-157.571,12.107,-70.318
270,-0.2051,-0.3701,-0.9272,-0.183,3.845,5.859,-157.593,12.090,-70.389
280,-0.2046,-0.3701,-0.9258,1.404,3.357,5.676,-157.599,12.074,-70.455
290,-0.2041,-0.3682,-0.9258,2.808,2.869,5.676,-157.593,12.063,-70.521
300,-0.2031,-0.3687,-0.9272,4.089,2.136,5.615,-157.571,12.063,-70.582
310,-0.2036,-0.3667,-0.9214,4.944,1.343,5.493,-157.544,12.063,-70.637
321,-0.2051,-0.3667,-0.9209,5.615,0.549,5.432,-157.505,12.074,-70.692
330,-0.2090,-0.3623,-0.9180,5.554,-0.122,5.554,-157.473,12.096,-70.746
340,-0.2144,-0.3608,-0.9146,5.066,-0.427,5.615,-157.440,12.123,-70.796
350,-0.2178,-0.3604,-0.9121,4.822,-0.183,5.432,-157.412,12.151,-70.845
360,-0.2192,-0.3599,-0.9067,4.578,0.305,4.944,-157.390,12.173,-70.895
370,-0.2163,-0.3599,-0.9014,3.967,0.977,4.272,-157.368,12.184,-70.939
380,-0.2178,-0.3623,-0.8984,2.991,1.709,3.601,-157.352,12.184,-70.977
390,-0.2163,-0.3633,-0.8970,1.709,2.319,3.052,-157.346,12.178,-71.016
400,-0.2148,-0.3662,-0.8940,0.122,3.235,2.441,-157.357,12.162,-71.054
410,-0.2095,-0.3677,-0.8984,-2.136,4.150,1.892,-157.390,12.134,-71.087
420,-0.2095,-0.3657,-0.9092,-4.517,5.005,1.465,-157.451,12.090,-71.120
430,-0.2051,-0.3652,-0.9116,-5.493,6.287,1.099,-157.516,12.036,-71.153
440,-0.2051,-0.3643,-0.9189,-6.104,6.287,0.671,-157.593,11.981,-71.186
450,-0.2007,-0.3647,-0.9243,-5.676,5.859,0.183,-157.665,11.920,-71.213
460,-0.2007,-0.3633,-0.9307,-5.066,4.700,-0.061,-157.725,11.871,-71.230
470,-0.1963,-0.3652,-0.9321,-3.601,3.052,0.061,-157.775,11.838,-71.241
480,-0.1978,-0.3647,-0.9316,-2.014,0.916,0.183,-157.802,11.821,-71.246
490,-0.2031,-0.3643,-0.9312,-0.549,-0.671,0.244,-157.819,11.827,-71.246
500,-0.2041,-0.3682,-0.9272,1.038,-1.587,-0.061,-157.813,11.838,-71.241
510,-0.2046,-0.3711,-0.9224,2.197,-2.319,-0.610,-157.791,11.854,-71.224
520,-0.2065,-0.3760,-0.9150,2.686,-3.052,-0.916,-157.758,11.876,-71.202
530,-0.2075,-0.3789,-0.9121,2.808,-3.784,-1.099,-157.720,11.909,-71.180
540,-0.2114,-0.3804,-0.9097,2.625,-4.578,-0.916,-157.687,11.948,-71.153
550,-0.2119,-0.3813,-0.9043,2.502,-5.005,-0.671,-157.648,11.992,-71.125
560,-0.2148,-0.3804,-0.9048,2.563,-5.188,-0.366,-157.615,12.041,-71.104
570,-0.2178,-0.3809,-0.9033,2.747,-4.883,-0.183,-157.577,12.090,-71.082
580,-0.2192,-0.3809,-0.8999,2.747,-4.211,-0.122,-157.544,12.134,-71.065
590,-0.2183,-0.3823,-0.8960,2.747,-3.418,0.122,-157.505,12.173,-71.054
600,-0.2178,-0.3818,-0.8921,2.563,-2.686,0.366,-157.473,12.206,-71.043
610,-0.2178,-0.3843,-0.8921,2.197,-1.953,0.610,-157.445,12.228,-71.043
620,-0.2148,-0.3887,-0.8916,1.221,-1.465,0.854,-157.423,12.244,-71.049
630,-0.2173,-0.3867,-0.8940,-0.061,-1.282,1.038,-157.412,12.266,-71.049
640,-0.2153,-0.3838,-0.8950,-0.732,-0.977,1.221,-157.418,12.283,-71.060
650,-0.2168,-0.3809,-0.8989,-1.038,-0.610,1.465,-157.429,12.294,-71.071
660,-0.2192,-0.3770,-0.8965,-0.916,-0.244,1.526,-157.434,12.305,-71.082
670,-0.2178,-0.3770,-0.8975,-0.793,0.000,1.526,-157.445,12.316,-71.098
680,-0.2168,-0.3774,-0.8994,-1.282,-0.122,1.587,-157.456,12.327,-71.115
690,-0.2183,-0.3770,-0.9014,-1.099,-0.244,1.587,-157.473,12.338,-71.125
700,-0.2212,-0.3779,-0.9004,0.122,-0.122,1.465,-157.467,12.349,-71.142
710,-0.2183,-0.3779,-0.8979,0.671,0.061,1.282,-157.462,12.354,-71.153
720,-0.2153,-0.3774,-0.8999,0.610,-0.061,1.221,-157.456,12.360,-71.164
730,-0.2144,-0.3765,-0.9033,0.244,-0.305,1.343,-157.456,12.371,-71.175
740,-0.2148,-0.3730,-0.9019,0.305,-0.427,1.404,-157.456,12.376,-71.186
750,-0.2163,-0.3721,-0.8989,1.038,-0.671,1.282,-157.451,12.393,-71.197
760,-0.2187,-0.3726,-0.8955,1.404,-1.099,0.977,-157.434,12.409,-71.202
770,-0.2207,-0.3716,-0.8921,1.099,-1.282,0.671,-157.423,12.426,-71.202
780,-0.2187,-0.3740,-0.8901,0.916,-0.793,0.366,-157.412,12.437,-71.202
790,-0.2178,-0.3765,-0.8892,0.732,-0.183,0.122,-157.401,12.442,-71.202
800,-0.2183,-0.3740,-0.8892,0.183,0.549,-0.122,-157.396,12.442,-71.202
810,-0.2197,-0.3730,-0.8921,-0.549,0.977,-0.366,-157.401,12.437,-71.202
