elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.3115,-0.6128,-0.7310,1.343,0.549,1.221,-138.922,17.963,-14.414
10,-0.3179,-0.6133,-0.7275,2.441,0.183,0.854,-138.906,17.974,-14.420
20,-0.3218,-0.6123,-0.7227,2.563,0.305,0.366,-138.895,17.979,-14.425
30,-0.3213,-0.6138,-0.7266,1.404,0.427,0.122,-138.889,17.985,-14.431
40,-0.3228,-0.6138,-0.7271,-0.305,0.488,-0.061,-138.900,17.985,-14.431
50,-0.3218,-0.6123,-0.7295,-1.648,0.366,-0.244,-138.928,17.990,-14.431
60,-0.3164,-0.6133,-0.7358,-2.197,0.000,-0.549,-138.961,17.990,-14.431
70,-0.3159,-0.6167,-0.7373,-1.953,-0.488,-0.854,-138.988,17.990,-14.420
80,-0.3125,-0.6226,-0.7339,-1.282,-0.854,-0.916,-139.005,17.990,-14.403
90,-0.3042,-0.6304,-0.7314,-0.610,-1.221,-0.916,-139.010,17.990,-14.387
100,-0.3003,-0.6372,-0.7310,-0.244,-1.648,-0.671,-139.005,17.990,-14.370
110,-0.3018,-0.6367,-0.7300,-0.122,-2.197,-0.244,-138.999,17.996,-14.354
120,-0.3003,-0.6343,-0.7261,0.183,-2.747,0.061,-138.994,18.012,-14.337
130,-0.3022,-0.6328,-0.7227,0.671,-3.113,0.244,-138.977,18.029,-14.315
140,-0.3027,-0.6284,-0.7163,1.404,-3.235,0.366,-138.955,18.051,-14.299
150,-0.3047,-0.6294,-0.7114,2.075,-3.174,0.488,-138.922,18.078,-14.282
160,-0.3057,-0.6309,-0.7007,2.319,-3.052,0.610,-138.889,18.100,-14.266
170,-0.3091,-0.6284,-0.6968,2.075,-2.808,0.793,-138.851,18.127,-14.249
180,-0.3086,-0.6279,-0.6968,1.404,-2.258,0.854,-138.829,18.155,-14.244
190,-0.3071,-0.6255,-0.6978,0.549,-1.587,1.038,-138.812,18.171,-14.238
200,-0.3081,-0.6196,-0.7036,-0.122,-1.038,1.099,-138.812,18.188,-14.238
210,-0.3105,-0.6172,-0.7061,-0.427,-0.549,1.038,-138.818,18.199,-14.244
220,-0.3135,-0.6128,-0.7080,-0.366,-0.366,0.854,-138.829,18.210,-14.249
230,-0.3125,-0.6128,-0.7124,-0.061,-0.488,0.427,-138.834,18.215,-14.249
240,-0.3140,-0.6133,-0.7100,0.366,-0.916,0.122,-138.829,18.226,-14.244
250,-0.3145,-0.6123,-0.7090,0.671,-1.404,-0.183,-138.823,18.243,-14.233
260,-0.3154,-0.6172,-0.7056,0.854,-1.770,-0.610,-138.812,18.254,-14.216
270,-0.3164,-0.6221,-0.7012,0.793,-1.831,-1.038,-138.790,18.265,-14.194
