elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.4004,-0.1997,-0.8896,-6.348,8.789,0.122,-166.772,23.406,-14.628
10,-0.4004,-0.1973,-0.8936,-5.249,10.803,-0.427,-166.844,23.302,-14.650
20,-0.3979,-0.1982,-0.8945,-4.089,12.512,-1.282,-166.893,23.181,-14.667
30,-0.3892,-0.2017,-0.8940,-3.540,13.794,-2.075,-166.937,23.044,-14.678
40,-0.3799,-0.2036,-0.8936,-3.967,13.916,-2.136,-166.987,22.896,-14.689
50,-0.3765,-0.2080,-0.8950,-5.310,12.817,-1.343,-167.042,22.764,-14.705
60,-0.3770,-0.2080,-0.8975,-7.385,10.742,-0.305,-167.124,22.654,-14.727
70,-0.3828,-0.2026,-0.8994,-9.399,8.423,0.488,-167.228,22.571,-14.755
80,-0.3882,-0.1982,-0.9004,-10.742,6.592,0.793,-167.349,22.516,-14.777
90,-0.3916,-0.1909,-0.9019,-11.230,5.676,0.671,-167.476,22.467,-14.799
100,-0.3936,-0.1875,-0.9048,-10.925,5.737,0.122,-167.596,22.418,-14.815
110,-0.3936,-0.1880,-0.9097,-10.376,6.409,-0.183,-167.712,22.363,-14.826
120,-0.3867,-0.1919,-0.9106,-10.010,7.202,-0.305,-167.822,22.291,-14.843
130,-0.3833,-0.1958,-0.9165,-10.376,7.263,-0.061,-167.932,22.220,-14.859
140,-0.3813,-0.1973,-0.9175,-11.108,6.653,0.244,-168.047,22.154,-14.875
150,-0.3794,-0.1953,-0.9185,-11.902,5.615,0.000,-168.168,22.099,-14.886
161,-0.3784,-0.1934,-0.9170,-12.512,4.456,-0.488,-168.294,22.055,-14.892
170,-0.3774,-0.1948,-0.9126,-12.695,3.418,-0.732,-168.415,22.022,-14.892
180,-0.3740,-0.1919,-0.9106,-12.817,2.625,-0.549,-168.536,21.995,-14.892
190,-0.3745,-0.1914,-0.9077,-12.939,2.136,-0.183,-168.662,21.973,-14.892
200,-0.3774,-0.1914,-0.9087,-13.306,2.075,0.183,-168.788,21.951,-14.897
210,-0.3770,-0.1890,-0.9131,-13.733,2.869,0.244,-168.926,21.929,-14.908
220,-0.3730,-0.1836,-0.9204,-13.916,4.150,0.061,-169.063,21.885,-14.919
230,-0.3716,-0.1802,-0.9268,-13.611,5.310,0.244,-169.200,21.830,-14.930
240,-0.3706,-0.1768,-0.9307,-12.695,5.981,0.366,-169.332,21.764,-14.947
250,-0.3726,-0.1729,-0.9341,-11.108,6.165,0.427,-169.453,21.703,-14.963
260,-0.3721,-0.1709,-0.9390,-9.094,5.676,0.305,-169.552,21.643,-14.980
270,-0.3726,-0.1685,-0.9399,-6.714,4.639,0.244,-169.623,21.599,-14.991
280,-0.3745,-0.1694,-0.9399,-4.089,3.296,-0.122,-169.667,21.561,-14.996
290,-0.3740,-0.1714,-0.9390,-1.892,2.197,-0.671,-169.684,21.539,-14.991
300,-0.3730,-0.1768,-0.9370,-0.610,1.221,-1.160,-169.684,21.522,-14.980
310,-0.3735,-0.1826,-0.9355,-0.244,0.488,-1.343,-169.673,21.517,-14.969
320,-0.3755,-0.1812,-0.9331,-0.671,-0.122,-1.099,-169.673,21.517,-14.958
330,-0.3750,-0.1831,-0.9287,-1.465,-0.671,-0.610,-169.673,21.522,-14.947
340,-0.3740,-0.1821,-0.9277,-2.014,-0.854,-0.061,-169.684,21.528,-14.947
350,-0.3721,-0.1763,-0.9277,-2.197,-0.854,0.183,-169.700,21.539,-14.947
360,-0.3721,-0.1768,-0.9272,-2.014,-0.977,0.427,-169.717,21.550,-14.952
370,-0.3682,-0.1787,-0.9277,-1.587,-1.160,0.488,-169.728,21.561,-14.952
380,-0.3677,-0.1753,-0.9263,-0.916,-1.770,0.671,-169.733,21.572,-14.958
390,-0.3687,-0.1763,-0.9258,-0.122,-2.319,0.977,-169.733,21.594,-14.963
400,-0.3687,-0.1768,-0.9253,0.916,-2.625,1.160,-169.722,21.621,-14.969
410,-0.3667,-0.1768,-0.9204,1.709,-2.808,1.404,-169.700,21.649,-14.980
420,-0.3691,-0.1763,-0.9238,2.075,-2.625,1.831,-169.684,21.676,-14.996
