elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.2993,-0.3003,-0.9116,-0.427,0.916,-0.122,-162.054,17.325,-59.524
10,-0.2969,-0.3013,-0.9116,-0.183,0.977,0.122,-162.054,17.320,-59.529
20,-0.2974,-0.3008,-0.9131,-0.244,0.854,0.366,-162.059,17.309,-59.535
30,-0.2993,-0.3008,-0.9150,-0.488,0.793,0.549,-162.065,17.303,-59.546
40,-0.2964,-0.2964,-0.9170,-0.732,0.793,0.427,-162.070,17.292,-59.551
50,-0.2949,-0.2930,-0.9185,-0.854,0.671,0.305,-162.087,17.287,-59.557
60,-0.2944,-0.2886,-0.9204,-0.793,0.488,0.122,-162.098,17.281,-59.562
70,-0.2930,-0.2886,-0.9209,-0.305,0.000,-0.244,-162.103,17.276,-59.557
80,-0.2969,-0.2891,-0.9155,0.244,-0.671,-0.610,-162.103,17.276,-59.551
90,-0.2988,-0.2886,-0.9121,0.671,-1.282,-0.916,-162.098,17.287,-59.535
100,-0.3022,-0.2920,-0.9082,0.854,-1.404,-1.221,-162.087,17.303,-59.518
110,-0.3022,-0.2954,-0.8999,0.732,-1.160,-1.404,-162.070,17.309,-59.502
120,-0.3037,-0.2969,-0.9004,0.244,-0.793,-1.526,-162.059,17.320,-59.485
130,-0.3057,-0.2974,-0.9009,-0.305,-0.366,-1.465,-162.054,17.325,-59.469
140,-0.3066,-0.3003,-0.9048,-0.977,0.549,-1.343,-162.054,17.320,-59.458
150,-0.3047,-0.3032,-0.9087,-1.038,0.793,-1.221,-162.059,17.309,-59.447
160,-0.3037,-0.3027,-0.9121,-1.099,0.916,-0.916,-162.065,17.303,-59.442
170,-0.3042,-0.3018,-0.9121,-1.038,0.854,-0.610,-162.070,17.292,-59.436
180,-0.3037,-0.3027,-0.9141,-0.916,0.793,-0.366,-162.070,17.287,-59.436
191,-0.3027,-0.3027,-0.9146,-0.671,0.671,-0.305,-162.076,17.281,-59.436
200,-0.3013,-0.3047,-0.9146,-0.549,0.610,-0.305,-162.076,17.276,-59.436
210,-0.3003,-0.3037,-0.9126,-0.549,0.427,-0.305,-162.076,17.271,-59.431
220,-0.3022,-0.3042,-0.9180,-0.488,0.366,-0.122,-162.076,17.271,-59.431
230,-0.3013,-0.3057,-0.9170,-0.366,0.244,0.061,-162.076,17.271,-59.436
240,-0.3037,-0.3062,-0.9185,-0.122,0.183,0.366,-162.070,17.271,-59.436
250,-0.3013,-0.3042,-0.9204,0.244,0.183,0.671,-162.070,17.271,-59.447
260,-0.3008,-0.3018,-0.9209,0.610,0.305,0.854,-162.065,17.271,-59.453
270,-0.3003,-0.3003,-0.9238,0.793,0.305,1.038,-162.059,17.271,-59.469
280,-0.2998,-0.2959,-0.9219,0.916,0.122,1.160,-162.054,17.271,-59.480
290,-0.2988,-0.2920,-0.9224,0.916,-0.122,1.160,-162.054,17.276,-59.491
300,-0.3008,-0.2876,-0.9204,0.916,-0.427,1.160,-162.054,17.281,-59.502
310,-0.3008,-0.2852,-0.9180,1.038,-0.671,0.977,-162.048,17.292,-59.507
320,-0.3003,-0.2822,-0.9170,1.099,-0.854,0.671,-162.048,17.303,-59.513
330,-0.3018,-0.2822,-0.9160,0.977,-0.977,0.305,-162.048,17.314,-59.513
340,-0.3027,-0.2832,-0.9131,0.732,-0.916,-0.122,-162.048,17.325,-59.507
350,-0.3018,-0.2856,-0.9092,0.366,-0.732,-0.488,-162.048,17.331,-59.502
360,-0.3008,-0.2876,-0.9087,-0.061,-0.610,-0.793,-162.048,17.336,-59.491
370,-0.3008,-0.2920,-0.9082,-0.366,-0.610,-0.854,-162.048,17.342,-59.480
380,-0.3008,-0.2959,-0.9097,-0.671,-0.549,-0.854,-162.054,17.347,-59.469
390,-0.3018,-0.2969,-0.9116,-0.793,-0.427,-0.732,-162.054,17.347,-59.458
400,-0.3008,-0.2993,-0.9097,-0.732,-0.305,-0.732,-162.059,17.353,-59.453
410,-0.3003,-0.3008,-0.9097,-0.732,-0.061,-0.610,-162.059,17.353,-59.447
420,-0.2983,-0.3008,-0.9111,-0.793,0.122,-0.427,-162.065,17.347,-59.442
430,-0.2964,-0.3018,-0.9126,-0.977,0.305,-0.244,-162.070,17.342,-59.442
440,-0.2944,-0.2979,-0.9141,-1.038,0.427,-0.183,-162.076,17.336,-59.442
450,-0.2954,-0.2959,-0.9165,-0.916,0.305,-0.061,-162.087,17.331,-59.442
460,-0.2969,-0.2944,-0.9175,-0.610,0.122,-0.061,-162.092,17.325,-59.442
470,-0.2988,-0.2925,-0.9141,-0.122,-0.183,-0.122,-162.098,17.325,-59.436
480,-0.3003,-0.2944,-0.9131,0.183,-0.305,-0.183,-162.092,17.331,-59.436
490,-0.3008,-0.2939,-0.9111,0.244,-0.427,-0.427,-162.092,17.331,-59.431
500,-0.2998,-0.2949,-0.9136,0.061,-0.488,-0.488,-162.087,17.336,-59.425
510,-0.2993,-0.2935,-0.9155,-0.122,-0.732,-0.549,-162.087,17.342,-59.414
520,-0.3013,-0.2915,-0.9155,0.000,-0.977,-0.610,-162.087,17.347,-59.409
530,-0.3037,-0.2939,-0.9131,0.366,-1.038,-0.732,-162.081,17.358,-59.398
540,-0.3042,-0.2949,-0.9087,0.610,-1.038,-0.732,-162.070,17.369,-59.387
550,-0.3057,-0.2988,-0.9058,0.793,-0.916,-0.732,-162.059,17.380,-59.376
560,-0.3066,-0.2988,-0.9048,0.732,-0.671,-0.610,-162.043,17.386,-59.365
570,-0.3071,-0.3022,-0.9038,0.427,-0.183,-0.488,-162.032,17.391,-59.359
580,-0.3076,-0.3022,-0.9058,-0.061,0.488,-0.305,-162.032,17.391,-59.359
590,-0.3062,-0.3027,-0.9067,-0.610,0.916,-0.122,-162.032,17.386,-59.359
600,-0.3076,-0.3027,-0.9082,-0.916,1.221,0.183,-162.037,17.380,-59.365
610,-0.3071,-0.3042,-0.9121,-1.099,1.343,0.366,-162.043,17.375,-59.376
620,-0.3062,-0.3013,-0.9141,-1.038,1.343,0.427,-162.054,17.364,-59.381
630,-0.3052,-0.3032,-0.9185,-0.854,1.160,0.427,-162.065,17.358,-59.392
640,-0.3018,-0.3013,-0.9194,-0.671,0.854,0.366,-162.070,17.347,-59.398
650,-0.3032,-0.3008,-0.9199,-0.366,0.549,0.427,-162.070,17.347,-59.403
660,-0.3018,-0.3037,-0.9180,-0.183,0.183,0.427,-162.070,17.342,-59.409
670,-0.3032,-0.3008,-0.9189,0.122,-0.183,0.488,-162.070,17.347,-59.414
680,-0.3042,-0.2998,-0.9175,0.488,-0.610,0.488,-162.065,17.358,-59.414
691,-0.3027,-0.2969,-0.9155,0.916,-1.038,0.488,-162.054,17.369,-59.420
700,-0.3042,-0.2954,-0.9126,1.343,-1.221,0.427,-162.043,17.386,-59.420
710,-0.3042,-0.2983,-0.9058,1.709,-1.343,0.305,-162.021,17.402,-59.414
720,-0.3047,-0.2979,-0.9023,1.709,-1.282,0.305,-162.004,17.419,-59.414
730,-0.3037,-0.2983,-0.9019,1.465,-1.099,0.305,-161.982,17.430,-59.414
740,-0.3037,-0.2998,-0.9023,0.977,-0.610,0.366,-161.971,17.441,-59.414
750,-0.3027,-0.2974,-0.9028,0.488,-0.061,0.488,-161.966,17.446,-59.420
760,-0.3013,-0.2964,-0.9033,0.183,0.488,0.671,-161.966,17.446,-59.431
770,-0.2988,-0.2944,-0.9077,0.122,0.854,0.854,-161.966,17.441,-59.442
780,-0.2983,-0.2939,-0.9121,0.122,0.916,0.916,-161.971,17.430,-59.453
790,-0.3008,-0.2920,-0.9150,0.244,1.099,0.916,-161.977,17.424,-59.464
800,-0.3013,-0.2920,-0.9146,0.488,1.221,0.916,-161.977,17.413,-59.480
810,-0.2988,-0.2900,-0.9155,0.366,1.160,0.793,-161.982,17.408,-59.491
820,-0.2998,-0.2861,-0.9180,0.061,1.038,0.854,-161.993,17.397,-59.502
830,-0.2998,-0.2856,-0.9204,-0.183,0.916,0.732,-162.004,17.391,-59.513
840,-0.2998,-0.2866,-0.9219,-0.366,0.732,0.488,-162.021,17.386,-59.518
850,-0.2979,-0.2861,-0.9229,-0.488,0.427,0.122,-162.032,17.375,-59.524
860,-0.2988,-0.2886,-0.9233,-0.610,0.122,-0.183,-162.043,17.375,-59.518
870,-0.2969,-0.2896,-0.9219,-0.549,-0.183,-0.488,-162.054,17.369,-59.513
880,-0.2974,-0.2920,-0.9170,-0.427,-0.427,-0.793,-162.059,17.369,-59.507
890,-0.2979,-0.2949,-0.9180,-0.366,-0.732,-0.977,-162.059,17.375,-59.496
900,-0.2998,-0.2964,-0.9155,-0.244,-0.916,-0.977,-162.059,17.375,-59.480
910,-0.3003,-0.2949,-0.9141,-0.122,-1.038,-0.977,-162.054,17.386,-59.469
920,-0.3013,-0.2954,-0.9097,0.061,-1.160,-0.916,-162.048,17.391,-59.458
930,-0.3027,-0.2988,-0.9092,0.122,-1.099,-0.977,-162.043,17.402,-59.442
