elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.3169,-0.3081,-0.8940,0.793,0.732,0.183,-160.999,18.045,-59.897
10,-0.3154,-0.3066,-0.8979,0.671,1.099,0.305,-160.999,18.040,-59.903
20,-0.3140,-0.3032,-0.9009,0.366,1.099,0.366,-160.999,18.029,-59.908
30,-0.3159,-0.3027,-0.9053,-0.061,0.977,0.305,-161.010,18.023,-59.914
40,-0.3169,-0.2998,-0.9082,-0.488,0.732,0.183,-161.021,18.023,-59.919
50,-0.3184,-0.2974,-0.9121,-0.610,0.549,-0.061,-161.038,18.023,-59.925
60,-0.3169,-0.2998,-0.9146,-0.427,0.427,-0.427,-161.049,18.018,-59.919
70,-0.3174,-0.3003,-0.9175,-0.366,0.366,-0.854,-161.060,18.012,-59.914
80,-0.3140,-0.3047,-0.9194,-0.427,0.244,-1.221,-161.065,18.007,-59.903
90,-0.3145,-0.3081,-0.9185,-0.427,0.000,-1.404,-161.071,18.001,-59.886
100,-0.3140,-0.3062,-0.9180,-0.305,-0.305,-1.465,-161.071,18.001,-59.870
110,-0.3149,-0.3101,-0.9141,0.000,-0.732,-1.526,-161.071,18.001,-59.854
120,-0.3154,-0.3130,-0.9121,0.427,-1.099,-1.404,-161.060,18.007,-59.837
130,-0.3154,-0.3159,-0.9102,0.793,-1.221,-1.160,-161.043,18.018,-59.821
140,-0.3140,-0.3188,-0.9067,1.038,-1.160,-0.854,-161.027,18.029,-59.810
150,-0.3145,-0.3174,-0.9053,1.099,-1.221,-0.671,-161.010,18.040,-59.799
160,-0.3135,-0.3145,-0.9077,0.977,-1.282,-0.366,-160.994,18.051,-59.788
170,-0.3135,-0.3145,-0.9053,0.732,-1.282,0.000,-160.983,18.062,-59.782
180,-0.3149,-0.3125,-0.9019,0.793,-1.343,0.244,-160.977,18.078,-59.782
190,-0.3169,-0.3115,-0.8965,1.221,-1.160,0.366,-160.961,18.094,-59.782
200,-0.3164,-0.3086,-0.8960,1.160,-0.916,0.427,-160.950,18.105,-59.782
210,-0.3174,-0.3086,-0.8979,0.793,-0.488,0.427,-160.944,18.116,-59.788
220,-0.3174,-0.3052,-0.8965,0.427,0.183,0.366,-160.944,18.122,-59.788
230,-0.3164,-0.3032,-0.9019,0.122,0.732,0.244,-160.950,18.116,-59.793
240,-0.3154,-0.3018,-0.9023,-0.244,0.732,0.061,-160.955,18.111,-59.799
250,-0.3130,-0.2983,-0.9023,-0.366,0.549,-0.183,-160.966,18.105,-59.799
260,-0.3145,-0.3003,-0.9053,-0.183,0.183,-0.366,-160.977,18.105,-59.793
270,-0.3130,-0.3027,-0.9038,0.000,-0.183,-0.610,-160.977,18.105,-59.788
280,-0.3135,-0.3018,-0.9053,0.122,-0.427,-0.793,-160.983,18.111,-59.777
290,-0.3154,-0.3008,-0.9033,0.122,-0.427,-0.854,-160.983,18.111,-59.771
300,-0.3154,-0.3022,-0.9019,0.183,-0.366,-0.977,-160.983,18.116,-59.760
310,-0.3154,-0.3027,-0.9004,0.122,-0.305,-1.160,-160.983,18.116,-59.744
320,-0.3135,-0.3076,-0.8994,0.061,-0.061,-1.221,-160.977,18.116,-59.733
330,-0.3149,-0.3101,-0.8999,-0.061,0.061,-1.221,-160.977,18.111,-59.722
340,-0.3154,-0.3105,-0.9004,-0.183,0.061,-1.099,-160.972,18.111,-59.711
350,-0.3140,-0.3105,-0.9009,-0.305,0.061,-0.977,-160.972,18.105,-59.700
360,-0.3159,-0.3125,-0.8999,-0.427,0.244,-0.854,-160.977,18.105,-59.694
370,-0.3169,-0.3115,-0.8999,-0.427,0.427,-0.671,-160.977,18.100,-59.689
380,-0.3174,-0.3120,-0.9009,-0.488,0.610,-0.549,-160.977,18.094,-59.683
390,-0.3179,-0.3125,-0.9028,-0.427,0.732,-0.488,-160.983,18.089,-59.683
400,-0.3188,-0.3105,-0.9014,-0.305,0.671,-0.244,-160.988,18.089,-59.683
410,-0.3198,-0.3101,-0.9009,-0.061,0.610,-0.183,-160.988,18.089,-59.683
420,-0.3184,-0.3120,-0.8999,0.122,0.732,-0.122,-160.983,18.083,-59.683
430,-0.3179,-0.3101,-0.8984,0.122,0.854,-0.061,-160.983,18.078,-59.689
440,-0.3169,-0.3110,-0.8994,-0.061,0.916,0.122,-160.983,18.073,-59.689
450,-0.3164,-0.3101,-0.9043,-0.366,0.854,0.244,-160.994,18.073,-59.694
460,-0.3169,-0.3101,-0.9082,-0.488,0.732,0.244,-160.999,18.067,-59.700
470,-0.3159,-0.3091,-0.9072,-0.305,0.549,0.183,-161.005,18.062,-59.705
480,-0.3193,-0.3066,-0.9072,0.244,0.305,0.122,-161.005,18.067,-59.705
490,-0.3179,-0.3066,-0.9058,0.916,-0.122,0.061,-160.999,18.067,-59.705
500,-0.3145,-0.3081,-0.9067,1.282,-0.427,-0.122,-160.988,18.073,-59.705
510,-0.3125,-0.3091,-0.9038,1.343,-0.610,-0.305,-160.977,18.078,-59.700
520,-0.3145,-0.3066,-0.9019,1.160,-0.732,-0.366,-160.966,18.089,-59.694
