elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.0137,0.4697,-0.916,1.648,0.61,-1.099,151.49,-1.599,126.271
11,0.0137,0.4697,-0.916,-1.709,-1.953,-1.221,151.474,-1.577,126.271
31,0.0229,0.5278,-0.9189,-4.272,-3.296,-0.488,151.37,-1.5,126.249
51,0.0229,0.5278,-0.9189,0.61,-1.465,-0.244,151.331,-1.467,126.238
61,0.0229,0.5278,-0.9189,2.686,0.183,0.0,151.348,-1.467,126.238
80,0.0273,0.4873,-0.9194,3.235,-0.183,-0.183,151.414,-1.467,126.244
101,0.0273,0.4873,-0.9194,0.427,-0.305,-0.183,151.469,-1.472,126.244
110,0.0273,0.4873,-0.9194,0.427,-0.305,-0.183,151.463,-1.478,126.244
120,0.0273,0.4873,-0.9194,-1.404,-0.488,0.061,151.447,-1.478,126.238
160,0.0244,0.4883,-0.9155,1.526,1.892,-0.488,151.441,-1.538,126.266
170,0.0205,0.4902,-0.9219,1.526,1.892,-0.488,151.447,-1.538,126.277
210,0.0234,0.5205,-0.9106,-0.977,0.488,0.854,151.353,-1.544,126.277
231,0.0234,0.5205,-0.9106,2.38,1.343,0.854,151.386,-1.577,126.271
259,0.0347,0.5107,-0.9229,-1.038,1.038,1.343,151.386,-1.631,126.249
270,0.0347,0.5107,-0.9229,-1.038,1.038,1.343,151.381,-1.653,126.249
280,0.0352,0.4941,-0.9136,-1.038,1.038,1.343,151.386,-1.686,126.249
299,0.0317,0.4893,-0.916,-1.038,1.038,1.343,151.425,-1.747,126.266
320,0.0317,0.4893,-0.916,-1.282,1.16,-0.183,151.425,-1.774,126.277
339,0.0317,0.4893,-0.916,-1.892,0.61,-0.671,151.386,-1.763,126.299
360,0.0313,0.5122,-0.9087,-0.977,0.549,-0.061,151.342,-1.763,126.31
369,0.0313,0.5122,-0.9087,-0.977,0.549,-0.061,151.337,-1.769,126.31
