elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.082,0.4448,-0.9453,0.183,0.0,0.122,154.748,-4.4,118.9
20,0.0781,0.4453,-0.9424,0.244,0.0,0.0,154.753,-4.4,118.9
40,0.0801,0.4448,-0.9438,0.244,0.0,0.0,154.759,-4.4,118.9
50,0.0811,0.4468,-0.9414,0.061,0.183,-0.122,154.753,-4.4,118.9
60,0.0811,0.4468,-0.9414,-0.183,0.0,-0.183,154.753,-4.4,118.9
80,0.0806,0.4468,-0.9443,-0.183,0.0,-0.183,154.753,-4.4,118.9
119,0.0776,0.4492,-0.9458,0.488,0.0,-0.122,154.77,-4.389,118.9
130,0.0806,0.4468,-0.9419,0.488,0.0,-0.122,154.77,-4.389,118.9
150,0.0801,0.4473,-0.9434,0.122,0.061,-0.183,154.77,-4.389,118.9
170,0.0801,0.4473,-0.9434,0.061,0.0,-0.061,154.764,-4.389,118.9
189,0.0806,0.4468,-0.9438,0.0,0.0,-0.061,154.764,-4.389,118.9
229,0.0835,0.4438,-0.9438,0.0,0.183,-0.061,154.764,-4.395,118.9
239,0.0825,0.4458,-0.9429,0.0,0.183,-0.061,154.764,-4.395,118.9
259,0.0825,0.4463,-0.9448,0.0,-0.183,-0.183,154.764,-4.395,118.9
269,0.0825,0.4463,-0.9448,0.122,-0.122,-0.061,154.764,-4.395,118.9
279,0.0825,0.4463,-0.9448,0.183,0.061,0.061,154.764,-4.395,118.9
299,0.0791,0.4507,-0.9438,0.183,0.061,0.061,154.764,-4.395,118.9
339,0.0825,0.4409,-0.9419,0.0,-0.061,-0.183,154.764,-4.406,118.9
368,0.0815,0.4438,-0.9424,0.122,-0.244,-0.244,154.77,-4.4,118.9
389,0.0815,0.4438,-0.9424,0.0,-0.183,-0.183,154.77,-4.395,118.9
408,0.0806,0.4497,-0.9429,0.0,0.0,-0.061,154.759,-4.395,118.9
448,0.0791,0.4434,-0.9482,-0.122,0.061,0.0,154.753,-4.395,118.9
488,0.0806,0.4478,-0.9443,-0.305,-0.061,0.122,154.748,-4.389,118.9
498,0.0806,0.4478,-0.9443,-0.305,-0.061,0.122,154.742,-4.389,118.9
518,0.0806,0.4434,-0.9448,-0.305,-0.061,0.122,154.742,-4.389,118.9
538,0.0806,0.4434,-0.9448,0.244,-0.244,-0.183,154.748,-4.384,118.9
558,0.0806,0.4434,-0.9448,-0.061,-0.061,-0.305,154.742,-4.384,118.9
598,0.0801,0.4429,-0.9434,-0.061,0.183,0.0,154.737,-4.389,118.9
608,0.0801,0.4473,-0.9458,-0.061,0.183,0.0,154.742,-4.384,118.9
667,0.0781,0.4531,-0.9463,0.305,0.366,-0.488,154.748,-4.373,118.9
707,0.0791,0.4395,-0.9517,0.793,-0.244,-0.122,154.786,-4.378,118.9
747,0.083,0.4478,-0.9409,-0.366,0.061,0.183,154.786,-4.384,118.9
757,0.083,0.4478,-0.9409,-0.793,0.183,0.305,154.775,-4.389,118.9
777,0.0776,0.4487,-0.9458,-0.183,0.0,0.366,154.764,-4.389,118.9
797,0.0771,0.4473,-0.9463,-0.061,-0.061,0.122,154.764,-4.389,118.9
817,0.0771,0.4473,-0.9463,-0.061,0.183,-0.122,154.759,-4.389,118.9
857,0.0811,0.4419,-0.9438,0.61,-0.061,-0.732,154.77,-4.389,118.9
867,0.0811,0.4419,-0.9438,0.61,-0.061,-0.732,154.781,-4.384,118.9
897,0.084,0.4429,-0.9424,1.099,-0.122,-1.038,154.814,-4.367,118.927
907,0.0811,0.4473,-0.9429,1.099,-0.122,-1.038,154.819,-4.362,118.932
926,0.0796,0.4497,-0.9448,0.854,0.0,-1.038,154.83,-4.351,118.954
937,0.0796,0.4497,-0.9448,0.671,0.061,-1.038,154.836,-4.345,118.965
947,0.0796,0.4497,-0.9448,0.61,0.122,-0.854,154.836,-4.345,118.971
966,0.0796,0.4497,-0.9448,0.549,0.122,-0.549,154.841,-4.34,118.982
1006,0.0776,0.4468,-0.9443,0.183,0.061,0.0,154.847,-4.34,118.993
1017,0.0767,0.4502,-0.9478,0.183,0.061,0.0,154.847,-4.34,118.993
1056,0.0786,0.4482,-0.9453,-0.305,0.183,0.305,154.83,-4.345,118.987
1076,0.082,0.439,-0.9434,-0.305,0.183,0.305,154.83,-4.351,118.982
