elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.0605,0.2007,-1.0161,-5.432,-1.953,-2.441,169.156,2.884,156.984
10,-0.0615,0.2041,-1.021,-5.615,-1.16,-2.93,169.096,2.906,157.011
20,-0.0581,0.209,-1.0244,-4.15,-0.61,-2.808,169.052,2.917,157.039
50,-0.0566,0.2026,-1.022,-0.916,-1.16,-1.648,169.019,2.972,157.083
60,-0.0532,0.1963,-1.0151,1.526,-2.625,-1.099,169.036,2.999,157.088
90,-0.0444,0.2002,-1.0215,-0.61,-2.075,-1.343,169.047,3.071,157.11
109,-0.043,0.2017,-1.0273,-1.221,-1.526,-1.038,169.019,3.087,157.121
160,-0.0547,0.1992,-1.0303,-0.427,-1.953,-1.343,169.014,3.159,157.159
170,-0.0527,0.1992,-1.0264,-0.854,-2.014,-1.343,169.008,3.181,157.165
210,-0.0493,0.1973,-1.0273,0.732,-0.977,-0.549,169.014,3.219,157.192
219,-0.0493,0.1973,-1.0273,0.732,-0.977,-0.549,169.025,3.224,157.192
229,-0.0542,0.1987,-1.0298,-0.122,-1.404,-0.305,169.019,3.235,157.192
239,-0.0566,0.2007,-1.0342,-0.732,-1.343,-0.122,169.014,3.246,157.192
250,-0.0571,0.2017,-1.0342,-0.366,-0.916,0.061,169.008,3.257,157.187
269,-0.0552,0.2017,-1.0332,1.282,-0.244,0.061,169.03,3.257,157.187
279,-0.0547,0.1997,-1.0337,1.282,-0.244,0.061,169.041,3.257,157.187
319,-0.0537,0.1963,-1.0322,0.916,0.61,0.0,169.069,3.235,157.192
349,-0.0518,0.1895,-1.0249,2.38,0.793,0.488,169.135,3.203,157.187
359,-0.0498,0.188,-1.0244,2.991,1.404,0.61,169.167,3.186,157.181
368,-0.0498,0.188,-1.0244,3.418,1.892,0.793,169.206,3.159,157.176
379,-0.0498,0.188,-1.0244,3.418,1.892,0.793,169.25,3.131,157.17
389,-0.0459,0.1807,-1.0298,3.418,1.892,0.793,169.299,3.098,157.159
429,-0.0479,0.1743,-1.0405,3.723,2.747,2.563,169.514,2.95,157.099
438,-0.0537,0.1895,-1.041,3.723,2.747,2.563,169.541,2.922,157.072
478,-0.0615,0.2056,-1.0322,1.953,1.77,3.113,169.585,2.845,156.962
488,-0.064,0.21,-1.0269,2.686,2.075,2.441,169.596,2.823,156.945
499,-0.0659,0.209,-1.0283,2.686,2.075,2.441,169.607,2.807,156.929
528,-0.063,0.2041,-1.0244,0.671,1.953,0.793,169.596,2.769,156.912
538,-0.063,0.2041,-1.0244,0.122,0.793,0.0,169.59,2.769,156.912
558,-0.0654,0.2021,-1.02,-0.305,-0.366,-0.244,169.568,2.791,156.918
578,-0.0625,0.1987,-1.021,0.366,-0.244,-0.122,169.563,2.807,156.918
588,-0.0625,0.1987,-1.021,0.366,-0.244,-0.122,169.568,2.812,156.918
599,-0.0591,0.1963,-1.0225,1.465,0.122,-0.244,169.579,2.818,156.923
608,-0.0586,0.1924,-1.021,1.465,0.122,-0.244,169.59,2.823,156.929
638,-0.0571,0.1885,-1.0278,-0.671,-2.93,-1.831,169.59,2.906,156.956
648,-0.0571,0.1885,-1.0278,-0.488,-3.052,-1.953,169.59,2.944,156.973
688,-0.0581,0.1904,-1.0288,0.671,-2.93,-1.404,169.607,3.071,157.011
697,-0.0581,0.1904,-1.0288,0.671,-2.93,-1.404,169.612,3.109,157.017
747,-0.0581,0.2017,-1.0332,1.526,-2.502,-0.671,169.645,3.285,157.028
758,-0.0566,0.2031,-1.0322,1.526,-2.502,-0.671,169.656,3.307,157.033
798,-0.0542,0.1987,-1.0312,1.16,-1.892,-1.343,169.695,3.389,157.061
837,-0.0518,0.1763,-1.0342,1.709,-0.61,-1.343,169.783,3.417,157.104
847,-0.0518,0.1763,-1.0342,0.183,-0.854,-1.099,169.788,3.417,157.115
857,-0.0518,0.1763,-1.0342,-0.854,-1.282,-0.732,169.783,3.428,157.121
867,-0.0537,0.1836,-1.0386,-1.465,-1.709,-0.427,169.772,3.439,157.121
897,-0.0508,0.1816,-1.0439,1.587,-0.122,0.061,169.805,3.444,157.121
907,-0.0508,0.1816,-1.0439,1.404,0.61,0.305,169.821,3.433,157.121
947,-0.0552,0.1802,-1.0356,1.038,1.221,1.099,169.849,3.362,157.094
956,-0.0552,0.1802,-1.0356,1.038,1.221,1.099,169.865,3.34,157.083
966,-0.0552,0.1802,-1.0356,1.038,1.221,1.099,169.887,3.323,157.072
977,-0.0596,0.1797,-1.0278,1.038,1.221,1.099,169.915,3.301,157.055
1017,-0.0615,0.1787,-1.0312,2.197,2.136,1.648,170.013,3.214,157.011
1066,-0.0649,0.1885,-1.0332,3.296,1.099,1.892,170.129,3.153,156.929
1116,-0.0605,0.1938,-1.0371,1.404,1.221,0.916,170.2,3.087,156.885
1126,-0.0605,0.1938,-1.0371,1.221,0.916,0.244,170.206,3.082,156.885
1156,-0.0625,0.1895,-1.0347,-0.061,1.709,-0.183,170.2,3.049,156.896
1166,-0.0566,0.1958,-1.0332,-0.427,1.892,-0.122,170.184,3.032,156.901
1226,-0.0571,0.1919,-1.0288,-1.404,1.282,-1.16,170.101,2.961,156.973
1236,-0.0576,0.1909,-1.0269,-1.404,1.282,-1.16,170.09,2.95,156.989
1276,-0.0557,0.1929,-1.0288,-3.113,1.648,-1.892,170.002,2.9,157.061
1285,-0.0557,0.1929,-1.0288,-3.113,1.648,-1.892,169.964,2.884,157.088
1335,-0.0498,0.1797,-1.0352,-3.113,1.709,-2.747,169.81,2.818,157.247
1345,-0.0479,0.1694,-1.0342,-3.113,1.709,-2.747,169.821,2.796,157.264
1365,-0.0513,0.1689,-1.0293,0.854,1.648,-0.305,169.854,2.763,157.28
1375,-0.0513,0.1689,-1.0293,0.916,1.221,-0.122,169.871,2.752,157.286
1385,-0.0513,0.1689,-1.0293,0.732,0.854,-0.061,169.887,2.747,157.286
