elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.0146,0.4409,-0.9478,-0.061,-0.061,0.061,155.039,-0.928,123.223
9,0.0137,0.4492,-0.9507,-0.061,-0.061,0.061,155.039,-0.928,123.223
29,0.0132,0.4473,-0.9482,0.122,-0.305,-0.244,155.028,-0.912,123.223
59,0.0073,0.4478,-0.9468,0.549,-0.671,0.061,155.028,-0.89,123.223
69,0.0122,0.4487,-0.9438,0.427,-0.732,0.366,155.028,-0.879,123.223
99,0.019,0.4419,-0.9448,0.549,-0.793,0.854,155.039,-0.868,123.223
109,0.0215,0.4409,-0.9458,0.305,-0.854,0.916,155.039,-0.868,123.223
169,0.0254,0.4336,-0.9512,-0.061,-0.549,0.854,155.078,-0.879,123.223
179,0.0249,0.4355,-0.9517,-0.061,-0.549,0.854,155.078,-0.884,123.223
219,0.0225,0.4321,-0.9482,-0.061,0.0,0.427,155.089,-0.906,123.223
259,0.0176,0.4321,-0.9497,-0.305,-0.122,0.244,155.094,-0.917,123.223
278,0.0176,0.4321,-0.9497,-0.488,0.61,0.244,155.094,-0.928,123.223
288,0.0181,0.4424,-0.9561,-0.488,0.61,0.244,155.089,-0.934,123.223
318,0.0195,0.4424,-0.9434,0.183,0.488,-0.122,155.072,-0.945,123.223
328,0.0146,0.439,-0.9487,0.977,0.122,-0.366,155.083,-0.945,123.223
368,0.0098,0.4429,-0.9419,-0.305,1.038,-0.488,155.056,-0.945,123.256
398,0.0127,0.4453,-0.9438,-0.183,0.488,-0.793,155.039,-0.939,123.278
408,0.0132,0.4526,-0.9502,0.122,0.244,-0.61,155.034,-0.934,123.283
438,0.0186,0.4463,-0.9458,-0.305,0.061,-0.061,155.023,-0.934,123.289
468,0.0166,0.4424,-0.9473,0.183,0.122,0.061,155.017,-0.939,123.289
478,0.0186,0.4434,-0.9473,-0.244,-0.061,0.183,155.012,-0.939,123.289
518,0.0186,0.4419,-0.9487,-0.061,0.0,0.183,155.006,-0.945,123.278
547,0.0195,0.439,-0.9478,-0.061,0.0,0.183,155.006,-0.95,123.272
577,0.0186,0.4399,-0.9497,0.061,-0.183,0.061,155.012,-0.95,123.267
587,0.0215,0.4443,-0.9463,-0.122,0.0,0.122,155.012,-0.956,123.267
617,0.0181,0.4409,-0.9497,0.0,-0.061,0.061,155.006,-0.961,123.267
627,0.0156,0.4414,-0.9482,0.061,0.122,0.0,155.012,-0.961,123.267
667,0.0181,0.4463,-0.9492,-0.183,0.061,0.122,155.001,-0.967,123.267
687,0.0181,0.4463,-0.9492,-0.061,0.0,0.122,154.99,-0.967,123.261
697,0.0176,0.4453,-0.9478,-0.061,0.0,0.122,154.99,-0.967,123.261
716,0.0146,0.4448,-0.9463,0.061,0.0,0.061,154.984,-0.967,123.261
727,0.0151,0.4448,-0.9512,-0.305,-0.122,0.061,154.984,-0.961,123.261
737,0.0229,0.4438,-0.9419,-0.061,-0.061,0.488,154.979,-0.967,123.256
767,0.0161,0.4448,-0.9531,0.488,0.061,0.061,154.973,-0.967,123.25
777,0.0132,0.4453,-0.9531,0.061,0.122,0.061,154.979,-0.967,123.25
796,0.0132,0.4453,-0.9531,0.183,0.061,0.549,154.979,-0.972,123.245
807,0.0132,0.4453,-0.9531,-0.61,-0.061,0.122,154.973,-0.972,123.239
836,0.0186,0.4395,-0.9448,-0.244,0.183,-0.061,154.979,-0.978,123.245
846,0.0225,0.4375,-0.9414,-0.305,-0.061,0.061,154.979,-0.978,123.245
876,0.0186,0.4453,-0.9492,0.488,-0.061,-0.427,154.979,-0.978,123.25
886,0.0166,0.4429,-0.9517,0.549,0.183,-0.183,154.984,-0.978,123.256
916,0.022,0.4458,-0.9453,-0.122,-0.183,0.061,154.973,-0.978,123.25
946,0.0186,0.4399,-0.9497,0.0,0.061,0.061,154.979,-0.983,123.25
956,0.0195,0.4414,-0.9458,-0.427,0.0,0.122,154.973,-0.983,123.25
986,0.0195,0.4463,-0.9521,-0.061,0.0,-0.061,154.968,-0.989,123.25
996,0.0166,0.4458,-0.9478,-0.183,0.0,-0.061,154.968,-0.983,123.256
1015,0.0161,0.4409,-0.9458,-0.122,0.0,0.0,154.962,-0.983,123.25
1026,0.0166,0.4443,-0.9468,0.183,0.0,0.0,154.962,-0.983,123.25
1036,0.0166,0.4443,-0.9468,0.122,-0.122,-0.122,154.962,-0.983,123.256
1055,0.0186,0.4409,-0.9487,-0.061,-0.183,0.0,154.962,-0.978,123.256
1066,0.0195,0.4419,-0.9487,-0.061,-0.183,0.0,154.962,-0.978,123.25
1095,0.0195,0.4429,-0.9487,0.061,-0.244,0.0,154.962,-0.972,123.25
1106,0.0215,0.4419,-0.9487,0.122,-0.183,0.061,154.962,-0.972,123.245
1165,0.0205,0.4429,-0.9478,-0.122,0.061,0.183,154.957,-0.983,123.234
1175,0.0205,0.4399,-0.9478,-0.122,-0.061,0.183,154.957,-0.983,123.234
1215,0.0195,0.4463,-0.9463,-0.244,-0.183,0.183,154.951,-0.983,123.223
