elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.1743,0.7227,0.6807,0.610,0.122,0.183,46.945,10.371,-36.672
10,-0.1758,0.7222,0.6797,0.061,0.183,0.061,46.945,10.366,-36.672
20,-0.1772,0.7227,0.6743,-0.305,0.366,-0.122,46.945,10.366,-36.672
30,-0.1758,0.7207,0.6738,-0.366,0.732,-0.244,46.939,10.371,-36.672
40,-0.1743,0.7178,0.6699,-0.427,0.977,-0.061,46.939,10.377,-36.672
50,-0.1797,0.7192,0.6680,-0.427,0.916,0.122,46.934,10.382,-36.672
60,-0.1821,0.7207,0.6646,-0.366,0.671,0.305,46.939,10.388,-36.672
70,-0.1831,0.7227,0.6616,-0.244,0.366,0.488,46.939,10.388,-36.672
80,-0.1831,0.7231,0.6611,-0.244,-0.061,0.610,46.945,10.382,-36.672
90,-0.1841,0.7246,0.6606,-0.244,-0.610,0.732,46.950,10.377,-36.672
100,-0.1865,0.7236,0.6587,-0.183,-1.221,0.732,46.956,10.366,-36.672
110,-0.1860,0.7212,0.6626,-0.122,-1.648,0.732,46.956,10.355,-36.672
120,-0.1855,0.7261,0.6689,-0.122,-2.258,0.671,46.956,10.338,-36.672
130,-0.1865,0.7266,0.6753,-0.183,-2.686,0.671,46.956,10.316,-36.672
140,-0.1831,0.7261,0.6743,-0.122,-2.869,0.610,46.950,10.294,-36.672
150,-0.1807,0.7231,0.6816,-0.061,-2.808,0.549,46.945,10.272,-36.672
160,-0.1821,0.7261,0.6870,-0.183,-2.563,0.549,46.939,10.250,-36.672
170,-0.1812,0.7241,0.6890,-0.244,-2.197,0.488,46.928,10.234,-36.672
180,-0.1787,0.7236,0.6924,-0.183,-1.648,0.549,46.917,10.217,-36.672
190,-0.1768,0.7236,0.6880,-0.061,-1.038,0.610,46.912,10.201,-36.672
200,-0.1753,0.7256,0.6846,0.183,-0.427,0.732,46.912,10.195,-36.672
210,-0.1743,0.7251,0.6826,0.427,0.183,0.793,46.917,10.184,-36.672
220,-0.1748,0.7246,0.6753,0.671,0.732,0.854,46.923,10.184,-36.672
230,-0.1729,0.7241,0.6704,0.854,1.038,0.793,46.939,10.179,-36.672
240,-0.1719,0.7227,0.6670,0.732,1.099,0.732,46.950,10.179,-36.672
250,-0.1719,0.7227,0.6631,0.549,0.793,0.610,46.961,10.179,-36.672
260,-0.1733,0.7241,0.6621,0.244,0.305,0.549,46.972,10.173,-36.672
270,-0.1748,0.7241,0.6611,0.183,-0.183,0.366,46.983,10.173,-36.672
280,-0.1743,0.7236,0.6636,0.122,-0.671,0.305,46.989,10.162,-36.672
290,-0.1738,0.7241,0.6660,0.000,-1.038,0.305,46.989,10.151,-36.672
300,-0.1724,0.7236,0.6704,0.000,-1.221,0.305,46.989,10.140,-36.672
310,-0.1743,0.7246,0.6709,-0.061,-1.343,0.244,46.989,10.129,-36.672
320,-0.1753,0.7246,0.6753,-0.244,-1.343,0.244,46.989,10.118,-36.672
330,-0.1772,0.7246,0.6743,-0.427,-1.221,0.244,46.983,10.107,-36.672
340,-0.1831,0.7256,0.6714,-0.549,-0.793,0.244,46.978,10.102,-36.672
350,-0.1958,0.7251,0.6567,-0.427,0.488,0.061,46.983,10.118,-36.672
359,-0.2012,0.7163,0.6328,0.244,2.991,-0.183,47.005,10.157,-36.672
369,-0.1997,0.7002,0.6143,0.122,6.226,-0.122,47.032,10.217,-36.672
379,-0.1826,0.6890,0.6050,-2.686,8.545,0.061,47.032,10.289,-36.672
389,-0.1543,0.7012,0.6230,-7.812,8.301,-0.122,46.978,10.333,-36.672
399,-0.1411,0.7295,0.6577,-13.550,4.639,-0.549,46.862,10.349,-36.672
410,-0.1689,0.7725,0.6821,-15.930,-1.038,-0.916,46.719,10.338,-36.672
420,-0.1851,0.8091,0.6875,-11.169,-5.310,-1.770,46.626,10.311,-36.722
430,-0.1899,0.8159,0.6860,0.488,-7.141,-1.587,46.653,10.272,-36.788
440,-0.1758,0.7817,0.6826,14.526,-8.057,0.183,46.807,10.206,-36.843
450,-0.1523,0.7354,0.6855,24.353,-10.010,2.686,47.043,10.107,-36.903
460,-0.1465,0.7187,0.6875,26.367,-13.062,5.005,47.285,9.965,-36.964
470,-0.1533,0.7021,0.6855,22.400,-14.893,6.409,47.477,9.805,-37.029
480,-0.1709,0.6890,0.6821,14.893,-13.245,6.409,47.598,9.673,-37.084
490,-0.1904,0.6782,0.6812,3.418,-7.690,5.127,47.598,9.597,-37.106
500,-0.1929,0.6812,0.6855,-9.521,-0.671,3.296,47.477,9.586,-37.090
510,-0.1904,0.6948,0.6846,-20.386,5.676,2.014,47.269,9.624,-37.035
520,-0.1812,0.7061,0.6860,-26.245,10.498,1.648,47.005,9.690,-36.947
530,-0.1660,0.7124,0.6904,-27.100,13.123,1.648,46.747,9.767,-36.837
540,-0.1587,0.7168,0.6958,-24.353,13.245,1.648,46.516,9.838,-36.727
550,-0.1582,0.7148,0.6968,-19.165,11.597,1.282,46.335,9.899,-36.634
560,-0.1655,0.7134,0.6973,-13.855,9.155,0.977,46.203,9.948,-36.557
570,-0.1704,0.7051,0.6982,-9.705,6.592,0.916,46.104,9.987,-36.502
580,-0.1885,0.7100,0.6943,-7.812,4.639,0.549,46.027,10.020,-36.464
590,-0.2153,0.7031,0.6733,-6.104,4.944,-0.427,45.978,10.085,-36.431
600,-0.2187,0.6919,0.6592,-5.005,7.568,-1.221,45.939,10.173,-36.387
610,-0.2109,0.6880,0.6538,-5.310,10.315,-1.282,45.906,10.278,-36.321
620,-0.1948,0.6953,0.6567,-6.836,11.169,-0.916,45.857,10.371,-36.244
630,-0.1836,0.7041,0.6660,-8.484,9.399,-0.732,45.791,10.443,-36.183
640,-0.1782,0.7148,0.6807,-9.338,5.981,-1.221,45.709,10.492,-36.145
650,-0.1763,0.7192,0.6919,-8.789,2.136,-2.563,45.626,10.519,-36.151
660,-0.1782,0.7183,0.6982,-7.263,-0.977,-4.456,45.549,10.541,-36.189
670,-0.1812,0.7114,0.6968,-5.493,-2.625,-6.042,45.483,10.563,-36.249
680,-0.1836,0.7056,0.6880,-3.662,-2.441,-6.470,45.439,10.591,-36.315
690,-0.1694,0.6978,0.6899,-2.075,-1.160,-5.127,45.412,10.613,-36.359
700,-0.1670,0.6938,0.6899,-1.038,-0.854,-1.892,45.396,10.613,-36.376
710,-0.1704,0.6958,0.6938,-0.061,-1.038,1.648,45.390,10.585,-36.376
720,-0.1636,0.7051,0.7080,0.854,-1.526,4.089,45.396,10.530,-36.354
730,-0.1704,0.7187,0.7187,2.197,-2.808,5.066,45.417,10.464,-36.337
740,-0.1885,0.7183,0.7119,3.845,-3.235,4.822,45.456,10.410,-36.326
750,-0.1948,0.7144,0.7041,4.333,-1.831,4.272,45.500,10.371,-36.310
760,-0.1895,0.7085,0.7031,3.540,0.610,3.662,45.538,10.355,-36.282
770,-0.1812,0.7056,0.7017,1.038,2.625,3.357,45.555,10.349,-36.238
780,-0.1719,0.7095,0.7056,-2.197,3.113,2.991,45.533,10.344,-36.194
790,-0.1836,0.7153,0.7036,-4.211,2.502,2.197,45.500,10.344,-36.161
800,-0.1870,0.7222,0.6987,-4.639,2.563,0.793,45.461,10.360,-36.134
810,-0.1860,0.7187,0.6929,-3.601,3.235,-0.305,45.434,10.388,-36.118
820,-0.1855,0.7070,0.6851,-2.563,4.211,-0.671,45.417,10.426,-36.090
830,-0.1709,0.7056,0.6914,-2.869,4.761,-0.610,45.401,10.453,-36.057
840,-0.1675,0.7090,0.6929,-3.235,3.723,-0.610,45.374,10.475,-36.035
850,-0.1763,0.7109,0.6870,-3.540,2.258,-0.610,45.346,10.492,-36.024
863,-0.1836,0.7129,0.6812,-3.357,1.465,-0.854,45.324,10.508,-36.019
870,-0.1792,0.7095,0.6821,-3.113,1.465,-1.343,45.302,10.525,-36.019
880,-0.1807,0.7070,0.6807,-3.174,1.221,-1.526,45.275,10.547,-36.019
890,-0.1787,0.7046,0.6851,-3.906,0.427,-1.587,45.242,10.558,-36.030
900,-0.1689,0.7095,0.7017,-4.883,-0.977,-1.648,45.192,10.552,-36.046
910,-0.1709,0.7197,0.7148,-4.883,-3.235,-1.953,45.137,10.536,-36.085
920,-0.1890,0.7251,0.7114,-3.052,-4.822,-2.380,45.099,10.519,-36.140
930,-0.1982,0.7163,0.7056,-0.122,-4.272,-2.869,45.093,10.514,-36.189
940,-0.1968,0.7012,0.6987,2.502,-2.563,-2.869,45.110,10.525,-36.227
949,-0.1934,0.6895,0.6875,3.357,-0.793,-2.319,45.137,10.541,-36.249
959,-0.1748,0.6870,0.6929,1.709,0.000,-1.831,45.148,10.552,-36.266
970,-0.1714,0.6958,0.7031,-0.488,-1.343,-1.465,45.137,10.541,-36.282
980,-0.1787,0.7012,0.7070,-1.587,-2.930,-1.587,45.110,10.530,-36.315
990,-0.1919,0.7041,0.7036,-1.099,-3.357,-1.892,45.093,10.525,-36.354
1000,-0.1978,0.6953,0.6938,0.671,-1.831,-2.197,45.093,10.536,-36.381
1010,-0.1890,0.6836,0.6860,1.892,0.244,-2.014,45.110,10.558,-36.398
1020,-0.1870,0.6782,0.6807,1.892,1.160,-1.465,45.126,10.580,-36.398
1030,-0.1685,0.6826,0.6997,0.610,0.916,-0.977,45.121,10.585,-36.398
1040,-0.1665,0.7051,0.7192,-0.732,-1.526,-0.854,45.104,10.569,-36.414
1050,-0.1880,0.7158,0.7227,0.427,-4.150,-1.221,45.099,10.547,-36.453
1060,-0.2080,0.7080,0.7065,3.540,-4.028,-1.953,45.126,10.547,-36.497
1070,-0.2153,0.6919,0.6880,6.042,-1.099,-2.563,45.181,10.574,-36.524
1079,-0.2070,0.6758,0.6714,6.165,2.625,-2.563,45.242,10.629,-36.524
1090,-0.1938,0.6714,0.6636,3.723,4.700,-2.319,45.280,10.684,-36.508
1100,-0.1802,0.6802,0.6694,0.061,4.089,-1.648,45.291,10.728,-36.486
1110,-0.1714,0.6973,0.6890,-2.747,0.977,-0.977,45.264,10.734,-36.486
1120,-0.1895,0.7080,0.6865,-2.625,-2.991,-0.671,45.236,10.717,-36.513
1129,-0.2007,0.7012,0.6768,-0.366,-4.517,-0.916,45.236,10.701,-36.552
