elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.0054,0.9731,0.2910,-0.671,0.244,0.122,73.504,-0.049,-41.006
10,0.0078,0.9751,0.2910,-0.732,0.671,-0.122,73.499,-0.049,-41.001
20,0.0068,0.9727,0.2915,-0.366,1.099,-0.305,73.493,-0.044,-40.990
30,0.0049,0.9673,0.2871,0.183,1.526,-0.427,73.493,-0.038,-40.974
40,0.0039,0.9619,0.2812,0.427,1.953,-0.488,73.499,-0.033,-40.957
50,0.0054,0.9614,0.2788,0.305,2.075,-0.366,73.504,-0.027,-40.941
60,0.0044,0.9590,0.2793,0.000,1.953,-0.061,73.510,-0.022,-40.919
70,0.0020,0.9590,0.2778,0.000,1.465,0.061,73.510,-0.016,-40.908
80,0.0024,0.9600,0.2793,-0.061,0.916,0.244,73.515,-0.022,-40.897
90,0.0059,0.9648,0.2793,-0.183,0.183,0.610,73.515,-0.027,-40.891
100,0.0024,0.9663,0.2793,0.183,-0.549,0.916,73.521,-0.038,-40.897
110,-0.0024,0.9648,0.2817,0.610,-1.038,1.038,73.526,-0.049,-40.902
120,-0.0024,0.9663,0.2822,0.854,-1.160,1.038,73.537,-0.060,-40.913
130,-0.0020,0.9673,0.2842,1.099,-0.854,0.916,73.548,-0.071,-40.919
140,-0.0020,0.9663,0.2847,1.038,-0.549,0.916,73.559,-0.077,-40.919
150,-0.0015,0.9683,0.2852,0.793,-0.122,0.916,73.570,-0.088,-40.919
160,0.0000,0.9712,0.2861,0.366,0.183,0.854,73.570,-0.093,-40.913
170,0.0005,0.9707,0.2837,0.122,0.488,0.793,73.575,-0.099,-40.908
180,0.0020,0.9688,0.2837,0.061,0.732,0.732,73.575,-0.104,-40.897
190,0.0034,0.9678,0.2812,0.122,0.977,0.732,73.581,-0.110,-40.886
200,0.0049,0.9688,0.2832,-0.061,0.916,0.732,73.581,-0.115,-40.875
210,0.0059,0.9697,0.2871,-0.305,0.610,0.732,73.575,-0.121,-40.869
220,0.0063,0.9712,0.2866,-0.366,0.000,0.793,73.575,-0.132,-40.864
230,-0.0010,0.9697,0.2866,0.183,-0.366,0.732,73.575,-0.137,-40.869
240,-0.0068,0.9595,0.2822,0.977,0.122,0.854,73.586,-0.143,-40.864
250,-0.0103,0.9409,0.2690,1.648,1.587,1.038,73.603,-0.137,-40.847
260,-0.0186,0.9263,0.2476,1.160,4.028,1.160,73.630,-0.126,-40.803
270,-0.0142,0.9189,0.2437,-1.343,6.653,1.465,73.630,-0.110,-40.737
280,0.0000,0.9189,0.2432,-5.615,8.179,1.770,73.592,-0.104,-40.649
290,0.0112,0.9355,0.2500,-10.071,7.996,1.770,73.510,-0.104,-40.573
300,-0.0010,0.9502,0.2461,-11.719,7.019,1.526,73.411,-0.099,-40.501
310,0.0005,0.9609,0.2646,-10.620,6.470,1.343,73.317,-0.093,-40.435
320,0.0181,0.9868,0.2939,-8.484,4.761,1.648,73.235,-0.104,-40.380
331,0.0356,1.0308,0.3213,-3.845,1.038,2.502,73.191,-0.143,-40.364
340,0.0439,1.0645,0.3506,2.869,-4.150,4.333,73.202,-0.214,-40.391
