elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.0693,0.7300,0.6616,0.000,2.319,-0.366,47.576,3.576,-36.628
10,-0.0679,0.7300,0.6611,-0.977,2.625,0.122,47.565,3.598,-36.612
20,-0.0674,0.7334,0.6602,-2.075,2.808,0.549,47.554,3.615,-36.584
30,-0.0684,0.7314,0.6592,-3.174,2.808,0.671,47.527,3.636,-36.557
40,-0.0708,0.7310,0.6538,-4.333,2.869,0.610,47.494,3.653,-36.535
50,-0.0781,0.7354,0.6396,-4.333,3.784,0.244,47.466,3.686,-36.502
60,-0.0732,0.7334,0.6401,-2.258,5.554,-0.183,47.461,3.730,-36.464
70,-0.0444,0.7432,0.6689,0.549,5.493,0.122,47.472,3.757,-36.425
80,-0.0312,0.7759,0.7021,4.211,1.099,0.671,47.521,3.735,-36.409
90,-0.0283,0.8057,0.7329,10.498,-6.348,1.099,47.626,3.664,-36.453
100,-0.0386,0.8262,0.7612,19.104,-14.038,1.465,47.807,3.543,-36.546
110,-0.0679,0.8203,0.7642,28.870,-19.104,0.977,48.076,3.406,-36.678
120,-0.0874,0.7842,0.7456,35.950,-19.226,-0.366,48.406,3.296,-36.826
130,-0.1172,0.7300,0.7021,35.583,-13.916,-1.831,48.730,3.252,-36.942
140,-0.1279,0.6895,0.6440,26.001,-2.502,-3.174,48.966,3.301,-36.980
150,-0.1128,0.6685,0.6074,8.972,11.414,-4.272,49.043,3.444,-36.925
160,-0.0806,0.6851,0.5850,-11.658,23.437,-3.845,48.944,3.642,-36.771
170,-0.0342,0.7217,0.5957,-29.907,30.029,-2.258,48.675,3.840,-36.557
180,0.0034,0.7783,0.6406,-39.978,29.297,-0.488,48.312,3.994,-36.343
190,0.0156,0.8315,0.6855,-38.391,22.156,0.427,47.966,4.092,-36.172
200,-0.0063,0.8599,0.7002,-24.780,11.902,-0.610,47.758,4.136,-36.090
210,-0.0581,0.8472,0.6855,-2.808,3.601,-3.662,47.763,4.175,-36.085
220,-0.0859,0.7998,0.6631,19.043,-0.732,-7.324,47.972,4.230,-36.140
230,-0.1050,0.7324,0.6270,34.241,-2.625,-9.460,48.318,4.301,-36.222
240,-0.1221,0.6787,0.5933,38.086,-2.747,-9.216,48.697,4.384,-36.304
250,-0.1196,0.6533,0.5718,31.128,-1.343,-7.141,48.999,4.466,-36.365
260,-0.1084,0.6606,0.5708,17.639,-0.061,-4.089,49.175,4.521,-36.392
270,-0.0898,0.6777,0.5879,3.174,-0.122,-1.099,49.202,4.543,-36.398
280,-0.0747,0.7036,0.6196,-8.850,-2.319,1.160,49.109,4.515,-36.409
290,-0.0645,0.7368,0.6543,-15.503,-6.042,2.075,48.944,4.455,-36.442
300,-0.0581,0.7637,0.6865,-15.625,-9.644,1.404,48.779,4.367,-36.508
310,-0.0703,0.7739,0.7031,-9.705,-11.658,-0.122,48.664,4.290,-36.595
320,-0.0713,0.7568,0.7124,-0.854,-11.169,-1.160,48.631,4.219,-36.683
330,-0.0942,0.7432,0.7124,7.385,-9.399,-1.587,48.675,4.180,-36.766
340,-0.1182,0.7202,0.6943,14.221,-6.409,-1.770,48.785,4.180,-36.826
350,-0.1069,0.7192,0.6841,16.663,-3.479,-0.793,48.922,4.180,-36.859
360,-0.1079,0.7295,0.6646,16.113,-2.014,1.648,49.070,4.175,-36.865
370,-0.1089,0.7358,0.6489,13.550,-0.977,4.578,49.202,4.158,-36.843
380,-0.0937,0.7393,0.6465,8.545,-0.305,6.592,49.285,4.120,-36.799
390,-0.0879,0.7441,0.6431,2.258,-0.366,6.897,49.307,4.076,-36.755
400,-0.0791,0.7490,0.6411,-3.723,-0.610,5.676,49.274,4.032,-36.727
410,-0.0684,0.7563,0.6499,-7.996,-0.427,4.150,49.197,3.999,-36.700
420,-0.0674,0.7622,0.6479,-8.850,0.549,3.235,49.114,3.977,-36.678
430,-0.0566,0.7607,0.6479,-6.470,2.258,2.991,49.059,3.961,-36.639
440,-0.0386,0.7622,0.6616,-2.747,2.930,3.540,49.037,3.933,-36.595
450,-0.0298,0.7676,0.6665,1.099,1.221,4.944,49.048,3.884,-36.552
460,-0.0469,0.7754,0.6616,4.272,-1.160,6.165,49.098,3.818,-36.519
470,-0.0640,0.7734,0.6509,6.287,-1.892,6.104,49.169,3.757,-36.497
479,-0.0601,0.7710,0.6489,5.859,-0.854,5.127,49.235,3.708,-36.469
490,-0.0601,0.7705,0.6406,2.869,0.183,4.517,49.279,3.675,-36.436
499,-0.0601,0.7744,0.6367,-1.465,0.854,4.089,49.279,3.647,-36.403
510,-0.0474,0.7866,0.6523,-6.104,0.732,3.723,49.230,3.615,-36.376
520,-0.0483,0.8052,0.6650,-8.240,-0.549,2.930,49.164,3.582,-36.359
530,-0.0518,0.8052,0.6782,-6.531,-1.709,1.587,49.103,3.549,-36.359
539,-0.0439,0.8081,0.6919,-2.686,-2.625,0.000,49.081,3.521,-36.381
550,-0.0518,0.8066,0.6934,3.235,-3.540,-1.099,49.114,3.499,-36.414
560,-0.0435,0.7993,0.6973,8.545,-4.028,-1.282,49.191,3.472,-36.453
569,-0.0571,0.7920,0.6895,11.536,-4.089,-0.671,49.301,3.444,-36.491
580,-0.0732,0.7769,0.6763,11.353,-2.441,-0.793,49.411,3.439,-36.513
589,-0.0747,0.7725,0.6699,7.568,0.732,-2.136,49.482,3.466,-36.519
599,-0.0923,0.7603,0.6465,2.991,4.150,-4.028,49.510,3.543,-36.513
609,-0.0986,0.7354,0.6357,-0.732,8.057,-6.042,49.504,3.664,-36.491
619,-0.0786,0.7305,0.6431,-3.601,10.376,-7.324,49.460,3.796,-36.464
629,-0.0508,0.7451,0.6592,-2.258,9.399,-7.812,49.427,3.906,-36.442
640,0.0034,0.7739,0.7012,3.845,4.272,-7.019,49.449,3.944,-36.453
650,0.0112,0.8052,0.7378,14.893,-5.249,-3.906,49.576,3.895,-36.519
660,-0.0293,0.8047,0.7393,29.602,-13.977,-0.488,49.839,3.785,-36.628
670,-0.1035,0.7759,0.7056,41.260,-16.418,1.648,50.219,3.686,-36.744
679,-0.1567,0.7412,0.6377,45.288,-9.521,1.343,50.652,3.669,-36.810
689,-0.1636,0.6973,0.5669,38.879,3.662,-0.122,51.042,3.763,-36.782
699,-0.1387,0.6753,0.5156,22.461,17.334,-0.061,51.290,3.922,-36.645
709,-0.0923,0.7021,0.4956,0.244,26.489,1.709,51.339,4.098,-36.431
719,-0.0459,0.7446,0.5146,-18.921,28.076,3.845,51.213,4.230,-36.183
729,-0.0215,0.7837,0.5386,-29.175,21.851,5.554,50.982,4.290,-35.980
739,-0.0186,0.8301,0.5737,-28.381,10.681,5.737,50.751,4.285,-35.859
749,-0.0293,0.8301,0.5972,-18.982,-0.977,4.028,50.598,4.219,-35.843
759,-0.0586,0.7988,0.6069,-6.897,-9.766,1.892,50.548,4.136,-35.903
769,-0.0811,0.7534,0.6045,1.953,-13.000,0.488,50.570,4.054,-36.002
779,-0.0913,0.7285,0.6011,3.113,-11.353,0.671,50.592,3.994,-36.085
789,-0.0898,0.7236,0.6021,-2.686,-6.714,2.014,50.559,3.950,-36.129
799,-0.0640,0.7388,0.6289,-12.329,-1.587,3.723,50.427,3.911,-36.118
809,-0.0337,0.7842,0.6719,-21.851,0.732,5.493,50.202,3.851,-36.074
819,-0.0137,0.8325,0.7153,-25.818,-0.916,6.165,49.944,3.768,-36.041
829,-0.0186,0.8662,0.7544,-21.790,-5.920,5.371,49.713,3.664,-36.052
839,-0.0508,0.8657,0.7612,-10.803,-11.230,2.686,49.592,3.560,-36.123
849,-0.0923,0.8291,0.7446,2.136,-12.817,-1.221,49.592,3.499,-36.227
859,-0.1118,0.7764,0.7119,11.169,-9.155,-4.211,49.675,3.494,-36.326
869,-0.1118,0.7285,0.6758,13.000,-2.014,-4.761,49.779,3.549,-36.370
879,-0.0933,0.7139,0.6538,7.324,5.432,-3.418,49.828,3.625,-36.348
889,-0.0610,0.7363,0.6538,-2.075,10.132,-1.343,49.796,3.702,-36.282
899,-0.0381,0.7744,0.6738,-9.399,10.437,0.122,49.702,3.752,-36.200
909,-0.0342,0.8184,0.6958,-10.193,7.202,-0.061,49.603,3.779,-36.145
919,-0.0601,0.8281,0.6875,-2.686,3.113,-1.648,49.587,3.807,-36.134
929,-0.0923,0.7983,0.6558,9.094,1.709,-4.028,49.686,3.862,-36.145
940,-0.1138,0.7402,0.6094,18.250,3.540,-5.737,49.872,3.955,-36.156
949,-0.1323,0.6797,0.5571,20.813,7.080,-5.920,50.087,4.092,-36.140
959,-0.0894,0.6597,0.5435,14.404,10.925,-4.089,50.240,4.208,-36.085
969,-0.0620,0.6885,0.5547,3.540,10.864,-0.244,50.290,4.279,-36.002
979,-0.0464,0.7373,0.5723,-4.395,6.836,3.418,50.268,4.279,-35.925
989,-0.0400,0.7783,0.6050,-7.019,0.671,5.615,50.224,4.224,-35.887
999,-0.0615,0.7974,0.6167,-3.662,-5.371,5.737,50.208,4.136,-35.887
1009,-0.0679,0.7920,0.6265,1.770,-8.728,4.150,50.235,4.048,-35.931
1019,-0.0718,0.7812,0.6328,5.737,-9.583,2.136,50.295,3.972,-35.991
1029,-0.0586,0.7739,0.6431,6.470,-8.606,0.793,50.356,3.906,-36.052
1039,-0.0508,0.7852,0.6548,4.578,-7.385,0.793,50.394,3.840,-36.101
1049,-0.0542,0.8008,0.6685,3.601,-6.836,1.465,50.427,3.779,-36.145
1059,-0.0513,0.8145,0.6846,2.869,-5.676,2.319,50.449,3.713,-36.178
1069,-0.0522,0.8271,0.6909,3.357,-4.822,2.441,50.477,3.658,-36.200
1079,-0.0781,0.8105,0.6753,4.639,-4.333,1.404,50.515,3.625,-36.222
1089,-0.0991,0.7866,0.6523,4.333,-2.380,-0.549,50.559,3.631,-36.244
1099,-0.0991,0.7642,0.6289,1.892,1.343,-2.441,50.576,3.680,-36.249
1109,-0.0908,0.7461,0.6060,-2.014,5.127,-3.235,50.559,3.757,-36.233
1119,-0.0698,0.7373,0.6016,-6.775,7.568,-2.869,50.499,3.829,-36.189
1129,-0.0361,0.7637,0.6250,-10.864,6.836,-1.526,50.394,3.867,-36.145
1139,-0.0410,0.7871,0.6401,-9.705,2.502,-0.366,50.306,3.867,-36.129
1149,-0.0547,0.7832,0.6470,-3.784,-1.648,0.488,50.268,3.845,-36.140
1159,-0.0674,0.7725,0.6509,2.380,-3.601,1.160,50.284,3.818,-36.161
1169,-0.0937,0.7515,0.6299,6.409,-2.625,0.793,50.345,3.807,-36.172
1179,-0.0962,0.7236,0.6108,5.493,1.160,0.000,50.394,3.834,-36.167
1189,-0.0737,0.7222,0.6143,-0.549,5.188,0.122,50.383,3.873,-36.123
1199,-0.0513,0.7490,0.6309,-7.568,6.409,1.099,50.312,3.895,-36.068
1209,-0.0391,0.7886,0.6558,-10.986,4.089,1.953,50.202,3.889,-36.024
1219,-0.0518,0.8018,0.6704,-7.996,-0.061,2.563,50.125,3.862,-36.008
1229,-0.0742,0.8027,0.6689,-1.160,-3.174,2.686,50.114,3.823,-36.013
1239,-0.0957,0.7832,0.6519,5.859,-3.662,2.075,50.169,3.796,-36.030
1249,-0.0977,0.7578,0.6299,9.033,-2.014,1.343,50.262,3.796,-36.035
1259,-0.0898,0.7437,0.6167,7.080,0.061,1.160,50.334,3.801,-36.030
1269,-0.0859,0.7383,0.6030,2.502,1.770,1.221,50.361,3.818,-36.008
1279,-0.0669,0.7563,0.6089,-2.747,2.686,1.160,50.345,3.823,-35.980
1289,-0.0532,0.7749,0.6147,-5.249,1.831,1.648,50.306,3.818,-35.953
1299,-0.0566,0.7793,0.6172,-4.333,-0.671,2.686,50.279,3.785,-35.942
1309,-0.0640,0.7773,0.6187,-1.770,-3.357,3.418,50.273,3.741,-35.947
1319,-0.0693,0.7715,0.6108,0.366,-5.188,3.601,50.290,3.680,-35.964
1329,-0.0664,0.7739,0.6084,0.610,-5.554,3.418,50.306,3.620,-35.986
1339,-0.0518,0.7744,0.6167,-0.610,-5.188,3.174,50.312,3.560,-36.002
1349,-0.0469,0.7788,0.6260,-2.319,-4.761,2.930,50.295,3.499,-36.024
1359,-0.0186,0.7959,0.6631,-4.395,-4.822,2.686,50.251,3.422,-36.041
1369,-0.0205,0.8193,0.6938,-4.944,-6.714,2.258,50.197,3.340,-36.079
1379,-0.0371,0.8237,0.7065,-2.197,-8.545,1.404,50.164,3.257,-36.134
1390,-0.0488,0.8179,0.7212,2.075,-8.667,0.305,50.164,3.197,-36.200
1399,-0.0610,0.8076,0.7139,6.714,-7.141,-0.977,50.208,3.159,-36.260
1409,-0.0718,0.7827,0.6929,9.583,-3.967,-1.770,50.284,3.153,-36.304
1419,-0.0776,0.7593,0.6650,8.972,0.366,-1.953,50.361,3.186,-36.315
1429,-0.0669,0.7559,0.6470,4.639,4.517,-1.770,50.394,3.230,-36.288
1440,-0.0674,0.7642,0.6279,-0.549,6.897,-1.587,50.394,3.296,-36.249
1449,-0.0610,0.7676,0.6211,-4.395,7.690,-1.465,50.361,3.356,-36.200
1459,-0.0527,0.7710,0.6260,-5.859,6.287,-1.526,50.312,3.406,-36.156
1469,-0.0566,0.7705,0.6274,-3.906,3.235,-2.380,50.279,3.444,-36.151
1479,-0.0654,0.7637,0.6191,0.427,0.366,-3.113,50.290,3.472,-36.167
1489,-0.0708,0.7529,0.6113,5.066,-1.038,-2.380,50.345,3.488,-36.189
1499,-0.0684,0.7422,0.6060,7.446,-0.977,-0.488,50.422,3.494,-36.200
1509,-0.0542,0.7437,0.6147,5.981,-0.793,1.343,50.482,3.477,-36.200
1519,-0.0488,0.7603,0.6333,1.587,-1.770,2.319,50.493,3.439,-36.194
1529,-0.0649,0.7778,0.6377,-2.014,-2.808,1.709,50.477,3.411,-36.205
1539,-0.0776,0.7759,0.6353,-2.869,-1.892,0.427,50.449,3.406,-36.222
1549,-0.0728,0.7642,0.6357,-2.808,0.549,-0.122,50.416,3.417,-36.216
1559,-0.0693,0.7549,0.6279,-3.296,2.258,0.549,50.383,3.433,-36.194
1569,-0.0635,0.7495,0.6196,-4.944,2.502,1.587,50.339,3.444,-36.167
1579,-0.0542,0.7603,0.6226,-7.141,1.648,2.258,50.273,3.433,-36.140
1589,-0.0493,0.7773,0.6348,-7.812,0.183,2.136,50.202,3.411,-36.123
1599,-0.0410,0.7891,0.6582,-6.226,-1.587,1.892,50.136,3.373,-36.123
1609,-0.0488,0.7905,0.6729,-3.418,-3.601,1.587,50.098,3.334,-36.140
1619,-0.0703,0.7832,0.6738,-0.244,-4.578,1.160,50.087,3.301,-36.167
1629,-0.0771,0.7651,0.6704,1.587,-3.113,0.427,50.087,3.290,-36.189
1639,-0.0742,0.7622,0.6704,1.282,-0.610,0.366,50.087,3.290,-36.194
1649,-0.0630,0.7715,0.6660,-0.183,1.709,0.671,50.076,3.301,-36.172
1659,-0.0469,0.7881,0.6680,-1.526,2.930,1.465,50.059,3.301,-36.145
1669,-0.0337,0.8062,0.6733,-0.854,2.380,1.892,50.054,3.285,-36.112
1679,-0.0449,0.8115,0.6631,2.380,0.671,1.465,50.087,3.268,-36.096
1689,-0.0635,0.7998,0.6450,6.470,-0.122,0.244,50.158,3.268,-36.096
1699,-0.0757,0.7778,0.6196,8.911,0.977,-1.038,50.262,3.296,-36.096
1709,-0.0786,0.7471,0.5986,8.118,3.052,-1.709,50.350,3.340,-36.085
1719,-0.0684,0.7344,0.5933,3.357,4.700,-1.465,50.394,3.389,-36.057
1729,-0.0371,0.7593,0.6128,-3.296,4.272,-0.366,50.367,3.406,-36.024
1739,-0.0220,0.7974,0.6465,-6.775,0.916,0.427,50.306,3.389,-36.019
1749,-0.0327,0.8198,0.6670,-4.333,-3.296,0.427,50.268,3.351,-36.041
