elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.7515,0.3809,-0.5596,0.916,-0.122,0.549,146.030,-48.131,5.570
10,0.7495,0.3809,-0.5586,0.732,-0.183,0.549,146.036,-48.131,5.559
20,0.7500,0.3809,-0.5547,0.366,-0.061,0.549,146.041,-48.131,5.554
30,0.7495,0.3799,-0.5566,-0.061,0.061,0.427,146.041,-48.137,5.548
40,0.7510,0.3818,-0.5581,-0.122,0.122,0.244,146.036,-48.137,5.548
50,0.7515,0.3828,-0.5576,-0.122,0.244,0.061,146.030,-48.137,5.548
60,0.7480,0.3813,-0.5581,0.000,0.183,-0.061,146.025,-48.137,5.548
70,0.7461,0.3789,-0.5596,0.122,0.000,-0.183,146.025,-48.131,5.554
80,0.7471,0.3789,-0.5571,0.061,0.000,-0.366,146.019,-48.131,5.554
90,0.7495,0.3799,-0.5571,0.000,0.061,-0.244,146.014,-48.126,5.559
100,0.7495,0.3809,-0.5576,0.061,0.122,-0.061,146.008,-48.126,5.559
110,0.7515,0.3818,-0.5601,0.244,0.427,0.122,146.008,-48.131,5.565
120,0.7495,0.3745,-0.5596,0.854,0.488,0.183,146.014,-48.131,5.565
130,0.7417,0.3477,-0.5664,2.380,0.732,-0.427,146.052,-48.137,5.576
140,0.7407,0.3164,-0.5679,4.211,1.221,-1.404,146.124,-48.148,5.603
150,0.7222,0.2969,-0.5747,6.592,2.319,-1.709,146.223,-48.153,5.647
161,0.7065,0.2539,-0.5737,8.057,3.967,-1.160,146.371,-48.186,5.691
170,0.7388,0.2627,-0.5835,4.456,6.592,0.793,146.475,-48.252,5.735
180,0.7500,0.2822,-0.5854,-5.676,8.301,6.104,146.503,-48.362,5.729
190,0.7529,0.3013,-0.5898,-19.287,9.521,12.695,146.431,-48.516,5.647
200,0.8018,0.4087,-0.5864,-40.161,13.611,18.433,146.113,-48.724,5.532
210,0.8535,0.5654,-0.5786,-55.969,18.494,21.545,145.536,-48.972,5.416
220,0.9189,0.7104,-0.5752,-62.195,22.766,17.700,144.778,-49.219,5.389
230,0.9380,0.7891,-0.5605,-50.171,21.606,8.179,144.020,-49.389,5.477
240,0.8765,0.6802,-0.5459,-22.217,12.573,-6.409,143.503,-49.411,5.674
250,0.7734,0.4629,-0.5566,7.141,0.122,-21.667,143.339,-49.263,5.938
260,0.6689,0.2725,-0.5659,17.090,-11.353,-34.851,143.372,-48.939,6.268
270,0.6226,0.1602,-0.5762,8.789,-17.700,-41.077,143.416,-48.527,6.608
280,0.6558,0.1494,-0.5991,-11.536,-18.860,-37.109,143.322,-48.142,6.888
290,0.7065,0.2402,-0.5937,-33.264,-16.663,-24.536,143.031,-47.862,7.031
300,0.7578,0.3540,-0.5757,-43.396,-13.794,-8.423,142.668,-47.708,7.009
310,0.7617,0.4316,-0.5498,-40.527,-12.939,5.066,142.388,-47.631,6.833
320,0.7500,0.4702,-0.5312,-30.518,-12.756,11.963,142.234,-47.593,6.575
330,0.7319,0.4697,-0.5234,-18.127,-12.573,11.780,142.202,-47.554,6.323
340,0.7163,0.4307,-0.5322,-7.874,-12.695,6.897,142.251,-47.483,6.130
350,0.7271,0.4028,-0.5400,-5.188,-13.184,2.136,142.317,-47.390,5.982
360,0.7461,0.3926,-0.5415,-8.057,-15.320,0.366,142.361,-47.280,5.839
370,0.7764,0.4204,-0.5376,-12.512,-17.151,1.160,142.355,-47.164,5.674
380,0.7939,0.4546,-0.5239,-16.174,-18.799,3.601,142.311,-47.060,5.460
390,0.7861,0.4761,-0.5171,-17.578,-19.348,5.127,142.256,-46.950,5.229
400,0.7388,0.4546,-0.5142,-14.954,-18.921,3.845,142.229,-46.824,5.015
410,0.7041,0.4282,-0.5151,-11.780,-16.785,0.122,142.202,-46.692,4.861
420,0.7036,0.4189,-0.5195,-10.010,-13.367,-2.991,142.152,-46.566,4.779
430,0.7266,0.4243,-0.5288,-8.179,-11.047,-3.113,142.108,-46.467,4.713
440,0.7603,0.4531,-0.5361,-6.104,-10.254,-1.160,142.081,-46.384,4.636
450,0.7666,0.4712,-0.5415,-2.441,-10.742,1.526,142.108,-46.318,4.526
460,0.7295,0.4438,-0.5435,1.038,-11.597,2.747,142.202,-46.241,4.389
470,0.6777,0.3921,-0.5396,1.282,-11.353,0.366,142.306,-46.148,4.285
480,0.6616,0.3550,-0.5508,-2.808,-8.972,-3.784,142.350,-46.044,4.246
490,0.6890,0.3623,-0.5542,-9.460,-5.920,-5.493,142.295,-45.967,4.257
500,0.7339,0.4033,-0.5547,-14.221,-3.662,-3.540,142.163,-45.928,4.268
510,0.7847,0.4766,-0.5503,-14.954,-2.441,0.671,142.009,-45.923,4.241
520,0.7856,0.5039,-0.5444,-10.315,-3.418,4.333,141.916,-45.928,4.158
530,0.7397,0.4771,-0.5352,-3.479,-5.066,4.456,141.910,-45.917,4.065
540,0.6914,0.4277,-0.5342,1.099,-5.249,0.061,141.949,-45.873,4.016
550,0.6606,0.3804,-0.5410,1.282,-4.089,-5.310,141.976,-45.797,4.043
560,0.6929,0.3872,-0.5483,-3.052,-2.136,-7.935,141.921,-45.736,4.109
570,0.7544,0.4478,-0.5518,-8.972,-0.305,-5.554,141.779,-45.709,4.169
580,0.7744,0.4858,-0.5503,-10.742,-0.183,-0.305,141.641,-45.714,4.175
590,0.7637,0.4985,-0.5454,-9.583,-0.366,2.075,141.526,-45.725,4.147
600,0.7310,0.4893,-0.5396,-6.775,-0.061,0.488,141.427,-45.720,4.142
610,0.6963,0.4536,-0.5342,-3.662,0.000,-3.296,141.345,-45.692,4.175
620,0.6714,0.4058,-0.5366,-2.014,0.061,-7.324,141.284,-45.643,4.257
630,0.6870,0.3994,-0.5342,-2.502,0.183,-10.010,141.196,-45.582,4.373
640,0.7231,0.4277,-0.5312,-4.761,0.122,-9.399,141.075,-45.533,4.477
650,0.7388,0.4531,-0.5322,-5.615,-0.427,-5.737,140.960,-45.505,4.537
661,0.7334,0.4707,-0.5303,-3.967,-0.549,-2.502,140.878,-45.494,4.559
670,0.7119,0.4707,-0.5366,-0.549,0.244,-1.526,140.839,-45.478,4.581
680,0.6904,0.4512,-0.5444,3.113,1.770,-2.747,140.834,-45.461,4.625
690,0.6792,0.4224,-0.5488,4.456,3.418,-5.005,140.834,-45.450,4.713
700,0.7041,0.4238,-0.5513,3.113,4.456,-6.714,140.801,-45.439,4.828
710,0.7505,0.4629,-0.5493,0.427,4.150,-5.798,140.724,-45.445,4.927
720,0.7744,0.4888,-0.5469,-0.305,2.136,-2.197,140.663,-45.456,4.971
730,0.7642,0.5054,-0.5430,1.282,0.000,0.061,140.641,-45.461,4.971
740,0.7187,0.4805,-0.5381,3.540,-1.282,-1.038,140.652,-45.439,4.971
750,0.6758,0.4316,-0.5430,5.127,-0.977,-4.944,140.680,-45.390,5.015
760,0.6626,0.3975,-0.5405,3.906,0.854,-9.155,140.669,-45.330,5.125
770,0.6963,0.4102,-0.5425,1.953,2.686,-10.986,140.609,-45.286,5.268
780,0.7256,0.4321,-0.5435,-0.732,3.479,-8.728,140.521,-45.269,5.400
790,0.7412,0.4531,-0.5396,-1.648,2.930,-4.150,140.449,-45.275,5.471
800,0.7505,0.4834,-0.5356,-1.526,2.502,-0.305,140.389,-45.302,5.499
810,0.7148,0.4624,-0.5391,1.160,1.587,0.916,140.389,-45.319,5.499
820,0.6924,0.4478,-0.5444,3.052,2.197,-1.709,140.394,-45.319,5.537
830,0.6943,0.4365,-0.5518,2.930,3.906,-4.456,140.378,-45.313,5.625
840,0.7246,0.4521,-0.5571,2.625,5.005,-4.944,140.339,-45.319,5.724
850,0.7510,0.4751,-0.5571,1.099,5.371,-3.052,140.284,-45.346,5.806
860,0.7383,0.4712,-0.5586,1.099,4.333,-0.793,140.257,-45.374,5.850
870,0.7139,0.4536,-0.5518,0.244,3.784,-1.160,140.229,-45.390,5.900
880,0.7051,0.4463,-0.5513,-1.343,3.357,-3.540,140.175,-45.385,5.971
890,0.6992,0.4336,-0.5488,-2.991,2.625,-5.493,140.098,-45.368,6.053
900,0.7192,0.4497,-0.5488,-4.028,1.770,-6.348,140.004,-45.341,6.141
910,0.7407,0.4697,-0.5459,-3.906,1.465,-5.371,139.911,-45.324,6.213
925,0.7402,0.4795,-0.5483,-1.526,0.977,-3.357,139.850,-45.313,6.257
930,0.7383,0.4868,-0.5518,1.160,1.099,-2.319,139.823,-45.302,6.290
940,0.7217,0.4663,-0.5562,3.906,1.038,-2.747,139.839,-45.286,6.334
950,0.6953,0.4263,-0.5586,5.005,1.160,-4.761,139.872,-45.258,6.394
960,0.6846,0.4062,-0.5566,2.930,2.014,-7.690,139.867,-45.225,6.493
970,0.7124,0.4258,-0.5537,-0.793,2.930,-9.338,139.796,-45.187,6.625
980,0.7441,0.4526,-0.5498,-4.395,2.747,-7.263,139.686,-45.176,6.729
990,0.7607,0.4839,-0.5391,-5.981,1.770,-3.296,139.576,-45.176,6.779
1000,0.7422,0.4912,-0.5312,-5.188,0.244,-0.732,139.493,-45.181,6.790
1010,0.7002,0.4580,-0.5317,-2.808,-1.099,-1.404,139.460,-45.159,6.795
1020,0.6821,0.4370,-0.5317,-2.014,-0.610,-4.578,139.422,-45.121,6.839
1030,0.6934,0.4360,-0.5288,-2.075,0.366,-6.714,139.356,-45.088,6.916
1040,0.7090,0.4385,-0.5278,-2.136,0.977,-6.653,139.290,-45.060,6.993
1050,0.7383,0.4727,-0.5312,-2.625,2.014,-4.578,139.208,-45.055,7.064
1060,0.7529,0.5044,-0.5327,-2.075,2.502,-1.099,139.136,-45.071,7.097
1070,0.7329,0.4951,-0.5376,1.404,2.319,1.099,139.125,-45.099,7.108
1080,0.7051,0.4653,-0.5454,4.028,3.174,-0.549,139.142,-45.110,7.141
1090,0.6787,0.4263,-0.5439,4.089,4.395,-4.333,139.153,-45.110,7.229
1100,0.7021,0.4380,-0.5454,0.854,5.859,-7.507,139.087,-45.104,7.366
1110,0.7354,0.4604,-0.5493,-2.991,6.531,-6.958,138.972,-45.115,7.498
1120,0.7432,0.4712,-0.5527,-4.700,5.859,-4.211,138.862,-45.137,7.597
1130,0.7510,0.4985,-0.5557,-5.981,5.432,-2.319,138.741,-45.165,7.674
1140,0.7339,0.4897,-0.5640,-4.395,4.333,-1.526,138.658,-45.181,7.729
1150,0.7095,0.4668,-0.5688,-1.282,3.296,-2.869,138.625,-45.176,7.795
1161,0.7046,0.4546,-0.5684,-0.305,2.991,-5.066,138.593,-45.154,7.872
1170,0.6875,0.4180,-0.5645,0.366,1.648,-6.165,138.587,-45.115,7.954
1180,0.6963,0.4131,-0.5635,-1.526,0.305,-7.385,138.565,-45.066,8.036
1190,0.7300,0.4565,-0.5635,-6.165,-0.244,-6.226,138.483,-45.027,8.102
1200,0.7407,0.4795,-0.5645,-7.446,-1.892,-2.014,138.417,-45.000,8.102
1210,0.7378,0.4951,-0.5645,-6.409,-3.174,0.793,138.384,-44.978,8.064
1220,0.7280,0.4990,-0.5586,-4.089,-4.333,1.282,138.384,-44.945,8.009
1230,0.7158,0.4883,-0.5503,-1.526,-5.981,0.549,138.411,-44.896,7.949
1240,0.7134,0.4780,-0.5430,-0.488,-7.751,-0.610,138.455,-44.830,7.883
1250,0.7168,0.4756,-0.5366,-0.793,-9.338,-1.099,138.499,-44.758,7.806
1260,0.7163,0.4819,-0.5322,-2.258,-10.498,-1.038,138.532,-44.676,7.723
1270,0.7061,0.4834,-0.5273,-4.395,-10.498,-0.916,138.538,-44.588,7.630
1280,0.6938,0.4775,-0.5269,-5.554,-9.399,-1.343,138.527,-44.511,7.559
1290,0.7051,0.4956,-0.5234,-6.836,-6.958,-2.197,138.466,-44.440,7.520
1300,0.7197,0.5142,-0.5205,-6.592,-4.700,-2.136,138.384,-44.396,7.498
1310,0.7217,0.5166,-0.5195,-4.089,-3.296,-1.404,138.323,-44.363,7.482
1320,0.7266,0.5254,-0.5161,-0.977,-2.380,-1.160,138.285,-44.341,7.471
1330,0.7109,0.5127,-0.5137,2.686,-2.563,-1.160,138.285,-44.313,7.460
1340,0.6802,0.4746,-0.5181,5.676,-2.747,-2.686,138.334,-44.275,7.460
1350,0.6587,0.4414,-0.5283,5.737,-1.587,-5.310,138.378,-44.220,7.504
1360,0.6807,0.4473,-0.5347,2.930,0.488,-6.897,138.373,-44.182,7.581
1370,0.7329,0.4985,-0.5435,-0.732,2.686,-4.883,138.301,-44.176,7.652
1380,0.7573,0.5298,-0.5439,-1.404,3.113,0.122,138.246,-44.209,7.679
1390,0.7368,0.5210,-0.5439,0.549,2.319,2.869,138.235,-44.242,7.674
1400,0.6885,0.4854,-0.5459,1.465,1.343,0.610,138.246,-44.247,7.679
1410,0.6445,0.4058,-0.5454,-2.075,0.122,-9.705,138.208,-44.176,7.784
1420,0.6484,0.3853,-0.5439,-5.066,-0.610,-11.658,138.142,-44.099,7.899
1430,0.6963,0.4341,-0.5454,-10.071,0.122,-10.132,138.005,-44.039,8.004
1440,0.7451,0.5103,-0.5420,-12.695,0.000,-3.906,137.834,-44.022,8.042
1450,0.7729,0.5718,-0.5342,-9.155,-1.465,3.845,137.736,-44.044,7.993
1460,0.7466,0.5674,-0.5347,-0.183,-3.845,8.423,137.774,-44.072,7.866
1470,0.7026,0.5371,-0.5322,7.751,-5.249,6.897,137.900,-44.066,7.745
1480,0.6680,0.4824,-0.5386,12.390,-5.371,1.038,138.071,-44.022,7.685
1490,0.6504,0.4302,-0.5435,12.451,-4.456,-5.493,138.219,-43.945,7.701
1500,0.6582,0.4043,-0.5435,7.812,-2.869,-9.277,138.296,-43.863,7.773
1510,0.7041,0.4463,-0.5444,-0.916,-0.854,-9.033,138.252,-43.808,7.855
1520,0.7344,0.4985,-0.5483,-7.629,0.122,-3.845,138.148,-43.792,7.899
1530,0.7314,0.5244,-0.5508,-8.118,0.244,2.136,138.060,-43.813,7.877
1540,0.7026,0.5181,-0.5542,-3.784,0.549,3.967,138.038,-43.830,7.844
1550,0.6733,0.4863,-0.5581,1.160,1.465,1.648,138.060,-43.835,7.839
1560,0.6665,0.4580,-0.5591,3.845,1.770,-2.197,138.098,-43.824,7.877
1570,0.6846,0.4492,-0.5596,3.540,0.732,-3.845,138.131,-43.802,7.927
1580,0.7290,0.4849,-0.5571,1.831,-1.709,-2.014,138.153,-43.786,7.932
1590,0.7700,0.5508,-0.5518,0.061,-4.089,2.563,138.170,-43.781,7.866
1600,0.7559,0.5645,-0.5479,1.343,-6.348,6.714,138.230,-43.781,7.740
1610,0.7085,0.5425,-0.5420,3.479,-6.470,6.104,138.312,-43.759,7.614
1620,0.6621,0.4893,-0.5410,4.395,-4.456,0.549,138.384,-43.715,7.570
1630,0.6411,0.4424,-0.5396,1.892,-1.465,-6.592,138.389,-43.649,7.625
1640,0.6597,0.4307,-0.5337,-3.723,0.854,-10.498,138.301,-43.588,7.740
1650,0.7012,0.4609,-0.5337,-9.277,1.770,-9.216,138.142,-43.555,7.850
1660,0.7456,0.5327,-0.5288,-12.329,1.831,-3.662,137.950,-43.555,7.905
1670,0.7510,0.5684,-0.5249,-8.911,0.549,2.686,137.823,-43.588,7.883
1680,0.7002,0.5371,-0.5327,-0.916,-0.427,4.639,137.818,-43.605,7.833
1690,0.6455,0.4780,-0.5396,5.737,0.305,0.183,137.884,-43.594,7.833
1700,0.6265,0.4219,-0.5459,7.446,2.197,-6.897,137.939,-43.550,7.921
1710,0.6455,0.3940,-0.5479,4.761,3.113,-11.047,137.950,-43.500,8.064
1720,0.6968,0.4307,-0.5513,-1.343,3.174,-9.949,137.889,-43.473,8.196
1730,0.7241,0.4697,-0.5503,-6.226,1.465,-3.723,137.807,-43.473,8.245
1740,0.7285,0.5122,-0.5430,-7.263,-0.854,2.808,137.752,-43.495,8.212
1750,0.7134,0.5278,-0.5415,-4.761,-2.136,6.226,137.741,-43.517,8.130
1760,0.6929,0.5156,-0.5459,0.366,-2.686,5.432,137.785,-43.528,8.047
1770,0.6943,0.5127,-0.5469,3.357,-1.770,1.953,137.834,-43.517,8.009
1780,0.6841,0.4692,-0.5464,5.249,-1.892,-0.793,137.906,-43.500,8.004
1790,0.6865,0.4487,-0.5469,3.418,-2.258,-3.296,137.961,-43.467,8.015
1800,0.6865,0.4541,-0.5435,-2.319,-2.380,-4.028,137.944,-43.429,8.036
1810,0.7046,0.4883,-0.5415,-7.812,-2.441,-2.441,137.867,-43.401,8.036
1820,0.7476,0.5581,-0.5361,-10.681,-1.953,0.793,137.741,-43.401,8.009
1830,0.7578,0.5928,-0.5312,-6.836,-2.380,4.333,137.659,-43.412,7.943
1840,0.7344,0.5850,-0.5249,-0.244,-2.502,4.639,137.648,-43.423,7.872
