elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.3389,-0.5244,-0.8208,-2.502,-0.122,-1.038,-147.728,19.1,-65.704
10,-0.334,-0.5259,-0.8262,-2.625,-0.366,-1.099,-147.744,19.094,-65.693
19,-0.334,-0.5259,-0.8262,-2.625,-0.366,-1.099,-147.766,19.089,-65.682
40,-0.3325,-0.5239,-0.8301,-1.343,-0.61,-0.854,-147.794,19.083,-65.66
50,-0.332,-0.5298,-0.8291,-0.916,-0.793,-0.61,-147.794,19.083,-65.649
59,-0.3359,-0.5313,-0.8271,-0.854,-0.793,-0.366,-147.799,19.083,-65.643
80,-0.3359,-0.5254,-0.8164,-0.488,-0.305,0.0,-147.799,19.089,-65.638
99,-0.3379,-0.5239,-0.8149,0.122,0.0,0.183,-147.777,19.094,-65.643
109,-0.3394,-0.5239,-0.814,1.099,0.305,0.671,-147.766,19.1,-65.649
119,-0.3403,-0.5215,-0.8145,0.916,0.183,0.793,-147.755,19.105,-65.66
149,-0.3403,-0.5181,-0.8135,-0.122,0.122,0.366,-147.755,19.116,-65.671
169,-0.3418,-0.5181,-0.8228,-0.427,0.183,0.122,-147.766,19.122,-65.676
189,-0.3423,-0.5215,-0.8281,0.0,0.427,0.183,-147.772,19.116,-65.682
209,-0.3423,-0.5205,-0.8262,0.488,0.122,0.061,-147.761,19.116,-65.687
229,-0.3413,-0.52,-0.8169,0.854,-0.122,0.183,-147.744,19.127,-65.693
249,-0.3413,-0.52,-0.814,0.854,-0.122,0.183,-147.717,19.133,-65.693
259,-0.3413,-0.52,-0.814,1.221,0.244,0.244,-147.7,19.138,-65.698
278,-0.3438,-0.5215,-0.8125,1.282,0.488,0.183,-147.667,19.133,-65.709
318,-0.3418,-0.5229,-0.814,-0.061,0.549,-0.122,-147.629,19.122,-65.726
339,-0.3423,-0.519,-0.8223,-0.305,0.427,-0.183,-147.634,19.116,-65.731
358,-0.3433,-0.519,-0.8247,0.122,0.427,0.061,-147.64,19.116,-65.737
368,-0.3442,-0.5146,-0.8257,0.427,0.427,0.122,-147.645,19.116,-65.737
379,-0.3418,-0.5181,-0.8267,1.282,0.732,-0.061,-147.634,19.111,-65.742
398,-0.3408,-0.519,-0.8237,0.549,0.122,-0.183,-147.618,19.105,-65.742
408,-0.3408,-0.519,-0.8237,0.061,-0.244,-0.305,-147.618,19.111,-65.737
448,-0.3438,-0.5229,-0.812,0.0,-0.061,-0.488,-147.607,19.133,-65.709
468,-0.3438,-0.5229,-0.812,0.0,-0.061,-0.488,-147.59,19.133,-65.704
478,-0.3408,-0.5249,-0.8066,-0.244,0.122,-0.61,-147.585,19.133,-65.698
488,-0.3398,-0.5269,-0.8086,-0.61,0.061,-0.61,-147.585,19.133,-65.693
518,-0.3408,-0.5244,-0.8135,-1.282,0.122,-0.366,-147.601,19.133,-65.682
558,-0.3364,-0.5244,-0.8232,-0.977,0.427,-0.305,-147.64,19.111,-65.682
577,-0.3364,-0.5225,-0.8262,-0.793,0.0,-0.122,-147.656,19.105,-65.676
598,-0.3418,-0.5215,-0.8208,-0.427,-0.122,-0.122,-147.667,19.111,-65.676
617,-0.3398,-0.5215,-0.8228,-0.122,-0.061,-0.244,-147.667,19.111,-65.671
627,-0.3418,-0.522,-0.8169,0.0,0.061,-0.305,-147.662,19.111,-65.665
638,-0.3408,-0.5239,-0.814,0.061,0.183,-0.305,-147.656,19.111,-65.665
667,-0.3428,-0.5186,-0.8145,0.305,0.244,0.061,-147.645,19.116,-65.671
687,-0.3408,-0.5205,-0.8105,-0.061,0.549,-0.366,-147.634,19.116,-65.671
707,-0.3447,-0.5229,-0.812,-0.854,0.366,-0.488,-147.64,19.111,-65.665
727,-0.3442,-0.522,-0.811,-0.916,0.244,-0.427,-147.651,19.111,-65.665
737,-0.3403,-0.5205,-0.8149,-0.916,0.183,-0.427,-147.656,19.111,-65.66
747,-0.3408,-0.522,-0.8149,-1.038,0.122,-0.427,-147.662,19.111,-65.66
777,-0.3423,-0.52,-0.8193,-1.709,0.244,-0.61,-147.706,19.105,-65.643
817,-0.3369,-0.5225,-0.8291,-1.282,0.427,-0.671,-147.766,19.078,-65.638
836,-0.3364,-0.5239,-0.8296,-0.977,-0.366,-0.488,-147.783,19.072,-65.621
847,-0.3374,-0.5249,-0.8228,-0.549,-0.366,-0.366,-147.783,19.072,-65.616
