elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,0.0439,-0.4087,-0.9775,-1.892,0.61,0.732,-157.742,-1.978,-27.021
10,0.0444,-0.4121,-0.9761,-1.892,0.61,0.732,-157.742,-1.983,-27.032
20,0.0415,-0.4111,-0.9712,-1.892,0.61,0.732,-157.736,-1.983,-27.048
40,0.0337,-0.4063,-0.957,-1.892,0.61,0.732,-157.692,-1.967,-27.098
50,0.0303,-0.4048,-0.9517,2.014,0.671,2.808,-157.665,-1.956,-27.125
60,0.0303,-0.4048,-0.9517,1.709,1.465,2.563,-157.643,-1.956,-27.158
80,0.0298,-0.3975,-0.9565,1.099,2.38,2.258,-157.615,-1.978,-27.219
109,0.0371,-0.3882,-0.9683,1.343,1.892,1.77,-157.593,-2.01,-27.296
119,0.0386,-0.3848,-0.9707,1.343,1.892,1.77,-157.588,-2.021,-27.312
130,0.0386,-0.3848,-0.9678,1.343,1.892,1.77,-157.577,-2.027,-27.334
149,0.0371,-0.3862,-0.9678,1.587,0.61,1.16,-157.56,-2.032,-27.361
170,0.0352,-0.3892,-0.9575,0.916,0.61,0.671,-157.538,-2.032,-27.378
189,0.0371,-0.3901,-0.957,0.916,0.61,0.671,-157.533,-2.043,-27.4
219,0.0352,-0.396,-0.9424,-0.061,0.244,0.916,-157.533,-2.043,-27.433
229,0.0332,-0.395,-0.9429,-2.075,0.916,1.099,-157.549,-2.049,-27.444
239,0.0322,-0.3931,-0.9448,-2.075,0.916,1.099,-157.571,-2.049,-27.46
259,0.0313,-0.394,-0.9419,-2.93,0.854,0.427,-157.621,-2.054,-27.477
279,0.0298,-0.3911,-0.9463,-2.93,0.854,0.427,-157.709,-2.065,-27.488
289,0.0352,-0.3911,-0.9517,-2.93,0.854,0.427,-157.764,-2.076,-27.488
299,0.0376,-0.3931,-0.9604,-5.981,1.282,-0.671,-157.824,-2.087,-27.488
309,0.042,-0.3945,-0.9644,-6.592,2.075,-1.404,-157.885,-2.115,-27.482
328,0.0454,-0.397,-0.9702,-5.859,1.831,-1.221,-158.005,-2.17,-27.471
339,0.0454,-0.397,-0.9702,-4.944,1.221,-0.488,-158.055,-2.186,-27.471
368,0.043,-0.3926,-0.9727,-3.235,1.16,0.977,-158.17,-2.219,-27.504
389,0.0396,-0.3848,-0.9692,-3.235,1.16,0.977,-158.22,-2.236,-27.532
418,0.0405,-0.3848,-0.9702,-2.686,1.587,0.793,-158.297,-2.274,-27.576
429,0.0405,-0.3848,-0.9702,-2.563,1.587,0.61,-158.324,-2.285,-27.587
