elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.1001,-0.2212,-1.1172,26.245,-13.672,14.16,-168.157,7.383,-60.249
20,-0.1396,-0.2764,-1.0693,28.442,-10.864,15.259,-167.585,7.663,-60.485
39,-0.2114,-0.3711,-1.0757,28.442,-10.864,15.259,-167.086,7.784,-60.908
60,-0.1821,-0.3179,-1.0703,4.272,28.442,32.288,-166.932,7.581,-61.677
79,-0.1514,-0.3057,-1.0273,-49.683,52.734,14.771,-167.585,6.768,-62.276
90,-0.1289,-0.2725,-0.9854,-80.872,58.35,4.028,-168.376,6.218,-62.441
109,-0.2246,-0.2256,-0.9819,-62.134,38.391,5.31,-169.272,5.729,-62.666
130,-0.1963,-0.2793,-0.9658,-3.418,13.489,4.761,-169.041,5.691,-62.82
149,-0.1572,-0.3101,-0.979,45.715,-1.16,17.7,-168.146,5.773,-63.111
159,-0.0781,-0.3018,-0.9673,53.467,-4.761,23.071,-167.585,5.85,-63.325
169,-0.0806,-0.2974,-0.9712,59.265,-5.31,21.912,-166.97,5.938,-63.528
199,-0.1328,-0.3057,-0.9624,59.265,-5.31,21.912,-164.762,6.389,-64.006
209,-0.1421,-0.3047,-0.9536,75.623,-10.376,14.099,-164.004,6.542,-64.116
239,-0.1353,-0.3452,-0.936,75.989,-4.517,8.24,-161.697,6.801,-64.314
249,-0.1372,-0.3569,-0.9346,70.313,-4.822,3.784,-160.977,6.866,-64.336
279,-0.1348,-0.3838,-0.9487,50.232,-7.507,1.343,-159.159,7.081,-64.33
299,-0.1377,-0.3652,-0.9531,31.006,-11.23,-2.258,-158.45,7.267,-64.237
309,-0.1406,-0.3447,-0.9692,23.499,-12.878,-4.761,-158.225,7.377,-64.144
319,-0.1509,-0.3447,-0.9766,18.921,-15.93,-5.615,-158.049,7.509,-64.028
338,-0.1675,-0.3691,-0.9795,18.921,-15.93,-5.615,-157.659,7.883,-63.787
349,-0.2095,-0.4238,-0.9824,20.935,-19.897,-6.592,-157.423,8.069,-63.649
359,-0.2192,-0.4316,-0.9722,20.569,-17.273,-10.803,-157.187,8.223,-63.479
368,-0.2192,-0.4316,-0.9722,20.569,-17.273,-10.803,-156.956,8.311,-63.27
389,-0.188,-0.4795,-0.9707,15.32,-2.991,-23.071,-156.511,8.284,-62.814
408,-0.1797,-0.499,-0.9858,11.597,4.211,-23.376,-156.132,8.075,-62.397
418,-0.188,-0.4858,-0.981,11.597,4.211,-23.376,-155.934,7.954,-62.238
429,-0.188,-0.4551,-0.9648,23.193,10.925,-16.296,-155.682,7.811,-62.133
