elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.3804,0.5454,-0.7598,3.662,7.324,3.845,142.114,23.275,-110.682
10,-0.3975,0.5034,-0.7046,-0.366,0.183,2.808,142.125,23.269,-110.704
20,-0.4155,0.4990,-0.6797,-6.592,-9.399,1.648,142.048,23.362,-110.781
30,-0.4238,0.5034,-0.6558,-13.184,-15.503,0.854,141.877,23.516,-110.891
40,-0.4297,0.4844,-0.6060,-16.052,-19.409,0.732,141.658,23.719,-111.028
50,-0.4312,0.4844,-0.5791,-16.907,-21.179,0.854,141.416,23.939,-111.176
60,-0.4277,0.5576,-0.6558,-15.015,-17.639,2.747,141.191,24.082,-111.324
70,-0.3921,0.7319,-0.8613,-9.949,-3.052,7.629,141.042,24.005,-111.407
80,-0.3628,0.8037,-0.9937,1.526,23.926,13.855,141.075,23.654,-111.363
90,-0.3320,0.8672,-1.0635,11.230,49.255,19.531,141.251,23.055,-111.187
100,-0.3047,0.8486,-1.0142,17.639,65.491,19.714,141.520,22.324,-110.912
110,-0.3389,0.7041,-0.8628,18.433,59.753,14.343,141.801,21.720,-110.632
120,-0.3672,0.5513,-0.6567,7.751,29.236,2.869,141.921,21.489,-110.462
130,-0.4365,0.3506,-0.4097,-7.202,-16.785,-10.681,141.823,21.863,-110.484
140,-0.4668,0.2915,-0.2842,-27.832,-67.810,-21.851,141.372,22.791,-110.748
150,-0.4780,0.2769,-0.2993,-43.457,-106.018,-29.480,140.718,24.066,-111.215
160,-0.4814,0.3906,-0.4648,-51.270,-119.141,-26.611,139.960,25.285,-111.819
170,-0.4995,0.5659,-0.6299,-46.570,-99.121,-14.587,139.235,26.186,-112.396
180,-0.5205,0.6743,-0.7217,-28.809,-53.894,1.221,138.752,26.598,-112.802
190,-0.4912,0.7583,-0.7769,-3.662,1.587,16.907,138.625,26.450,-112.928
200,-0.4355,0.8052,-0.8086,19.958,58.044,29.724,138.867,25.768,-112.753
