elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.5142,0.5249,-0.7114,-4.517,5.615,-0.366,145.833,29.449,-109.946
10,-0.5010,0.4878,-0.6543,3.845,6.409,-0.244,145.865,29.416,-109.902
20,-0.4858,0.3955,-0.5674,11.292,0.671,0.061,145.970,29.465,-109.896
30,-0.4780,0.3403,-0.5229,13.550,-9.399,0.061,146.085,29.625,-109.957
40,-0.4766,0.3164,-0.5425,12.024,-18.799,0.366,146.179,29.850,-110.083
50,-0.4941,0.3525,-0.6025,7.324,-22.095,3.235,146.201,30.070,-110.259
60,-0.5205,0.4209,-0.6860,2.258,-14.648,7.751,146.162,30.174,-110.424
70,-0.5308,0.5176,-0.7769,-0.488,3.052,13.123,146.107,30.075,-110.533
80,-0.5386,0.6045,-0.8691,1.648,26.001,16.785,146.118,29.734,-110.522
90,-0.5312,0.6675,-0.9292,7.996,49.316,18.005,146.250,29.185,-110.380
100,-0.5044,0.6655,-0.9370,16.357,65.674,16.907,146.519,28.493,-110.121
110,-0.4761,0.6147,-0.8975,23.010,67.139,13.672,146.876,27.817,-109.830
120,-0.4448,0.5449,-0.8701,24.231,51.819,8.118,147.239,27.301,-109.589
130,-0.4355,0.5034,-0.8774,18.738,26.489,2.136,147.519,27.026,-109.446
140,-0.4448,0.4937,-0.9004,9.705,0.244,-2.136,147.662,26.999,-109.424
150,-0.4600,0.5225,-0.9204,-0.061,-19.043,-3.479,147.651,27.142,-109.506
160,-0.4766,0.5532,-0.9126,-5.920,-28.015,-2.930,147.541,27.361,-109.649
170,-0.4863,0.5771,-0.8662,-7.263,-27.710,-1.465,147.387,27.581,-109.803
180,-0.4678,0.5308,-0.7197,-4.456,-22.827,-0.610,147.244,27.773,-109.935
190,-0.4419,0.4233,-0.5376,-0.427,-24.353,-0.916,147.118,28.032,-110.072
200,-0.4463,0.3853,-0.4639,0.793,-31.860,-2.319,146.981,28.394,-110.248
210,-0.4697,0.3643,-0.4858,2.441,-35.828,-3.113,146.876,28.801,-110.440
220,-0.4956,0.4023,-0.6172,3.235,-29.846,-2.075,146.827,29.114,-110.605
230,-0.5322,0.4985,-0.7729,6.165,-9.338,-0.061,146.865,29.196,-110.665
240,-0.5532,0.5361,-0.8608,11.841,19.592,2.991,147.036,29.015,-110.572
250,-0.5342,0.5601,-0.8550,15.503,44.495,6.958,147.288,28.592,-110.363
260,-0.4761,0.5181,-0.7510,15.564,56.274,8.484,147.552,28.070,-110.094
270,-0.4370,0.4531,-0.6841,11.597,48.950,6.287,147.766,27.625,-109.858
280,-0.4360,0.4653,-0.7061,1.648,28.259,2.075,147.838,27.372,-109.709
290,-0.4473,0.5015,-0.7432,-7.690,6.775,-1.404,147.772,27.318,-109.655
300,-0.4673,0.5454,-0.8218,-11.292,-10.498,-3.418,147.629,27.405,-109.682
310,-0.4961,0.5840,-0.9160,-6.653,-14.526,-4.822,147.541,27.521,-109.726
320,-0.5083,0.5610,-0.9375,0.610,-7.446,-4.700,147.563,27.581,-109.726
330,-0.4990,0.5259,-0.9185,3.723,0.916,-3.540,147.645,27.570,-109.688
340,-0.4673,0.5010,-0.8872,2.869,7.812,-2.808,147.739,27.493,-109.611
350,-0.4443,0.4751,-0.8516,-0.244,8.362,-2.441,147.799,27.405,-109.539
360,-0.4404,0.4629,-0.8145,-5.920,1.465,-2.625,147.783,27.383,-109.506
370,-0.4331,0.4009,-0.7290,-12.390,-9.338,-3.418,147.684,27.482,-109.528
380,-0.4453,0.3564,-0.6567,-19.104,-22.400,-4.089,147.486,27.724,-109.627
390,-0.4707,0.3740,-0.6440,-23.315,-31.372,-5.188,147.217,28.059,-109.764
400,-0.4966,0.4146,-0.6904,-19.531,-30.762,-5.188,146.975,28.378,-109.907
410,-0.5063,0.4595,-0.7490,-12.146,-19.714,-2.808,146.827,28.575,-110.001
420,-0.5029,0.4736,-0.7759,-3.967,-2.930,1.099,146.788,28.597,-110.028
430,-0.4844,0.4888,-0.7798,1.404,11.902,5.249,146.827,28.460,-110.006
440,-0.4634,0.5249,-0.7710,1.282,20.813,10.071,146.843,28.213,-109.973
450,-0.4507,0.5342,-0.7822,-1.892,20.630,14.648,146.810,27.933,-109.984
460,-0.4468,0.5425,-0.7896,-9.521,13.062,17.456,146.662,27.702,-110.067
470,-0.4609,0.5786,-0.7998,-17.456,2.136,16.663,146.398,27.565,-110.209
480,-0.4849,0.6133,-0.8193,-18.677,-6.653,12.146,146.107,27.532,-110.369
490,-0.4971,0.6099,-0.8208,-13.855,-10.803,6.226,145.887,27.570,-110.495
