elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.4458,0.5947,-0.6895,-3.113,1.465,-11.536,138.582,25.659,-112.681
10,-0.4438,0.5728,-0.6724,-5.615,-2.136,-10.864,138.565,25.752,-112.604
20,-0.4443,0.5640,-0.6602,-6.348,-4.333,-9.155,138.532,25.862,-112.560
30,-0.4434,0.5625,-0.6626,-3.113,-4.578,-7.141,138.521,25.950,-112.533
40,-0.4409,0.5552,-0.6738,3.296,-2.197,-5.127,138.587,26.010,-112.505
50,-0.4355,0.5420,-0.6860,9.460,1.404,-3.113,138.730,26.027,-112.473
60,-0.4287,0.5371,-0.7036,12.756,4.944,-1.282,138.911,25.994,-112.423
70,-0.4194,0.5459,-0.7354,12.634,7.935,0.305,139.109,25.922,-112.368
80,-0.4180,0.5576,-0.7617,10.132,10.071,1.221,139.285,25.818,-112.308
90,-0.4146,0.5732,-0.7695,6.226,10.498,1.160,139.411,25.708,-112.242
100,-0.4150,0.5884,-0.7754,2.197,8.606,0.671,139.493,25.609,-112.181
110,-0.4224,0.6050,-0.7812,-0.977,5.371,0.305,139.526,25.543,-112.148
120,-0.4277,0.6152,-0.7764,-2.380,1.709,0.244,139.526,25.505,-112.137
130,-0.4321,0.6104,-0.7510,-2.441,-2.197,0.305,139.510,25.505,-112.154
140,-0.4312,0.6162,-0.7407,-2.380,-6.287,0.183,139.471,25.538,-112.203
150,-0.4287,0.6123,-0.7334,-2.014,-9.033,0.061,139.433,25.593,-112.269
160,-0.4297,0.6094,-0.7036,-1.404,-10.193,0.183,139.384,25.659,-112.341
170,-0.4351,0.5996,-0.6709,-0.977,-10.620,0.000,139.329,25.741,-112.418
180,-0.4458,0.5757,-0.6406,-1.160,-10.803,-0.183,139.268,25.840,-112.495
190,-0.4546,0.5679,-0.6167,-2.380,-10.681,-0.244,139.197,25.950,-112.571
200,-0.4644,0.5713,-0.6006,-3.723,-9.644,-0.061,139.103,26.054,-112.643
210,-0.4644,0.5967,-0.6143,-3.662,-7.385,0.427,139.005,26.131,-112.698
220,-0.4673,0.6167,-0.6572,-0.916,-2.686,0.732,138.966,26.158,-112.725
230,-0.4722,0.6152,-0.6729,2.502,3.113,0.488,138.983,26.147,-112.703
241,-0.4668,0.6270,-0.6948,3.540,7.141,-0.122,139.032,26.098,-112.654
250,-0.4561,0.6514,-0.7446,2.869,9.460,-0.366,139.087,26.016,-112.582
260,-0.4497,0.6489,-0.7637,0.793,10.010,-0.854,139.136,25.928,-112.500
270,-0.4360,0.6650,-0.7607,-3.601,6.531,-3.296,139.131,25.873,-112.423
280,-0.4282,0.6333,-0.7202,-7.141,-1.892,-7.996,139.081,25.922,-112.368
290,-0.4404,0.5430,-0.6455,-12.085,-17.761,-14.526,138.966,26.164,-112.379
300,-0.4463,0.5156,-0.6401,-18.555,-39.917,-24.109,138.763,26.642,-112.467
310,-0.4517,0.5640,-0.6460,-24.475,-55.420,-29.358,138.450,27.257,-112.632
320,-0.4854,0.6064,-0.6733,-24.353,-58.899,-27.222,138.109,27.883,-112.841
330,-0.5200,0.6470,-0.7036,-18.433,-50.598,-20.447,137.823,28.400,-113.049
340,-0.5215,0.6484,-0.7119,-7.568,-34.058,-12.512,137.675,28.729,-113.203
350,-0.5034,0.6475,-0.7227,4.272,-14.771,-5.371,137.686,28.861,-113.275
360,-0.4844,0.6143,-0.7109,12.024,1.587,-0.122,137.829,28.834,-113.258
370,-0.4687,0.5752,-0.6626,15.198,11.047,2.686,138.021,28.729,-113.198
380,-0.4604,0.5396,-0.6382,14.282,12.695,3.845,138.208,28.614,-113.132
390,-0.4653,0.5181,-0.6274,10.864,9.155,3.418,138.362,28.531,-113.093
400,-0.4810,0.5161,-0.6250,6.042,4.211,2.441,138.444,28.510,-113.082
410,-0.4858,0.5415,-0.6353,1.160,0.916,2.441,138.461,28.504,-113.093
420,-0.4844,0.5767,-0.6592,-0.854,0.671,4.150,138.444,28.471,-113.126
430,-0.4849,0.5952,-0.6748,0.732,3.845,6.470,138.439,28.400,-113.154
440,-0.4883,0.5991,-0.6792,3.113,6.836,8.179,138.461,28.295,-113.170
450,-0.4834,0.6172,-0.6973,4.700,8.240,8.667,138.505,28.169,-113.181
460,-0.4702,0.6328,-0.7090,5.066,8.118,8.118,138.549,28.037,-113.187
470,-0.4775,0.6030,-0.6978,4.456,4.578,5.859,138.593,27.960,-113.203
480,-0.4878,0.5942,-0.6919,0.977,-1.099,2.380,138.593,27.955,-113.231
490,-0.4893,0.5957,-0.6855,-3.662,-6.409,-0.061,138.538,28.004,-113.280
500,-0.4878,0.6094,-0.6787,-6.714,-9.888,-0.977,138.439,28.087,-113.346
510,-0.4839,0.6431,-0.6704,-5.981,-10.254,-1.343,138.329,28.163,-113.412
520,-0.4800,0.6387,-0.6572,-0.854,-8.606,-1.282,138.268,28.229,-113.467
530,-0.4756,0.6230,-0.6421,4.456,-6.653,-1.282,138.268,28.290,-113.505
540,-0.4751,0.6045,-0.6323,7.751,-4.700,-1.343,138.312,28.334,-113.527
550,-0.4751,0.5723,-0.6099,7.751,-3.784,-0.610,138.367,28.378,-113.555
560,-0.4868,0.5566,-0.6021,4.333,-3.235,0.671,138.384,28.422,-113.582
570,-0.4966,0.5625,-0.6201,0.244,-1.465,1.770,138.367,28.444,-113.610
580,-0.5010,0.5771,-0.6328,-2.625,1.587,2.380,138.329,28.433,-113.615
590,-0.5044,0.6230,-0.6646,-4.150,5.249,2.014,138.285,28.389,-113.593
600,-0.5039,0.6685,-0.7007,-2.197,9.583,1.343,138.274,28.301,-113.533
610,-0.4990,0.6821,-0.7251,2.075,14.099,1.282,138.323,28.169,-113.439
620,-0.4868,0.6494,-0.7109,5.554,16.968,0.854,138.428,28.026,-113.318
630,-0.4736,0.5952,-0.6870,6.226,15.625,-0.427,138.549,27.905,-113.198
640,-0.4619,0.5723,-0.6875,2.197,11.475,-1.892,138.636,27.828,-113.093
650,-0.4575,0.5703,-0.6807,-3.418,7.080,-2.563,138.653,27.784,-113.022
660,-0.4570,0.5869,-0.6821,-7.568,3.601,-2.014,138.604,27.762,-112.978
670,-0.4692,0.6211,-0.6992,-7.874,3.479,-1.160,138.538,27.735,-112.939
680,-0.4746,0.6323,-0.6963,-4.211,6.897,-0.122,138.516,27.675,-112.885
690,-0.4751,0.6143,-0.6655,1.038,10.620,0.549,138.549,27.592,-112.813
700,-0.4722,0.5503,-0.6167,6.348,11.841,0.732,138.642,27.521,-112.731
710,-0.4712,0.5000,-0.6001,7.690,9.705,0.488,138.768,27.482,-112.659
720,-0.4702,0.5049,-0.6309,4.639,7.263,0.549,138.862,27.449,-112.615
730,-0.4702,0.5479,-0.6851,0.366,6.836,2.014,138.906,27.394,-112.577
741,-0.4648,0.6211,-0.7500,-0.854,9.888,4.333,138.928,27.274,-112.544
750,-0.4580,0.6733,-0.7842,0.122,14.465,5.798,138.961,27.098,-112.484
760,-0.4487,0.7017,-0.7847,2.441,15.808,4.761,139.010,26.906,-112.407
770,-0.4355,0.6963,-0.7729,5.127,12.085,1.648,139.087,26.763,-112.335
780,-0.4424,0.6226,-0.7119,6.226,3.235,-1.587,139.158,26.735,-112.297
790,-0.4575,0.5493,-0.6543,3.052,-8.850,-4.639,139.186,26.845,-112.324
800,-0.4624,0.5308,-0.6309,-3.662,-19.043,-6.592,139.120,27.054,-112.407
