elapsed_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,angle_x_deg,angle_y_deg,angle_z_deg
0,-0.5107,0.2144,-0.8701,-1.831,12.756,2.380,167.168,30.059,-105.430
10,-0.5332,0.2642,-0.9453,-3.967,6.958,3.418,167.091,29.965,-105.452
20,-0.5464,0.2915,-1.0054,-1.221,7.019,3.174,167.036,29.866,-105.469
30,-0.5479,0.2930,-1.0161,5.920,12.512,1.404,167.075,29.718,-105.452
40,-0.5166,0.2261,-0.9595,13.062,17.273,-0.732,167.223,29.537,-105.397
50,-0.4941,0.1558,-0.8960,14.648,13.977,-2.075,167.426,29.394,-105.337
60,-0.4863,0.1289,-0.8569,8.301,3.540,-1.953,167.563,29.361,-105.309
70,-0.4961,0.1187,-0.8369,-1.831,-8.423,-0.671,167.585,29.454,-105.320
80,-0.5200,0.1606,-0.8643,-11.475,-18.066,0.977,167.459,29.641,-105.375
90,-0.5488,0.2051,-0.9146,-15.503,-19.470,1.770,167.272,29.833,-105.447
100,-0.5562,0.2329,-0.9507,-13.855,-11.902,1.465,167.102,29.943,-105.491
110,-0.5332,0.2158,-0.9106,-9.216,-0.793,0.305,167.003,29.943,-105.496
120,-0.4897,0.1567,-0.8159,-5.493,5.432,-1.160,166.987,29.899,-105.469
130,-0.4683,0.1128,-0.7529,-5.798,3.052,-2.319,166.987,29.894,-105.436
140,-0.4717,0.1025,-0.7349,-11.414,-5.615,-1.404,166.926,29.976,-105.436
150,-0.4966,0.1411,-0.7793,-17.212,-14.526,0.305,166.767,30.135,-105.480
160,-0.5278,0.1885,-0.8398,-18.433,-17.700,2.197,166.553,30.317,-105.551
170,-0.5503,0.2275,-0.8999,-13.000,-13.611,3.479,166.377,30.443,-105.623
180,-0.5513,0.2412,-0.9263,-3.723,-3.662,3.906,166.306,30.465,-105.677
190,-0.5317,0.2202,-0.9102,5.798,7.385,3.601,166.355,30.377,-105.699
200,-0.5015,0.1826,-0.8677,11.414,13.428,2.747,166.487,30.234,-105.694
210,-0.4912,0.1660,-0.8394,11.780,11.475,1.770,166.630,30.114,-105.683
220,-0.4937,0.1729,-0.8330,8.423,3.479,1.831,166.723,30.075,-105.694
230,-0.5078,0.2061,-0.8599,3.845,-5.371,2.930,166.740,30.119,-105.743
240,-0.5176,0.2324,-0.8760,-0.854,-14.404,4.639,166.668,30.245,-105.831
250,-0.5132,0.2261,-0.8628,-1.160,-13.550,3.845,166.602,30.361,-105.908
260,-0.5234,0.2109,-0.8560,-0.793,-10.132,2.197,166.564,30.460,-105.963
270,-0.5342,0.2217,-0.8799,-1.831,-5.798,1.038,166.525,30.515,-105.991
280,-0.5332,0.2271,-0.8970,-3.845,0.305,0.549,166.481,30.504,-105.996
290,-0.5176,0.2075,-0.8779,-5.676,3.784,0.488,166.426,30.460,-105.991
300,-0.5156,0.2104,-0.8496,-7.324,2.258,0.244,166.355,30.438,-105.985
310,-0.5122,0.2148,-0.8418,-7.629,-2.136,-0.549,166.273,30.460,-105.985
320,-0.5288,0.2427,-0.8843,-6.653,-6.653,-0.671,166.185,30.520,-105.996
330,-0.5371,0.2456,-0.8989,-4.639,-7.568,-0.488,166.113,30.586,-106.013
340,-0.5171,0.1982,-0.8213,-1.465,-7.690,-0.916,166.097,30.674,-106.024
350,-0.4922,0.1382,-0.7148,-0.549,-12.390,-1.892,166.113,30.833,-106.040
360,-0.4819,0.1133,-0.6533,-3.723,-21.240,-1.709,166.097,31.091,-106.078
370,-0.5049,0.1377,-0.6797,-9.583,-30.151,0.122,165.987,31.432,-106.161
380,-0.5571,0.2227,-0.7915,-14.221,-30.884,3.296,165.762,31.745,-106.287
391,-0.6045,0.2847,-0.9268,-14.526,-16.479,5.615,165.531,31.893,-106.403
400,-0.6138,0.3032,-0.9722,-11.169,9.216,5.432,165.372,31.783,-106.436
410,-0.5405,0.2227,-0.8574,-6.470,31.616,3.052,165.344,31.470,-106.375
420,-0.4839,0.1504,-0.7310,-5.005,35.706,-1.587,165.388,31.146,-106.254
430,-0.4712,0.1450,-0.6787,-8.667,23.865,-4.700,165.388,30.959,-106.128
440,-0.4907,0.1694,-0.6978,-14.099,5.798,-4.089,165.289,30.948,-106.068
450,-0.5371,0.2490,-0.8237,-14.893,-8.240,-1.526,165.119,31.042,-106.073
460,-0.5913,0.3340,-0.9692,-9.277,-7.080,1.648,164.965,31.091,-106.111
470,-0.5781,0.3345,-0.9951,1.770,7.141,3.113,164.943,30.992,-106.128
480,-0.5225,0.2725,-0.9189,13.794,19.653,1.404,165.086,30.778,-106.084
490,-0.4692,0.1885,-0.8066,22.034,23.071,-2.380,165.372,30.553,-105.985
500,-0.4648,0.1396,-0.7500,22.949,14.893,-5.676,165.690,30.432,-105.881
510,-0.4863,0.1528,-0.7710,17.090,0.000,-5.737,165.927,30.460,-105.815
520,-0.5264,0.1938,-0.8594,11.475,-11.047,-3.906,166.058,30.580,-105.804
530,-0.5605,0.2251,-0.9438,7.629,-11.902,-1.343,166.130,30.690,-105.820
540,-0.5713,0.2500,-1.0254,4.456,-3.235,0.122,166.168,30.701,-105.831
550,-0.5645,0.2847,-1.0674,1.343,12.085,-0.305,166.190,30.547,-105.793
560,-0.5176,0.2485,-0.9722,-0.122,25.513,-2.014,166.234,30.273,-105.699
570,-0.4756,0.1509,-0.8232,-0.977,21.912,-5.005,166.317,30.070,-105.584
580,-0.4658,0.1318,-0.7407,-4.944,2.319,-6.531,166.339,30.081,-105.502
590,-0.4888,0.1655,-0.7686,-9.521,-19.775,-5.920,166.267,30.300,-105.491
600,-0.5459,0.2246,-0.8735,-10.376,-31.555,-3.296,166.135,30.619,-105.540
610,-0.5596,0.2275,-0.9082,-7.324,-28.809,-0.305,166.020,30.899,-105.617
620,-0.5547,0.2134,-0.9219,-1.648,-16.846,0.305,165.987,31.058,-105.667
630,-0.5312,0.1865,-0.8931,1.770,-1.831,-0.427,166.025,31.069,-105.667
640,-0.4995,0.1362,-0.8237,1.160,8.240,-1.038,166.102,30.987,-105.634
650,-0.4917,0.1382,-0.7852,-5.249,7.874,-0.793,166.102,30.921,-105.601
660,-0.4966,0.1597,-0.7515,-11.353,1.770,-0.061,166.014,30.927,-105.595
670,-0.5132,0.1758,-0.7593,-12.756,-6.897,0.732,165.883,31.014,-105.623
680,-0.5356,0.2148,-0.8076,-11.108,-12.268,1.099,165.740,31.146,-105.672
690,-0.5513,0.2529,-0.8745,-6.897,-9.827,1.465,165.630,31.234,-105.716
700,-0.5459,0.2456,-0.9063,-1.831,-1.221,1.587,165.591,31.234,-105.738
